TimeStamp,error_0,error_1,error_2,error_3,high_pressure,low_pressure,phe_out,cond_out,cond_air,cond_in,cmp_speed,cmp_status,cmp_input_voltage,cmp_input_current,cmp_inv_temp,cmp_phase_curr,cmp_hv_under_voltage,cmp_hv_over_voltage,cmp_lv_under_voltage,cmp_lv_over_voltage,cmp_over_heat,cmp_over_load,cmp_communication_error,cmp_temp_sensor,cmp_voltage_sensor,cmp_in_power,cmp_over_current,cmp_over_current_sensor,cmp_wire_unbalance,cmp_stall,cmp_temp_sensor_1_status,cmp_temp_sensor_2_status,cmp_voltage_sensor_1_status,cmp_voltage_sensor_2_status,cmp_current_sensor_status,cmp_inpower_sensor_status,t_glyc_in,t_glyc_out,t_amb_1,t_amb_2,u_dut,p_glyc_in,p_glyc_out,i_dut,v_glyc,rh_amb,l3_voltage,l3_power,fb_k1,phase_set_point,proportional_term,integral_term,derivative_term,t0,tc,superheat,sub_cooling
2023-06-16 13:28:21.302,0,0,0,0,9.25,9.24,25.3,27.0,27.0,26.7,0,0,0.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,11.29,16.75,26.35,27.04,24.1,1.03,1.03,0.26,0.04,56.16,0.0,0.0,1,0.0,0.0,0.0,0.0,23.828670261288437,23.87083764874768,1.4713297387115638,3.129162351252319
2023-06-16 13:28:21.503,0,0,0,0,9.27,9.24,25.3,27.0,27.0,26.7,0,0,1.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,11.29,16.75,26.34,27.05,24.1,1.03,1.03,0.26,0.04,56.16,0.0,0.0,1,0.0,0.0,0.0,0.0,23.828670261288437,23.955072204350984,1.4713297387115638,3.0449277956490164
2023-06-16 13:28:21.802,0,0,0,0,9.27,9.24,25.3,27.0,27.0,26.7,0,1,1.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,11.29,16.75,26.34,27.05,24.1,1.03,1.03,0.41,0.04,56.16,0.0,0.0,1,0.0,0.0,0.0,0.0,23.828670261288437,23.955072204350984,1.4713297387115638,3.0449277956490164
2023-06-16 13:28:22.002,0,0,0,0,9.27,9.24,25.3,27.0,27.0,26.7,0,1,1.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,11.29,16.75,26.34,27.04,24.1,1.03,1.03,0.48,0.04,56.16,0.0,0.0,1,0.0,0.0,0.0,0.0,23.828670261288437,23.955072204350984,1.4713297387115638,3.0449277956490164
2023-06-16 13:28:22.302,0,0,0,0,9.25,9.23,25.3,27.0,27.0,26.7,0,1,1.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,11.3,16.75,26.34,27.04,24.1,1.03,1.03,0.48,0.04,56.16,0.0,0.0,1,0.0,0.0,0.0,0.0,23.786469383060194,23.87083764874768,1.513530616939807,3.129162351252319
2023-06-16 13:28:22.601,0,0,0,0,9.25,9.23,25.3,27.0,27.0,26.7,0,1,1.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,11.3,16.75,26.36,27.05,24.1,1.03,1.03,0.47,0.04,56.28,0.0,0.0,1,0.0,0.0,0.0,0.0,23.786469383060194,23.87083764874768,1.513530616939807,3.129162351252319
2023-06-16 13:28:22.902,0,0,0,0,9.22,9.23,25.3,27.0,27.0,26.7,0,1,1.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,11.29,16.76,26.36,27.05,24.1,1.03,1.03,0.46,0.04,56.28,0.0,0.0,1,0.0,0.0,0.0,0.0,23.786469383060194,23.74423495057738,1.513530616939807,3.255765049422621
2023-06-16 13:28:23.201,0,0,0,0,9.27,9.23,25.3,27.0,27.0,26.7,0,1,1.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,11.29,16.76,26.35,27.04,24.1,1.03,1.03,0.46,0.04,56.28,0.0,0.0,1,0.0,0.0,0.0,0.0,23.786469383060194,23.955072204350984,1.513530616939807,3.0449277956490164
2023-06-16 13:28:23.401,0,0,0,0,9.27,9.24,25.3,27.0,27.0,26.7,0,1,1.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,11.3,16.76,26.34,27.04,24.1,1.03,1.03,0.44,0.04,56.17,0.0,0.0,1,0.0,0.0,0.0,0.0,23.828670261288437,23.955072204350984,1.4713297387115638,3.0449277956490164
2023-06-16 13:28:23.702,0,0,0,0,9.22,9.23,25.3,27.0,27.0,26.7,0,1,1.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,11.3,16.76,26.34,27.05,24.1,1.03,1.03,0.43,0.04,56.17,0.0,0.0,1,0.0,0.0,0.0,0.0,23.786469383060194,23.74423495057738,1.513530616939807,3.255765049422621
2023-06-16 13:28:24.003,0,0,0,0,9.25,9.23,25.3,27.0,27.0,26.7,0,1,1.5,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,11.31,16.75,26.35,27.05,24.1,1.03,1.03,0.43,0.04,56.17,0.0,0.0,1,0.0,0.0,0.0,0.0,23.786469383060194,23.87083764874768,1.513530616939807,3.129162351252319
2023-06-16 13:28:24.202,0,0,0,0,9.22,9.24,25.3,27.0,27.0,26.7,0,1,1.5,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,11.3,16.75,26.35,27.05,24.1,1.03,1.03,0.43,0.04,56.36,0.0,0.0,1,0.0,0.0,0.0,0.0,23.828670261288437,23.74423495057738,1.4713297387115638,3.255765049422621
2023-06-16 13:28:24.501,0,0,0,0,9.25,9.24,25.3,27.0,27.0,26.7,0,1,1.5,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,11.3,16.75,26.34,27.05,24.1,1.03,1.03,0.46,0.04,56.36,0.0,0.0,1,0.0,0.0,0.0,0.0,23.828670261288437,23.87083764874768,1.4713297387115638,3.129162351252319
2023-06-16 13:28:24.801,0,0,0,0,9.22,9.23,25.3,27.0,27.0,26.7,0,1,1.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,11.29,16.75,26.34,27.05,24.1,1.03,1.03,0.46,0.04,56.36,0.0,0.0,1,0.0,0.0,0.0,0.0,23.786469383060194,23.74423495057738,1.513530616939807,3.255765049422621
2023-06-16 13:28:25.002,0,0,0,0,9.25,9.23,25.3,27.0,27.0,26.7,0,1,1.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,11.29,16.77,26.34,27.06,24.1,1.03,1.03,0.44,0.04,56.16,0.0,0.0,1,0.0,0.0,0.0,0.0,23.786469383060194,23.87083764874768,1.513530616939807,3.129162351252319
2023-06-16 13:28:25.302,0,0,0,0,9.27,9.23,25.3,27.0,27.1,26.7,0,1,1.5,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,11.3,16.77,26.34,27.06,24.1,1.03,1.03,0.43,0.04,56.16,0.0,0.0,1,0.0,0.0,0.0,0.0,23.786469383060194,23.955072204350984,1.513530616939807,3.0449277956490164
2023-06-16 13:28:25.603,0,0,0,0,9.25,9.23,25.3,27.0,27.1,26.7,0,1,1.5,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,11.3,16.76,26.34,27.06,24.1,1.03,1.03,0.43,0.04,56.16,0.0,0.0,1,0.0,0.0,0.0,0.0,23.786469383060194,23.87083764874768,1.513530616939807,3.129162351252319
2023-06-16 13:28:25.801,0,0,0,0,9.25,9.24,25.3,27.0,27.1,26.7,0,1,1.5,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,11.3,16.76,26.34,27.06,24.1,1.03,1.03,0.43,0.04,56.19,0.0,0.0,1,0.0,0.0,0.0,0.0,23.828670261288437,23.87083764874768,1.4713297387115638,3.129162351252319
2023-06-16 13:28:26.102,0,0,0,0,9.27,9.24,25.3,27.0,27.1,26.7,0,1,1.5,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,11.3,16.76,26.34,27.05,24.1,1.03,1.03,0.43,0.04,56.19,0.0,0.0,1,0.0,0.0,0.0,0.0,23.828670261288437,23.955072204350984,1.4713297387115638,3.0449277956490164
2023-06-16 13:28:26.502,0,0,0,0,9.25,9.25,25.3,27.0,27.0,26.7,0,1,2.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,11.31,16.77,26.34,27.05,24.1,1.03,1.03,0.43,0.04,56.19,0.0,0.0,1,0.0,0.0,0.0,0.0,23.87083764874768,23.87083764874768,1.4291623512523195,3.129162351252319
2023-06-16 13:28:26.602,0,0,0,0,9.27,9.24,25.3,27.0,27.0,26.7,0,1,2.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,11.31,16.77,26.34,27.06,24.1,1.03,1.03,0.43,0.04,56.18,0.0,0.0,1,0.0,0.0,0.0,0.0,23.828670261288437,23.955072204350984,1.4713297387115638,3.0449277956490164
2023-06-16 13:28:26.802,0,0,0,0,9.25,9.23,25.3,27.0,27.0,26.7,0,1,2.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,11.31,16.75,26.34,27.06,24.1,1.03,1.03,0.43,0.04,56.18,0.0,0.0,1,0.0,0.0,0.0,0.0,23.786469383060194,23.87083764874768,1.513530616939807,3.129162351252319
2023-06-16 13:28:27.201,0,0,0,0,9.22,9.23,25.3,27.0,27.0,26.7,0,0,23.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,11.31,16.75,26.33,27.05,24.1,1.03,1.03,0.43,0.04,56.18,0.0,0.0,1,0.0,0.0,0.0,0.0,23.786469383060194,23.74423495057738,1.513530616939807,3.255765049422621
2023-06-16 13:28:27.402,0,0,0,0,9.25,9.24,25.3,27.0,27.0,26.7,0,0,23.5,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,11.3,16.76,26.33,27.05,24.1,1.03,1.03,0.43,0.04,56.18,0.0,0.0,1,0.0,0.0,0.0,0.0,23.828670261288437,23.87083764874768,1.4713297387115638,3.129162351252319
2023-06-16 13:28:27.601,0,0,0,0,9.27,9.24,25.3,27.0,27.0,26.7,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,11.3,16.76,26.34,27.05,24.1,1.03,1.03,0.49,0.04,56.18,0.0,0.0,1,0.0,0.0,0.0,0.0,23.828670261288437,23.955072204350984,1.4713297387115638,3.0449277956490164
2023-06-16 13:28:27.901,0,0,0,0,9.25,9.23,25.3,27.0,27.1,26.7,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,11.29,16.76,26.34,27.05,24.1,1.03,1.03,0.49,0.04,56.18,0.0,0.0,1,0.0,0.0,0.0,0.0,23.786469383060194,23.87083764874768,1.513530616939807,3.129162351252319
2023-06-16 13:28:28.102,0,0,0,0,9.22,9.24,25.3,27.0,27.1,26.7,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,11.29,16.76,26.34,27.04,24.1,1.03,1.03,0.49,0.04,56.34,0.0,0.0,1,0.0,0.0,0.0,0.0,23.828670261288437,23.74423495057738,1.4713297387115638,3.255765049422621
2023-06-16 13:28:28.402,0,0,0,0,9.27,9.23,25.4,27.0,27.1,26.7,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,11.28,16.77,26.35,27.04,24.1,1.03,1.03,0.49,0.04,56.34,0.0,0.0,1,0.0,0.0,0.0,0.0,23.786469383060194,23.955072204350984,1.613530616939805,3.0449277956490164
2023-06-16 13:28:28.702,0,0,0,0,9.25,9.23,25.4,27.0,27.0,26.7,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,11.28,16.77,26.35,27.05,24.1,1.03,1.03,0.51,0.04,56.34,0.0,0.0,1,0.0,0.0,0.0,0.0,23.786469383060194,23.87083764874768,1.613530616939805,3.129162351252319
2023-06-16 13:28:28.904,0,0,0,0,9.25,9.23,25.4,27.0,27.0,26.7,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,11.3,16.75,26.34,27.05,24.1,1.03,1.03,0.51,0.04,56.19,0.0,0.0,1,0.0,0.0,0.0,0.0,23.786469383060194,23.87083764874768,1.613530616939805,3.129162351252319
2023-06-16 13:28:29.203,0,0,0,0,9.22,9.23,25.4,27.0,27.0,26.7,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,11.3,16.75,26.34,27.04,24.1,1.03,1.03,0.51,0.04,56.19,0.0,0.0,1,0.0,0.0,0.0,0.0,23.786469383060194,23.74423495057738,1.613530616939805,3.255765049422621
2023-06-16 13:28:29.401,0,0,0,0,9.25,9.23,25.4,27.0,27.0,26.7,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,11.31,16.78,26.36,27.04,24.1,1.03,1.03,0.58,0.04,56.19,0.0,0.0,1,0.0,0.0,0.0,0.0,23.786469383060194,23.87083764874768,1.613530616939805,3.129162351252319
2023-06-16 13:28:29.701,0,0,0,0,9.27,9.23,25.3,27.0,27.0,26.7,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,11.31,16.78,26.36,27.04,24.1,1.03,1.03,0.97,0.04,56.15,0.0,0.0,1,0.0,0.0,0.0,0.0,23.786469383060194,23.955072204350984,1.513530616939807,3.0449277956490164
2023-06-16 13:28:30.001,0,0,0,0,9.22,9.23,25.3,27.0,27.0,26.7,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,11.31,16.77,26.33,27.06,24.1,1.03,1.03,0.97,0.04,56.15,0.0,0.0,1,0.0,0.0,0.0,0.0,23.786469383060194,23.74423495057738,1.513530616939807,3.255765049422621
2023-06-16 13:28:30.201,0,0,0,0,9.25,9.23,25.3,27.0,27.0,26.7,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,11.32,16.77,26.33,27.06,24.1,1.03,1.03,1.48,0.04,56.15,0.0,0.0,1,0.0,0.0,0.0,0.0,23.786469383060194,23.87083764874768,1.513530616939807,3.129162351252319
2023-06-16 13:28:30.602,0,0,0,0,9.27,9.23,25.3,27.0,27.0,26.7,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,11.32,16.76,26.34,27.05,24.1,1.03,1.03,2.16,0.04,56.32,0.0,0.0,1,0.0,0.0,0.0,0.0,23.786469383060194,23.955072204350984,1.513530616939807,3.0449277956490164
2023-06-16 13:28:30.802,0,0,0,0,9.25,9.23,25.3,27.0,27.0,26.7,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,11.3,16.76,26.34,27.05,24.1,1.03,1.03,2.16,0.04,56.32,0.0,0.0,1,0.0,0.0,0.0,0.0,23.786469383060194,23.87083764874768,1.513530616939807,3.129162351252319
2023-06-16 13:28:31.002,0,0,0,0,9.22,9.23,25.3,27.0,27.0,26.7,0,0,23.5,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,11.3,16.76,26.34,27.06,24.1,1.03,1.03,2.45,0.04,56.32,0.0,0.0,1,0.0,0.0,0.0,0.0,23.786469383060194,23.74423495057738,1.513530616939807,3.255765049422621
2023-06-16 13:28:31.302,0,0,0,0,9.25,9.24,25.3,27.0,27.0,26.7,0,0,23.5,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,11.31,16.76,26.34,27.06,24.1,1.03,1.03,2.95,0.04,56.18,0.0,0.0,1,0.0,0.0,0.0,0.0,23.828670261288437,23.87083764874768,1.4713297387115638,3.129162351252319
2023-06-16 13:28:31.601,0,0,0,0,9.25,9.23,25.3,27.0,27.0,26.7,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,11.31,16.76,26.34,27.04,24.1,1.03,1.03,2.96,0.04,56.18,0.0,0.0,1,0.0,0.0,0.0,0.0,23.786469383060194,23.87083764874768,1.513530616939807,3.129162351252319
2023-06-16 13:28:31.801,0,0,0,0,9.25,9.23,25.3,27.0,27.0,26.7,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,11.31,16.78,26.34,27.04,24.1,1.03,1.03,2.96,0.04,56.18,0.0,0.0,1,0.0,0.0,0.0,0.0,23.786469383060194,23.87083764874768,1.513530616939807,3.129162351252319
2023-06-16 13:28:32.102,0,0,0,0,9.22,9.23,25.3,27.0,27.0,26.7,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,11.31,16.78,26.34,27.05,24.1,1.03,1.04,2.8,0.04,56.33,0.0,0.0,1,0.0,0.0,0.0,0.0,23.786469383060194,23.74423495057738,1.513530616939807,3.255765049422621
2023-06-16 13:28:32.401,0,0,0,0,9.22,9.22,25.3,27.0,27.0,26.7,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,11.32,16.78,26.33,27.05,24.1,1.03,1.04,2.67,0.04,56.33,0.0,0.0,1,0.0,0.0,0.0,0.0,23.74423495057738,23.74423495057738,1.5557650494226216,3.255765049422621
2023-06-16 13:28:32.702,0,0,0,0,9.22,9.21,25.3,27.0,27.0,26.7,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,11.31,16.78,26.33,27.04,24.1,1.04,1.02,2.67,0.15,56.33,0.0,0.0,1,0.0,0.0,0.0,0.0,23.701966900163484,23.74423495057738,1.5980330998365169,3.255765049422621
2023-06-16 13:28:32.901,0,0,0,0,9.22,9.16,25.3,27.0,27.0,26.7,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,11.31,16.79,26.35,27.04,24.1,1.02,1.02,2.61,1.54,56.17,0.0,0.0,1,0.0,0.0,0.0,0.0,23.49012013696563,23.74423495057738,1.8098798630343715,3.255765049422621
2023-06-16 13:28:33.201,0,0,0,0,9.22,9.11,25.3,27.0,27.0,26.7,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,11.29,16.79,26.35,27.04,24.1,1.02,1.03,1.55,1.54,56.17,0.0,0.0,1,0.0,0.0,0.0,0.0,23.277423262719253,23.74423495057738,2.0225767372807475,3.255765049422621
2023-06-16 13:28:33.503,0,0,0,0,9.17,9.08,25.3,27.0,27.0,26.7,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,11.29,16.89,26.34,27.04,24.1,1.02,1.02,1.55,2.35,56.17,0.0,0.0,1,0.0,0.0,0.0,0.0,23.149393687447855,23.5325572389296,2.1506063125521457,3.4674427610704015
2023-06-16 13:28:33.701,0,0,0,0,9.17,9.08,25.3,27.0,27.0,26.7,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,11.22,17.07,26.34,27.04,24.1,1.02,1.02,0.74,1.98,56.2,0.0,0.0,1,0.0,0.0,0.0,0.0,23.149393687447855,23.5325572389296,2.1506063125521457,3.4674427610704015
2023-06-16 13:28:34.002,0,0,0,0,9.17,9.09,25.3,27.0,27.0,26.7,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,11.22,17.07,26.34,27.04,24.1,1.02,1.03,0.54,1.98,56.2,0.0,0.0,1,0.0,0.0,0.0,0.0,23.192104653940874,23.5325572389296,2.107895346059127,3.4674427610704015
2023-06-16 13:28:34.302,0,0,0,0,9.15,9.11,25.3,27.0,27.1,26.7,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,11.15,17.29,26.34,27.04,24.1,1.03,1.04,0.54,0.66,56.2,0.0,0.0,1,0.0,0.0,0.0,0.0,23.277423262719253,23.44764903095347,2.0225767372807475,3.552350969046529
2023-06-16 13:28:34.501,0,0,0,0,9.15,9.1,25.3,27.0,27.1,26.7,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,11.15,17.29,26.34,27.04,24.1,1.03,1.04,0.77,-0.59,56.35,0.0,0.0,1,0.0,0.0,0.0,0.0,23.234781156953375,23.44764903095347,2.065218843046626,3.552350969046529
2023-06-16 13:28:34.802,0,0,0,0,9.17,9.11,25.3,27.0,27.1,26.7,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,11.09,17.45,26.34,27.04,24.1,1.03,1.02,0.73,-0.59,56.35,0.0,0.0,1,0.0,0.0,0.0,0.0,23.277423262719253,23.5325572389296,2.0225767372807475,3.4674427610704015
2023-06-16 13:28:35.102,0,0,0,0,9.15,9.11,25.3,27.0,27.1,26.7,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,11.09,17.45,26.33,27.04,24.1,1.02,1.04,0.73,-0.59,56.35,0.0,0.0,1,0.0,0.0,0.0,0.0,23.277423262719253,23.44764903095347,2.0225767372807475,3.552350969046529
2023-06-16 13:28:35.301,0,0,0,0,9.15,9.1,25.4,27.0,27.0,26.7,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,11.04,17.57,26.33,27.04,24.1,1.03,1.04,0.65,-0.3,56.15,0.0,0.0,1,0.0,0.0,0.0,0.0,23.234781156953375,23.44764903095347,2.165218843046624,3.552350969046529
2023-06-16 13:28:35.603,0,0,0,0,9.13,9.07,25.4,27.0,27.0,26.7,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,11.04,17.57,26.33,27.05,24.1,1.03,1.04,0.89,-0.3,56.15,0.0,0.0,1,0.0,0.0,0.0,0.0,23.106648191037834,23.362604546438888,2.2933518089621643,3.637395453561112
2023-06-16 13:28:35.903,0,0,0,0,9.15,8.98,25.4,27.0,27.0,26.7,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,11.0,17.68,26.34,27.05,24.1,1.03,1.01,0.89,0.8,56.15,0.0,0.0,1,0.0,0.0,0.0,0.0,22.720373813782942,23.44764903095347,2.6796261862170567,3.552350969046529
2023-06-16 13:28:36.203,0,0,0,0,9.13,8.94,25.4,27.0,27.0,26.7,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,11.0,17.68,26.34,27.04,24.1,1.03,1.01,1.11,2.23,56.37,0.0,0.0,1,0.0,0.0,0.0,0.0,22.54778391298504,23.362604546438888,2.852216087014959,3.637395453561112
2023-06-16 13:28:36.501,0,0,0,0,9.1,8.9,25.3,27.0,27.0,26.7,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,10.96,17.8,26.33,27.05,24.1,1.03,1.04,1.06,2.23,56.37,0.0,0.0,1,0.0,0.0,0.0,0.0,22.374626299634258,23.234781156953375,2.9253737003657427,3.7652188430466254
2023-06-16 13:28:36.702,0,0,0,0,9.08,8.86,25.3,27.0,27.0,26.7,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,10.89,17.8,26.33,27.05,24.1,1.02,1.03,1.06,3.05,56.17,0.0,0.0,1,0.0,0.0,0.0,0.0,22.20089649987375,23.149393687447855,3.099103500126251,3.850606312552145
2023-06-16 13:28:37.002,0,0,0,0,9.08,8.83,25.3,27.0,27.0,26.7,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,10.89,17.96,26.34,27.03,24.1,1.03,1.03,0.91,3.26,56.17,0.0,0.0,1,0.0,0.0,0.0,0.0,22.070220929781783,23.149393687447855,3.2297790702182176,3.850606312552145
2023-06-16 13:28:37.302,0,0,0,0,9.05,8.8,25.4,27.0,27.0,26.7,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,10.78,17.96,26.34,27.03,24.1,1.03,1.03,0.77,3.26,56.17,0.0,0.0,1,0.0,0.0,0.0,0.0,21.939219025750617,23.021053341704658,3.4607809742493814,3.9789466582953423
2023-06-16 13:28:37.502,0,0,0,0,9.05,8.77,25.4,27.0,27.0,26.7,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,10.78,18.14,26.35,27.05,24.1,1.03,1.04,0.77,2.65,56.3,0.0,0.0,1,0.0,0.0,0.0,0.0,21.80788883734806,23.021053341704658,3.592111162651939,3.9789466582953423
2023-06-16 13:28:37.803,0,0,0,0,9.08,8.73,25.4,27.0,27.0,26.7,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,10.67,18.14,26.35,27.05,24.1,1.03,1.04,0.74,2.4,56.3,0.0,0.0,1,0.0,0.0,0.0,0.0,21.632267849039863,23.149393687447855,3.7677321509601356,3.850606312552145
2023-06-16 13:28:38.002,0,0,0,0,9.01,8.71,25.4,27.0,27.0,26.7,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,10.67,18.34,26.34,27.04,24.1,1.03,1.04,0.76,2.4,56.3,0.0,0.0,1,0.0,0.0,0.0,0.0,21.54423571276328,22.849446338165592,3.855764287236717,4.150553661834408
2023-06-16 13:28:38.302,0,0,0,0,9.01,8.65,25.3,27.0,27.0,26.7,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,10.55,18.56,26.34,27.04,24.1,1.03,1.05,0.76,2.78,56.3,0.0,0.0,1,0.0,0.0,0.0,0.0,21.279245577417726,22.849446338165592,4.020754422582275,4.150553661834408
