,TimeStamp,error_0,error_1,error_2,error_3,high_pressure,low_pressure,cond_air,phe_out,cond_out,cond_in,cmp_speed,cmp_status,cmp_input_voltage,cmp_input_current,cmp_inv_temp,cmp_phase_curr,cmp_hv_under_voltage,cmp_hv_over_voltage,cmp_lv_under_voltage,cmp_lv_over_voltage,cmp_over_heat,cmp_over_load,cmp_communication_error,cmp_temp_sensor,cmp_voltage_sensor,cmp_in_power,cmp_over_current,cmp_over_current_sensor,cmp_wire_unbalance,cmp_stall,cmp_temp_sensor_1_status,cmp_temp_sensor_2_status,cmp_voltage_sensor_1_status,cmp_voltage_sensor_2_status,cmp_current_sensor_status,cmp_inpower_sensor_status,t_glyc_in,t_glyc_out,t_amb_1,t_amb_2,u_dut,p_glyc_in,p_glyc_out,i_dut,v_glyc,rh_amb,l3_voltage,l3_power,fb_k1,phase_set_point,proportional_term,integral_term,derivative_term,t0,tc,superheat,sub_cooling
0,2023-06-16 11:16:41.203,0,0,0,0,9.39,9.39,25.8,25.3,26.0,26.1,0,0,0.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,8.65,15.44,26.79,27.22,24.1,1.03,1.03,0.23,0.04,56.66,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.45769964618779,0.8423003538122096,-1.5423003538122089
1,2023-06-16 11:16:41.402,0,0,0,0,9.34,9.4,25.8,25.3,26.0,26.1,0,0,0.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,8.65,15.43,26.81,27.22,24.1,1.03,1.03,0.25,0.04,56.53,0.0,0.0,1,0.0,0.0,0.0,0.0,24.49937216279602,24.248847432810066,0.8006278372039795,-1.7511525671899335
2,2023-06-16 11:16:41.602,0,0,0,0,9.34,9.38,25.8,25.3,26.0,26.1,0,0,1.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,8.65,15.44,26.81,27.22,24.1,1.03,1.03,0.25,0.04,56.53,0.0,0.0,1,0.0,0.0,0.0,0.0,24.41599456868471,24.248847432810066,0.8840054313152912,-1.7511525671899335
3,2023-06-16 11:16:41.903,0,0,0,0,9.39,9.39,25.8,25.3,26.0,26.1,0,1,1.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,8.65,15.44,26.79,27.22,24.1,1.03,1.03,0.39,0.04,56.53,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.45769964618779,0.8423003538122096,-1.5423003538122089
4,2023-06-16 11:16:42.101,0,0,0,0,9.39,9.39,25.8,25.3,26.0,26.1,0,1,1.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,8.64,15.43,26.79,27.22,24.1,1.03,1.03,0.43,0.04,56.53,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.45769964618779,0.8423003538122096,-1.5423003538122089
5,2023-06-16 11:16:42.401,0,0,0,0,9.36,9.39,25.8,25.3,26.0,26.1,0,1,1.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,8.64,15.43,26.8,27.22,24.1,1.03,1.03,0.43,0.04,56.53,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.33248648797172,0.8423003538122096,-1.667513512028279
6,2023-06-16 11:16:42.603,0,0,0,0,9.36,9.39,25.8,25.3,26.0,26.1,0,1,1.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,8.65,15.44,26.8,27.22,24.1,1.03,1.03,0.43,0.04,56.53,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.33248648797172,0.8423003538122096,-1.667513512028279
7,2023-06-16 11:16:42.902,0,0,0,0,9.34,9.39,25.8,25.3,26.0,26.1,0,1,1.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,8.65,15.44,26.78,27.21,24.1,1.03,1.03,0.43,0.04,56.72,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.248847432810066,0.8423003538122096,-1.7511525671899335
8,2023-06-16 11:16:43.103,0,0,0,0,9.34,9.39,25.8,25.3,26.0,26.1,0,1,1.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,8.66,15.43,26.78,27.21,24.1,1.03,1.03,0.42,0.04,56.72,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.248847432810066,0.8423003538122096,-1.7511525671899335
9,2023-06-16 11:16:43.402,0,0,0,0,9.36,9.39,25.8,25.3,26.0,26.1,0,1,1.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,8.66,15.43,26.8,27.21,24.1,1.03,1.03,0.42,0.04,56.72,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.33248648797172,0.8423003538122096,-1.667513512028279
10,2023-06-16 11:16:43.602,0,0,0,0,9.34,9.39,25.8,25.3,26.0,26.1,0,1,1.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,8.67,15.43,26.8,27.21,24.1,1.03,1.03,0.42,0.04,56.5,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.248847432810066,0.8423003538122096,-1.7511525671899335
11,2023-06-16 11:16:43.902,0,0,0,0,9.36,9.39,25.8,25.3,26.0,26.1,0,1,1.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,8.67,15.43,26.79,27.21,24.1,1.03,1.03,0.41,0.04,56.5,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.33248648797172,0.8423003538122096,-1.667513512028279
12,2023-06-16 11:16:44.203,0,0,0,0,9.36,9.39,25.8,25.3,26.0,26.1,0,1,1.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,8.68,15.44,26.79,27.21,24.1,1.03,1.03,0.41,0.04,56.5,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.33248648797172,0.8423003538122096,-1.667513512028279
13,2023-06-16 11:16:44.402,0,0,0,0,9.39,9.39,25.8,25.3,26.0,26.1,0,1,1.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,8.68,15.44,26.78,27.2,24.1,1.03,1.03,0.41,0.04,56.7,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.45769964618779,0.8423003538122096,-1.5423003538122089
14,2023-06-16 11:16:44.703,0,0,0,0,9.39,9.38,25.8,25.3,26.0,26.1,0,1,1.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,8.67,15.43,26.8,27.2,24.1,1.03,1.03,0.43,0.04,56.7,0.0,0.0,1,0.0,0.0,0.0,0.0,24.41599456868471,24.45769964618779,0.8840054313152912,-1.5423003538122089
15,2023-06-16 11:16:45.003,0,0,0,0,9.39,9.39,25.8,25.3,26.0,26.1,0,1,1.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,8.67,15.43,26.8,27.19,24.1,1.03,1.03,0.43,0.04,56.7,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.45769964618779,0.8423003538122096,-1.5423003538122089
16,2023-06-16 11:16:45.203,0,0,0,0,9.36,9.39,25.8,25.3,26.0,26.1,0,1,1.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,8.67,15.45,26.79,27.19,24.1,1.03,1.03,0.43,0.04,56.56,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.33248648797172,0.8423003538122096,-1.667513512028279
17,2023-06-16 11:16:45.601,0,0,0,0,9.36,9.42,25.8,25.3,26.0,26.1,0,1,1.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,8.67,15.45,26.79,27.2,24.1,1.03,1.03,0.43,0.04,56.56,0.0,0.0,1,0.0,0.0,0.0,0.0,24.58261975527637,24.33248648797172,0.7173802447236319,-1.667513512028279
18,2023-06-16 11:16:45.802,0,0,0,0,9.34,9.39,25.8,25.3,26.0,26.1,0,1,1.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,8.67,15.43,26.79,27.2,24.1,1.03,1.03,0.43,0.04,56.56,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.248847432810066,0.8423003538122096,-1.7511525671899335
19,2023-06-16 11:16:46.002,0,0,0,0,9.36,9.39,25.8,25.3,26.0,26.1,0,1,1.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,8.69,15.43,26.79,27.2,24.1,1.03,1.03,0.43,0.04,56.51,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.33248648797172,0.8423003538122096,-1.667513512028279
20,2023-06-16 11:16:46.401,0,0,0,0,9.39,9.39,25.8,25.3,26.0,26.1,0,1,1.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,8.69,15.43,26.79,27.2,24.1,1.03,1.03,0.41,0.04,56.51,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.45769964618779,0.8423003538122096,-1.5423003538122089
21,2023-06-16 11:16:46.602,0,0,0,0,9.36,9.39,25.8,25.3,26.0,26.1,0,1,1.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,8.67,15.43,26.79,27.2,24.1,1.03,1.03,0.42,0.04,56.51,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.33248648797172,0.8423003538122096,-1.667513512028279
22,2023-06-16 11:16:46.801,0,0,0,0,9.36,9.39,25.8,25.3,26.0,26.1,0,1,8.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,8.67,15.43,26.79,27.2,24.1,1.03,1.03,0.42,0.04,56.67,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.33248648797172,0.8423003538122096,-1.667513512028279
23,2023-06-16 11:16:47.102,0,0,0,0,9.34,9.39,25.8,25.3,26.0,26.1,0,0,23.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,8.68,15.43,26.79,27.2,24.1,1.03,1.03,0.42,0.04,56.67,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.248847432810066,0.8423003538122096,-1.7511525671899335
24,2023-06-16 11:16:47.302,0,0,0,0,9.36,9.39,25.8,25.3,26.0,26.1,0,0,23.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,8.68,15.42,26.78,27.19,24.1,1.03,1.03,0.46,0.04,56.67,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.33248648797172,0.8423003538122096,-1.667513512028279
25,2023-06-16 11:16:47.602,0,0,0,0,9.36,9.39,25.8,25.3,26.0,26.1,0,0,24.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,8.69,15.42,26.78,27.19,24.1,1.03,1.03,0.46,0.04,56.52,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.33248648797172,0.8423003538122096,-1.667513512028279
26,2023-06-16 11:16:47.903,0,0,0,0,9.39,9.39,25.8,25.3,26.0,26.1,0,0,24.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,8.69,15.44,26.79,27.19,24.1,1.03,1.03,0.49,0.04,56.52,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.45769964618779,0.8423003538122096,-1.5423003538122089
27,2023-06-16 11:16:48.103,0,0,0,0,9.34,9.38,25.8,25.3,26.0,26.1,0,0,24.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,8.69,15.44,26.79,27.19,24.1,1.03,1.03,0.49,0.04,56.52,0.0,0.0,1,0.0,0.0,0.0,0.0,24.41599456868471,24.248847432810066,0.8840054313152912,-1.7511525671899335
28,2023-06-16 11:16:48.402,0,0,0,0,9.36,9.38,25.8,25.3,26.0,26.1,0,0,24.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,8.69,15.43,26.79,27.2,24.1,1.03,1.03,0.49,0.04,56.71,0.0,0.0,1,0.0,0.0,0.0,0.0,24.41599456868471,24.33248648797172,0.8840054313152912,-1.667513512028279
29,2023-06-16 11:16:48.601,0,0,0,0,9.36,9.39,25.8,25.3,26.0,26.1,0,0,24.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,8.7,15.43,26.79,27.2,24.1,1.03,1.03,0.49,0.04,56.71,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.33248648797172,0.8423003538122096,-1.667513512028279
30,2023-06-16 11:16:48.902,0,0,0,0,9.34,9.39,25.8,25.3,26.0,26.1,0,0,24.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,8.7,15.43,26.79,27.2,24.1,1.03,1.03,0.49,0.04,56.71,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.248847432810066,0.8423003538122096,-1.7511525671899335
31,2023-06-16 11:16:49.103,0,0,0,0,9.36,9.39,25.8,25.3,26.0,26.1,0,0,24.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,8.71,15.43,26.79,27.2,24.1,1.03,1.03,0.54,0.04,56.71,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.33248648797172,0.8423003538122096,-1.667513512028279
32,2023-06-16 11:16:49.401,0,0,0,0,9.34,9.38,25.8,25.3,26.0,26.1,0,0,24.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,8.71,15.42,26.8,27.19,24.1,1.03,1.03,1.13,0.04,56.51,0.0,0.0,1,0.0,0.0,0.0,0.0,24.41599456868471,24.248847432810066,0.8840054313152912,-1.7511525671899335
33,2023-06-16 11:16:49.602,0,0,0,0,9.34,9.39,25.8,25.3,26.0,26.1,0,0,24.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,8.71,15.42,26.8,27.19,24.1,1.03,1.03,1.13,0.04,56.51,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.248847432810066,0.8423003538122096,-1.7511525671899335
34,2023-06-16 11:16:50.002,0,0,0,0,9.34,9.39,25.8,25.3,26.0,26.1,0,0,23.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,8.71,15.42,26.79,27.18,24.1,1.03,1.03,2.06,0.04,56.51,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.248847432810066,0.8423003538122096,-1.7511525671899335
35,2023-06-16 11:16:50.101,0,0,0,0,9.36,9.39,25.8,25.3,26.0,26.1,0,0,23.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,8.72,15.41,26.79,27.18,24.1,1.03,1.03,3.23,0.04,56.5,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.33248648797172,0.8423003538122096,-1.667513512028279
36,2023-06-16 11:16:50.402,0,0,0,0,9.36,9.39,25.8,25.3,26.0,26.1,0,0,23.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,8.72,15.41,26.79,27.19,24.1,1.03,1.03,3.23,0.04,56.5,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.33248648797172,0.8423003538122096,-1.667513512028279
37,2023-06-16 11:16:50.602,0,0,0,0,9.34,9.39,25.8,25.3,26.0,26.1,0,0,23.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,8.7,15.42,26.79,27.19,24.1,1.03,1.03,3.93,0.04,56.5,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.248847432810066,0.8423003538122096,-1.7511525671899335
38,2023-06-16 11:16:50.902,0,0,0,0,9.34,9.39,25.8,25.3,26.0,26.1,0,0,23.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,8.7,15.42,26.78,27.19,24.1,1.03,1.04,4.11,0.04,56.7,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.248847432810066,0.8423003538122096,-1.7511525671899335
39,2023-06-16 11:16:51.203,0,0,0,0,9.36,9.38,25.8,25.3,26.0,26.1,0,0,24.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,8.71,15.41,26.78,27.19,24.1,1.03,1.04,4.11,0.04,56.7,0.0,0.0,1,0.0,0.0,0.0,0.0,24.41599456868471,24.33248648797172,0.8840054313152912,-1.667513512028279
40,2023-06-16 11:16:51.504,0,0,0,0,9.36,9.38,25.8,25.3,26.0,26.1,0,0,24.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,8.71,15.41,26.79,27.18,24.1,1.03,1.04,3.62,0.04,56.7,0.0,0.0,1,0.0,0.0,0.0,0.0,24.41599456868471,24.33248648797172,0.8840054313152912,-1.667513512028279
41,2023-06-16 11:16:51.702,0,0,0,0,9.32,9.39,25.8,25.3,26.0,26.1,0,0,24.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,8.73,15.4,26.8,27.18,24.1,1.03,1.04,2.02,0.04,56.51,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.16507691245232,0.8423003538122096,-1.8349230875476792
42,2023-06-16 11:16:52.002,0,0,0,0,9.34,9.39,25.8,25.3,26.0,26.1,0,0,24.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,8.73,15.4,26.8,27.18,24.1,1.03,1.04,2.02,0.11,56.51,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.248847432810066,0.8423003538122096,-1.7511525671899335
43,2023-06-16 11:16:52.302,0,0,0,0,9.39,9.39,25.8,25.3,26.0,26.1,0,0,24.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,8.72,15.41,26.78,27.18,24.1,1.03,1.04,1.26,1.17,56.51,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.45769964618779,0.8423003538122096,-1.5423003538122089
44,2023-06-16 11:16:52.503,0,0,0,0,9.36,9.36,25.8,25.3,26.0,26.1,0,0,24.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,8.72,15.41,26.78,27.17,24.1,1.03,1.02,1.14,1.17,56.72,0.0,0.0,1,0.0,0.0,0.0,0.0,24.33248648797172,24.33248648797172,0.9675135120282796,-1.667513512028279
45,2023-06-16 11:16:52.703,0,0,0,0,9.34,9.4,25.8,25.3,26.0,26.1,0,0,24.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,8.73,15.43,26.79,27.17,24.1,1.02,1.02,1.14,2.29,56.72,0.0,0.0,1,0.0,0.0,0.0,0.0,24.49937216279602,24.248847432810066,0.8006278372039795,-1.7511525671899335
46,2023-06-16 11:16:53.001,0,0,0,0,9.34,9.36,25.8,25.3,26.0,26.1,0,0,24.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,8.73,15.43,26.79,27.16,24.1,1.02,1.02,0.64,2.59,56.72,0.0,0.0,1,0.0,0.0,0.0,0.0,24.33248648797172,24.248847432810066,0.9675135120282796,-1.7511525671899335
47,2023-06-16 11:16:53.202,0,0,0,0,9.32,9.36,25.8,25.3,26.0,26.1,0,0,24.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,8.71,15.48,26.79,27.16,24.1,1.02,1.02,0.51,2.59,56.53,0.0,0.0,1,0.0,0.0,0.0,0.0,24.33248648797172,24.16507691245232,0.9675135120282796,-1.8349230875476792
48,2023-06-16 11:16:53.503,0,0,0,0,9.36,9.38,25.8,25.3,26.0,26.1,0,0,24.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,8.71,15.48,26.79,27.19,24.1,1.02,1.02,0.51,1.33,56.53,0.0,0.0,1,0.0,0.0,0.0,0.0,24.41599456868471,24.33248648797172,0.8840054313152912,-1.667513512028279
49,2023-06-16 11:16:53.801,0,0,0,0,9.34,9.36,25.8,25.3,26.0,26.1,0,0,24.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,8.7,15.5,26.79,27.19,24.1,1.02,1.03,0.68,-0.55,56.53,0.0,0.0,1,0.0,0.0,0.0,0.0,24.33248648797172,24.248847432810066,0.9675135120282796,-1.7511525671899335
50,2023-06-16 11:16:54.003,0,0,0,0,9.34,9.36,25.8,25.3,26.0,26.1,0,0,24.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,8.7,15.5,26.79,27.2,24.1,1.03,1.04,0.68,-0.55,56.54,0.0,0.0,1,0.0,0.0,0.0,0.0,24.33248648797172,24.248847432810066,0.9675135120282796,-1.7511525671899335
51,2023-06-16 11:16:54.303,0,0,0,0,9.34,9.36,25.8,25.3,26.0,26.1,0,0,24.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,8.7,15.51,26.79,27.18,24.1,1.03,1.04,0.6,-0.59,56.54,0.0,0.0,1,0.0,0.0,0.0,0.0,24.33248648797172,24.248847432810066,0.9675135120282796,-1.7511525671899335
52,2023-06-16 11:16:54.602,0,0,0,0,9.32,9.38,25.8,25.3,26.0,26.1,0,0,24.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,8.71,15.51,26.79,27.18,24.1,1.03,1.03,0.59,-0.42,56.54,0.0,0.0,1,0.0,0.0,0.0,0.0,24.41599456868471,24.16507691245232,0.8840054313152912,-1.8349230875476792
53,2023-06-16 11:16:54.802,0,0,0,0,9.34,9.36,25.8,25.3,26.0,26.1,0,0,24.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,8.71,15.53,26.79,27.2,24.1,1.03,1.04,0.81,-0.42,56.7,0.0,0.0,1,0.0,0.0,0.0,0.0,24.33248648797172,24.248847432810066,0.9675135120282796,-1.7511525671899335
54,2023-06-16 11:16:55.201,0,0,0,0,9.32,9.35,25.8,25.3,26.0,26.1,0,0,24.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,8.72,15.53,26.79,27.2,24.1,1.03,1.04,0.81,1.52,56.7,0.0,0.0,1,0.0,0.0,0.0,0.0,24.290683362800337,24.16507691245232,1.0093166371996638,-1.8349230875476792
55,2023-06-16 11:16:55.402,0,0,0,0,9.34,9.32,25.8,25.3,26.0,26.1,0,0,24.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,8.72,15.54,26.79,27.18,24.1,1.03,1.02,0.99,2.97,56.7,0.0,0.0,1,0.0,0.0,0.0,0.0,24.16507691245232,24.248847432810066,1.13492308754768,-1.7511525671899335
56,2023-06-16 11:16:55.601,0,0,0,0,9.36,9.31,25.8,25.3,26.0,26.1,0,0,24.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,8.7,15.55,26.79,27.18,24.1,1.03,1.04,0.99,2.97,56.5,0.0,0.0,1,0.0,0.0,0.0,0.0,24.123142198667665,24.33248648797172,1.1768578013323356,-1.667513512028279
57,2023-06-16 11:16:56.002,0,0,0,0,9.34,9.24,25.8,25.3,26.0,26.1,0,0,24.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,8.7,15.55,26.78,27.19,24.1,1.03,1.04,0.99,2.68,56.5,0.0,0.0,1,0.0,0.0,0.0,0.0,23.828670261288437,24.248847432810066,1.4713297387115638,-1.7511525671899335
58,2023-06-16 11:16:56.101,0,0,0,0,9.39,9.22,25.8,25.3,26.0,26.1,0,0,24.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,8.68,15.58,26.78,27.19,24.1,1.03,1.04,0.91,2.09,56.5,0.0,0.0,1,0.0,0.0,0.0,0.0,23.74423495057738,24.45769964618779,1.5557650494226216,-1.5423003538122089
59,2023-06-16 11:16:56.402,0,0,0,0,9.36,9.18,25.8,25.3,26.0,26.1,0,0,24.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,8.68,15.58,26.79,27.19,24.1,1.03,1.04,0.91,2.09,56.69,0.0,0.0,1,0.0,0.0,0.0,0.0,23.574960401684677,24.33248648797172,1.7250395983153233,-1.667513512028279
60,2023-06-16 11:16:56.703,0,0,0,0,9.36,9.15,25.8,25.3,26.0,26.1,0,0,24.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,8.64,15.62,26.79,27.19,24.1,1.03,1.04,0.77,1.78,56.69,0.0,0.0,1,0.0,0.0,0.0,0.0,23.44764903095347,24.33248648797172,1.8523509690465296,-1.667513512028279
61,2023-06-16 11:16:56.902,0,0,0,0,9.34,9.11,25.8,25.3,26.0,26.1,0,0,24.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,8.64,15.62,26.79,27.18,24.1,1.03,1.04,0.74,1.78,56.69,0.0,0.0,1,0.0,0.0,0.0,0.0,23.277423262719253,24.248847432810066,2.0225767372807475,-1.7511525671899335
62,2023-06-16 11:16:57.202,0,0,0,0,9.32,9.05,25.8,25.3,26.0,26.1,0,0,24.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,8.59,15.63,26.79,27.18,24.1,1.03,1.05,0.74,2.04,56.51,0.0,0.0,1,0.0,0.0,0.0,0.0,23.021053341704658,24.16507691245232,2.278946658295343,-1.8349230875476792
63,2023-06-16 11:16:57.503,0,0,0,0,9.36,8.99,25.9,25.3,26.0,26.1,0,0,24.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,8.59,15.63,26.79,27.19,24.1,1.03,1.05,0.76,2.3,56.51,0.0,0.0,1,0.0,0.0,0.0,0.0,22.76343310290673,24.33248648797172,2.5365668970932695,-1.667513512028279
