,TimeStamp,error_0,error_1,error_2,error_3,high_pressure,low_pressure,phe_out,cond_air,cond_out,cond_in,cmp_speed,cmp_status,cmp_input_voltage,cmp_input_current,cmp_inv_temp,cmp_phase_curr,cmp_hv_under_voltage,cmp_hv_over_voltage,cmp_lv_under_voltage,cmp_lv_over_voltage,cmp_over_heat,cmp_over_load,cmp_communication_error,cmp_temp_sensor,cmp_voltage_sensor,cmp_in_power,cmp_over_current,cmp_over_current_sensor,cmp_wire_unbalance,cmp_stall,cmp_temp_sensor_1_status,cmp_temp_sensor_2_status,cmp_voltage_sensor_1_status,cmp_voltage_sensor_2_status,cmp_current_sensor_status,cmp_inpower_sensor_status,t_glyc_in,t_glyc_out,t_amb_1,t_amb_2,u_dut,p_glyc_in,p_glyc_out,i_dut,v_glyc,rh_amb,l3_voltage,l3_power,fb_k1,phase_set_point,proportional_term,integral_term,derivative_term,t0,tc,superheat,sub_cooling
0,2023-06-16 12:38:29.001,0,0,0,0,9.36,9.41,25.6,26.0,26.0,26.3,0,0,0.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.57,20.09,26.69,27.18,24.1,1.03,1.03,0.23,0.04,56.41,0.0,0.0,1,0.0,0.0,0.0,0.0,24.541012179041218,24.33248648797172,1.0589878209587837,-1.667513512028279
1,2023-06-16 12:38:29.201,0,0,0,0,9.36,9.4,25.6,26.0,26.0,26.3,0,0,0.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.57,20.09,26.69,27.18,24.1,1.03,1.03,0.24,0.04,56.41,0.0,0.0,1,0.0,0.0,0.0,0.0,24.49937216279602,24.33248648797172,1.1006278372039802,-1.667513512028279
2,2023-06-16 12:38:29.403,0,0,0,0,9.42,9.4,25.6,26.0,26.1,26.3,0,0,1.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.58,20.07,26.69,27.18,24.1,1.03,1.03,0.24,0.04,56.41,0.0,0.0,1,0.0,0.0,0.0,0.0,24.49937216279602,24.58261975527637,1.1006278372039802,-1.5173802447236326
3,2023-06-16 12:38:29.703,0,0,0,0,9.32,9.39,25.6,26.0,26.1,26.3,0,1,1.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.58,20.07,26.7,27.18,24.1,1.03,1.03,0.38,0.04,56.24,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.16507691245232,1.1423003538122103,-1.9349230875476806
4,2023-06-16 12:38:30.001,0,0,0,0,9.34,9.41,25.6,26.0,26.1,26.3,0,1,1.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.58,20.09,26.7,27.18,24.1,1.03,1.03,0.43,0.04,56.24,0.0,0.0,1,0.0,0.0,0.0,0.0,24.541012179041218,24.248847432810066,1.0589878209587837,-1.851152567189935
5,2023-06-16 12:38:30.201,0,0,0,0,9.34,9.4,25.6,26.0,26.1,26.3,0,1,1.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.58,20.09,26.7,27.18,24.1,1.03,1.03,0.43,0.04,56.24,0.0,0.0,1,0.0,0.0,0.0,0.0,24.49937216279602,24.248847432810066,1.1006278372039802,-1.851152567189935
6,2023-06-16 12:38:30.502,0,0,0,0,9.34,9.39,25.5,26.0,26.1,26.3,0,1,1.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.58,20.07,26.69,27.18,24.1,1.03,1.03,0.41,0.04,56.42,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.248847432810066,1.0423003538122089,-1.851152567189935
7,2023-06-16 12:38:30.801,0,0,0,0,9.34,9.4,25.5,26.0,26.1,26.3,0,1,1.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.58,20.07,26.69,27.19,24.1,1.03,1.03,0.41,0.04,56.42,0.0,0.0,1,0.0,0.0,0.0,0.0,24.49937216279602,24.248847432810066,1.0006278372039787,-1.851152567189935
8,2023-06-16 12:38:31.002,0,0,0,0,9.32,9.39,25.5,26.0,26.1,26.3,0,1,1.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.58,20.07,26.71,27.19,24.1,1.03,1.03,0.41,0.04,56.42,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.16507691245232,1.0423003538122089,-1.9349230875476806
9,2023-06-16 12:38:31.302,0,0,0,0,9.36,9.39,25.5,26.0,26.1,26.3,0,1,1.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.58,20.07,26.71,27.16,24.1,1.03,1.03,0.42,0.04,56.24,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.33248648797172,1.0423003538122089,-1.7675135120282803
10,2023-06-16 12:38:31.502,0,0,0,0,9.34,9.41,25.5,26.0,26.1,26.3,0,1,1.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.57,20.08,26.7,27.18,24.1,1.03,1.03,0.41,0.04,56.24,0.0,0.0,1,0.0,0.0,0.0,0.0,24.541012179041218,24.248847432810066,0.9589878209587823,-1.851152567189935
11,2023-06-16 12:38:31.903,0,0,0,0,9.36,9.41,25.5,26.0,26.1,26.3,0,1,1.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.57,20.08,26.7,27.18,24.1,1.03,1.03,0.41,0.04,56.24,0.0,0.0,1,0.0,0.0,0.0,0.0,24.541012179041218,24.33248648797172,0.9589878209587823,-1.7675135120282803
12,2023-06-16 12:38:32.102,0,0,0,0,9.36,9.39,25.5,26.0,26.1,26.3,0,1,1.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.57,20.09,26.7,27.19,24.1,1.03,1.03,0.4,0.04,56.32,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.33248648797172,1.0423003538122089,-1.7675135120282803
13,2023-06-16 12:38:32.302,0,0,0,0,9.34,9.4,25.5,26.0,26.1,26.3,0,1,1.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.58,20.09,26.7,27.19,24.1,1.03,1.03,0.41,0.04,56.32,0.0,0.0,1,0.0,0.0,0.0,0.0,24.49937216279602,24.248847432810066,1.0006278372039787,-1.851152567189935
14,2023-06-16 12:38:32.502,0,0,0,0,9.36,9.4,25.5,26.0,26.1,26.3,0,1,1.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.58,20.08,26.7,27.18,24.1,1.03,1.03,0.41,0.04,56.32,0.0,0.0,1,0.0,0.0,0.0,0.0,24.49937216279602,24.33248648797172,1.0006278372039787,-1.7675135120282803
15,2023-06-16 12:38:32.901,0,0,0,0,9.42,9.4,25.5,26.0,26.1,26.3,0,1,1.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.59,20.08,26.7,27.18,24.1,1.03,1.03,0.43,0.04,56.25,0.0,0.0,1,0.0,0.0,0.0,0.0,24.49937216279602,24.58261975527637,1.0006278372039787,-1.5173802447236326
16,2023-06-16 12:38:33.101,0,0,0,0,9.36,9.39,25.5,26.0,26.1,26.3,0,1,1.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.59,20.09,26.71,27.18,24.1,1.03,1.03,0.43,0.04,56.25,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.33248648797172,1.0423003538122089,-1.7675135120282803
17,2023-06-16 12:38:33.301,0,0,0,0,9.36,9.4,25.5,26.0,26.1,26.3,0,1,1.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.58,20.09,26.71,27.18,24.1,1.03,1.03,0.43,0.04,56.25,0.0,0.0,1,0.0,0.0,0.0,0.0,24.49937216279602,24.33248648797172,1.0006278372039787,-1.7675135120282803
18,2023-06-16 12:38:33.501,0,0,0,0,9.36,9.4,25.5,26.0,26.1,26.3,0,1,1.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.58,20.08,26.69,27.18,24.1,1.03,1.03,0.42,0.04,56.25,0.0,0.0,1,0.0,0.0,0.0,0.0,24.49937216279602,24.33248648797172,1.0006278372039787,-1.7675135120282803
19,2023-06-16 12:38:33.902,0,0,0,0,9.34,9.39,25.5,26.0,26.1,26.3,0,1,1.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.59,20.08,26.69,27.18,24.1,1.03,1.03,0.42,0.04,56.23,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.248847432810066,1.0423003538122089,-1.851152567189935
20,2023-06-16 12:38:34.202,0,0,0,0,9.36,9.4,25.5,26.0,26.1,26.3,0,1,1.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.59,20.08,26.7,27.19,24.1,1.03,1.03,0.41,0.04,56.23,0.0,0.0,1,0.0,0.0,0.0,0.0,24.49937216279602,24.33248648797172,1.0006278372039787,-1.7675135120282803
21,2023-06-16 12:38:34.302,0,0,0,0,9.34,9.41,25.5,26.0,26.1,26.3,0,1,1.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.59,20.08,26.7,27.19,24.1,1.03,1.03,0.41,0.04,56.23,0.0,0.0,1,0.0,0.0,0.0,0.0,24.541012179041218,24.248847432810066,0.9589878209587823,-1.851152567189935
22,2023-06-16 12:38:34.802,0,0,0,0,9.34,9.41,25.5,26.0,26.1,26.3,0,0,23.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.59,20.08,26.7,27.19,24.1,1.03,1.03,0.41,0.04,56.42,0.0,0.0,1,0.0,0.0,0.0,0.0,24.541012179041218,24.248847432810066,0.9589878209587823,-1.851152567189935
23,2023-06-16 12:38:34.903,0,0,0,0,9.32,9.41,25.5,26.0,26.1,26.3,0,0,23.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.58,20.08,26.7,27.19,24.1,1.03,1.03,0.41,0.04,56.42,0.0,0.0,1,0.0,0.0,0.0,0.0,24.541012179041218,24.16507691245232,0.9589878209587823,-1.9349230875476806
24,2023-06-16 12:38:35.202,0,0,0,0,9.32,9.4,25.5,26.0,26.1,26.3,0,0,23.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.58,20.08,26.71,27.17,24.1,1.03,1.03,0.46,0.04,56.42,0.0,0.0,1,0.0,0.0,0.0,0.0,24.49937216279602,24.16507691245232,1.0006278372039787,-1.9349230875476806
25,2023-06-16 12:38:35.501,0,0,0,0,9.32,9.4,25.5,26.0,26.1,26.3,0,0,23.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.58,20.09,26.71,27.17,24.1,1.03,1.03,0.46,0.04,56.24,0.0,0.0,1,0.0,0.0,0.0,0.0,24.49937216279602,24.16507691245232,1.0006278372039787,-1.9349230875476806
26,2023-06-16 12:38:35.702,0,0,0,0,9.32,9.39,25.5,26.0,26.1,26.3,0,0,23.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.58,20.09,26.71,27.19,24.1,1.03,1.03,0.49,0.04,56.24,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.16507691245232,1.0423003538122089,-1.9349230875476806
27,2023-06-16 12:38:36.001,0,0,0,0,9.32,9.39,25.6,26.0,26.1,26.3,0,0,23.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.6,20.08,26.71,27.19,24.1,1.03,1.03,0.49,0.04,56.24,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.16507691245232,1.1423003538122103,-1.9349230875476806
28,2023-06-16 12:38:36.302,0,0,0,0,9.34,9.39,25.6,26.0,26.1,26.3,0,0,23.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.6,20.08,26.69,27.17,24.1,1.03,1.03,0.49,0.04,56.36,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.248847432810066,1.1423003538122103,-1.851152567189935
29,2023-06-16 12:38:36.502,0,0,0,0,9.34,9.39,25.6,26.0,26.1,26.3,0,0,23.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.59,20.09,26.69,27.17,24.1,1.03,1.03,0.48,0.04,56.36,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.248847432810066,1.1423003538122103,-1.851152567189935
30,2023-06-16 12:38:36.802,0,0,0,0,9.36,9.41,25.6,26.0,26.1,26.3,0,0,23.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.59,20.09,26.69,27.18,24.1,1.03,1.03,0.56,0.04,56.36,0.0,0.0,1,0.0,0.0,0.0,0.0,24.541012179041218,24.33248648797172,1.0589878209587837,-1.7675135120282803
31,2023-06-16 12:38:37.102,0,0,0,0,9.36,9.39,25.5,26.0,26.1,26.3,0,0,23.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.59,20.08,26.69,27.18,24.1,1.03,1.03,0.56,0.04,56.34,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.33248648797172,1.0423003538122089,-1.7675135120282803
32,2023-06-16 12:38:37.302,0,0,0,0,9.34,9.39,25.5,26.0,26.1,26.3,0,0,23.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.59,20.08,26.69,27.18,24.1,1.03,1.03,1.26,0.04,56.34,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.248847432810066,1.0423003538122089,-1.851152567189935
33,2023-06-16 12:38:37.602,0,0,0,0,9.34,9.39,25.5,26.0,26.1,26.3,0,0,23.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.59,20.08,26.7,27.18,24.1,1.03,1.03,2.2,0.04,56.34,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.248847432810066,1.0423003538122089,-1.851152567189935
34,2023-06-16 12:38:37.902,0,0,0,0,9.32,9.39,25.5,26.0,26.1,26.3,0,0,23.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.59,20.08,26.7,27.19,24.1,1.03,1.03,2.2,0.04,56.23,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.16507691245232,1.0423003538122089,-1.9349230875476806
35,2023-06-16 12:38:38.101,0,0,0,0,9.36,9.39,25.5,26.0,26.1,26.3,0,0,23.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.61,20.07,26.68,27.18,24.1,1.03,1.03,3.44,0.04,56.23,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.33248648797172,1.0423003538122089,-1.7675135120282803
36,2023-06-16 12:38:38.302,0,0,0,0,9.34,9.4,25.5,26.0,26.1,26.3,0,0,23.5,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.59,20.07,26.68,27.18,24.1,1.03,1.03,3.94,0.04,56.23,0.0,0.0,1,0.0,0.0,0.0,0.0,24.49937216279602,24.248847432810066,1.0006278372039787,-1.851152567189935
37,2023-06-16 12:38:38.604,0,0,0,0,9.32,9.39,25.5,26.0,26.1,26.3,0,0,23.5,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.59,20.08,26.69,27.18,24.1,1.03,1.03,3.94,0.04,56.41,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.16507691245232,1.0423003538122089,-1.9349230875476806
38,2023-06-16 12:38:38.802,0,0,0,0,9.34,9.4,25.5,26.0,26.1,26.3,0,0,23.5,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.6,20.08,26.69,27.18,24.1,1.03,1.03,4.05,0.04,56.41,0.0,0.0,1,0.0,0.0,0.0,0.0,24.49937216279602,24.248847432810066,1.0006278372039787,-1.851152567189935
39,2023-06-16 12:38:39.102,0,0,0,0,9.34,9.39,25.5,26.0,26.1,26.3,0,0,23.5,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.6,20.09,26.68,27.18,24.1,1.03,1.03,3.23,0.04,56.41,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.248847432810066,1.0423003538122089,-1.851152567189935
40,2023-06-16 12:38:39.401,0,0,0,0,9.36,9.39,25.5,26.0,26.1,26.3,0,0,23.5,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.6,20.09,26.68,27.18,24.1,1.03,1.03,3.23,0.04,56.25,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.33248648797172,1.0423003538122089,-1.7675135120282803
41,2023-06-16 12:38:39.602,0,0,0,0,9.32,9.39,25.5,26.0,26.1,26.3,0,0,23.5,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.6,20.08,26.69,27.19,24.1,1.03,1.03,1.68,0.04,56.25,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.16507691245232,1.0423003538122089,-1.9349230875476806
42,2023-06-16 12:38:39.903,0,0,0,0,9.34,9.39,25.5,26.0,26.1,26.3,0,0,23.5,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.59,20.08,26.69,27.19,24.1,1.03,1.03,1.24,0.04,56.25,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.248847432810066,1.0423003538122089,-1.851152567189935
43,2023-06-16 12:38:40.201,0,0,0,0,9.34,9.39,25.5,26.0,26.1,26.3,0,0,23.5,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.59,20.08,26.69,27.2,24.1,1.03,1.03,1.24,0.04,56.41,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.248847432810066,1.0423003538122089,-1.851152567189935
44,2023-06-16 12:38:40.401,0,0,0,0,9.32,9.39,25.5,26.0,26.1,26.3,0,0,23.5,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.6,20.08,26.69,27.2,24.1,1.03,1.03,1.21,0.04,56.41,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.16507691245232,1.0423003538122089,-1.9349230875476806
45,2023-06-16 12:38:40.702,0,0,0,0,9.36,9.4,25.5,26.0,26.1,26.3,0,0,23.5,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.6,20.08,26.68,27.2,24.1,1.03,1.03,1.18,0.04,56.41,0.0,0.0,1,0.0,0.0,0.0,0.0,24.49937216279602,24.33248648797172,1.0006278372039787,-1.7675135120282803
46,2023-06-16 12:38:41.002,0,0,0,0,9.34,9.39,25.5,26.0,26.1,26.3,0,0,23.5,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.6,20.08,26.68,27.2,24.1,1.03,1.03,1.18,0.04,56.21,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.248847432810066,1.0423003538122089,-1.851152567189935
47,2023-06-16 12:38:41.201,0,0,0,0,9.34,9.39,25.5,26.0,26.1,26.3,0,0,23.5,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.6,20.08,26.7,27.19,24.1,1.03,1.03,1.03,0.04,56.21,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.248847432810066,1.0423003538122089,-1.851152567189935
48,2023-06-16 12:38:41.502,0,0,0,0,9.32,9.4,25.6,26.0,26.1,26.3,0,0,23.5,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.6,20.08,26.7,27.19,24.1,1.03,1.03,1.03,0.04,56.21,0.0,0.0,1,0.0,0.0,0.0,0.0,24.49937216279602,24.16507691245232,1.1006278372039802,-1.9349230875476806
49,2023-06-16 12:38:41.804,0,0,0,0,9.32,9.39,25.6,26.0,26.1,26.3,0,0,23.5,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.6,20.08,26.7,27.19,24.1,1.03,1.03,1.03,0.04,56.22,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.16507691245232,1.1423003538122103,-1.9349230875476806
50,2023-06-16 12:38:42.102,0,0,0,0,9.34,9.4,25.6,26.0,26.1,26.3,0,0,23.5,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.61,20.08,26.7,27.19,24.1,1.03,1.03,1.06,0.04,56.22,0.0,0.0,1,0.0,0.0,0.0,0.0,24.49937216279602,24.248847432810066,1.1006278372039802,-1.851152567189935
51,2023-06-16 12:38:42.301,0,0,0,0,9.32,9.38,25.6,26.0,26.1,26.3,0,0,23.5,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.6,20.08,26.7,27.21,24.1,1.03,1.03,1.16,0.04,56.31,0.0,0.0,1,0.0,0.0,0.0,0.0,24.41599456868471,24.16507691245232,1.184005431315292,-1.9349230875476806
52,2023-06-16 12:38:42.603,0,0,0,0,9.32,9.39,25.6,26.0,26.1,26.3,0,0,23.5,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.6,20.09,26.7,27.19,24.1,1.03,1.03,1.46,0.04,56.31,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.16507691245232,1.1423003538122103,-1.9349230875476806
53,2023-06-16 12:38:42.901,0,0,0,0,9.32,9.39,25.6,26.0,26.1,26.3,0,0,23.5,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.61,20.09,26.7,27.19,24.1,1.03,1.03,1.46,0.04,56.31,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.16507691245232,1.1423003538122103,-1.9349230875476806
54,2023-06-16 12:38:43.102,0,0,0,0,9.32,9.39,25.6,26.0,26.1,26.3,0,0,23.5,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.61,20.08,26.68,27.2,24.1,1.03,1.03,1.74,0.04,56.24,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.16507691245232,1.1423003538122103,-1.9349230875476806
55,2023-06-16 12:38:43.404,0,0,0,0,9.34,9.39,25.6,26.0,26.1,26.3,0,0,23.5,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.61,20.09,26.68,27.2,24.1,1.03,1.03,2.04,0.04,56.24,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.248847432810066,1.1423003538122103,-1.851152567189935
56,2023-06-16 12:38:43.701,0,0,0,0,9.36,9.39,25.6,26.0,26.1,26.3,0,0,23.5,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.61,20.09,26.69,27.19,24.1,1.03,1.03,2.04,0.04,56.24,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.33248648797172,1.1423003538122103,-1.7675135120282803
57,2023-06-16 12:38:44.002,0,0,0,0,9.34,9.39,25.6,26.1,26.1,26.3,0,0,23.5,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.61,20.08,26.69,27.19,24.1,1.03,1.03,2.19,0.04,56.41,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.248847432810066,1.1423003538122103,-1.851152567189935
58,2023-06-16 12:38:44.201,0,0,0,0,9.32,9.39,25.6,26.1,26.1,26.3,0,0,23.5,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.61,20.08,26.69,27.2,24.1,1.03,1.03,2.41,0.04,56.41,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.16507691245232,1.1423003538122103,-1.9349230875476806
59,2023-06-16 12:38:44.501,0,0,0,0,9.34,9.39,25.6,26.1,26.1,26.3,0,0,23.5,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.61,20.07,26.69,27.2,24.1,1.03,1.03,2.41,0.04,56.41,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.248847432810066,1.1423003538122103,-1.851152567189935
60,2023-06-16 12:38:44.701,0,0,0,0,9.36,9.39,25.6,26.1,26.1,26.3,0,0,23.5,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.61,20.07,26.71,27.2,24.1,1.03,1.03,2.36,0.04,56.24,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.33248648797172,1.1423003538122103,-1.7675135120282803
61,2023-06-16 12:38:45.001,0,0,0,0,9.32,9.41,25.5,26.1,26.1,26.3,0,0,23.5,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.61,20.08,26.67,27.2,24.1,1.03,1.04,1.4,0.04,56.24,0.0,0.0,1,0.0,0.0,0.0,0.0,24.541012179041218,24.16507691245232,0.9589878209587823,-1.9349230875476806
62,2023-06-16 12:38:45.201,0,0,0,0,9.28,9.39,25.5,26.1,26.1,26.3,0,0,23.5,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.61,20.08,26.67,27.19,24.1,1.03,1.04,1.4,0.04,56.24,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,23.997139498517868,1.0423003538122089,-2.1028605014821338
63,2023-06-16 12:38:45.603,0,0,0,0,9.34,9.39,25.5,26.1,26.1,26.3,0,0,23.5,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.62,20.08,26.71,27.19,24.1,1.03,1.04,1.02,0.04,56.25,0.0,0.0,1,0.0,0.0,0.0,0.0,24.45769964618779,24.248847432810066,1.0423003538122089,-1.851152567189935
