,TimeStamp,error_0,error_1,error_2,error_3,high_pressure,low_pressure,phe_out,cond_in,cond_air,cond_out,cmp_speed,cmp_status,cmp_input_voltage,cmp_input_current,cmp_inv_temp,cmp_phase_curr,cmp_hv_under_voltage,cmp_hv_over_voltage,cmp_lv_under_voltage,cmp_lv_over_voltage,cmp_over_heat,cmp_over_load,cmp_communication_error,cmp_temp_sensor,cmp_voltage_sensor,cmp_in_power,cmp_over_current,cmp_over_current_sensor,cmp_wire_unbalance,cmp_stall,cmp_temp_sensor_1_status,cmp_temp_sensor_2_status,cmp_voltage_sensor_1_status,cmp_voltage_sensor_2_status,cmp_current_sensor_status,cmp_inpower_sensor_status,t_glyc_in,t_glyc_out,t_amb_1,t_amb_2,u_dut,p_glyc_in,p_glyc_out,i_dut,v_glyc,rh_amb,l3_voltage,l3_power,fb_k1,phase_set_point,proportional_term,integral_term,derivative_term,t0,tc,superheat,sub_cooling
13,2023-06-28 12:39:37.402,0,0,0,0,9.28,9.26,25.3,25.7,25.7,25.9,0,1,1.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.38,22.49,26.16,24.78,24.1,1.03,1.03,0.41,0.04,54.89,0.0,0.0,1,0.0,0.0,0.0,0.0,23.9129716087333,23.997139498517868,1.3870283912666999,-1.902860501482131
14,2023-06-28 12:39:37.702,0,0,0,0,9.28,9.27,25.3,25.7,25.7,25.9,0,1,1.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.38,22.48,26.16,24.78,24.1,1.03,1.03,0.4,0.04,54.94,0.0,0.0,1,0.0,0.0,0.0,0.0,23.955072204350984,23.997139498517868,1.344927795649017,-1.902860501482131
15,2023-06-28 12:39:37.902,0,0,0,0,9.28,9.27,25.3,25.7,25.7,25.9,0,1,1.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.38,22.48,26.17,24.79,24.1,1.03,1.03,0.4,0.04,54.94,0.0,0.0,1,0.0,0.0,0.0,0.0,23.955072204350984,23.997139498517868,1.344927795649017,-1.902860501482131
16,2023-06-28 12:39:38.202,0,0,0,0,9.27,9.26,25.3,25.7,25.7,25.9,0,1,1.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.38,22.49,26.17,24.79,24.1,1.03,1.03,0.4,0.04,54.94,0.0,0.0,1,0.0,0.0,0.0,0.0,23.9129716087333,23.955072204350984,1.3870283912666999,-1.944927795649015
17,2023-06-28 12:39:38.503,0,0,0,0,9.32,9.25,25.3,25.7,25.7,25.9,0,1,1.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.38,22.49,26.17,24.8,24.1,1.03,1.03,0.41,0.04,55.04,0.0,0.0,1,0.0,0.0,0.0,0.0,23.87083764874768,24.16507691245232,1.4291623512523195,-1.7349230875476778
18,2023-06-28 12:39:38.703,0,0,0,0,9.28,9.25,25.3,25.7,25.7,25.9,0,1,1.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.39,22.49,26.15,24.8,24.1,1.03,1.03,0.41,0.04,55.04,0.0,0.0,1,0.0,0.0,0.0,0.0,23.87083764874768,23.997139498517868,1.4291623512523195,-1.902860501482131
19,2023-06-28 12:39:39.001,0,0,0,0,9.28,9.26,25.3,25.7,25.7,25.9,0,1,1.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.39,22.49,26.15,24.78,24.1,1.03,1.03,0.41,0.04,55.04,0.0,0.0,1,0.0,0.0,0.0,0.0,23.9129716087333,23.997139498517868,1.3870283912666999,-1.902860501482131
20,2023-06-28 12:39:39.301,0,0,0,0,9.28,9.26,25.3,25.7,25.7,25.9,0,1,2.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.39,22.5,26.17,24.79,24.1,1.03,1.03,0.41,0.04,54.92,0.0,0.0,1,0.0,0.0,0.0,0.0,23.9129716087333,23.997139498517868,1.3870283912666999,-1.902860501482131
21,2023-06-28 12:39:39.502,0,0,0,0,9.27,9.26,25.3,25.7,25.7,25.9,0,1,2.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.38,22.5,26.17,24.79,24.1,1.03,1.03,0.41,0.04,54.92,0.0,0.0,1,0.0,0.0,0.0,0.0,23.9129716087333,23.955072204350984,1.3870283912666999,-1.944927795649015
22,2023-06-28 12:39:39.901,0,0,0,0,9.28,9.25,25.3,25.7,25.7,25.9,0,0,22.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.38,22.49,26.15,24.8,24.1,1.03,1.03,0.41,0.04,54.92,0.0,0.0,1,0.0,0.0,0.0,0.0,23.87083764874768,23.997139498517868,1.4291623512523195,-1.902860501482131
23,2023-06-28 12:39:40.102,0,0,0,0,9.25,9.26,25.3,25.7,25.7,25.9,0,0,23.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.39,22.49,26.15,24.8,24.1,1.03,1.03,0.41,0.04,55.07,0.0,0.0,1,0.0,0.0,0.0,0.0,23.9129716087333,23.87083764874768,1.3870283912666999,-2.0291623512523174
24,2023-06-28 12:39:40.302,0,0,0,0,9.28,9.26,25.3,25.7,25.7,25.9,0,0,24.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.39,22.49,26.16,24.77,24.1,1.03,1.03,0.41,0.04,55.07,0.0,0.0,1,0.0,0.0,0.0,0.0,23.9129716087333,23.997139498517868,1.3870283912666999,-1.902860501482131
25,2023-06-28 12:39:40.604,0,0,0,0,9.27,9.24,25.3,25.7,25.7,25.9,0,0,24.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.38,22.49,26.16,24.77,24.1,1.03,1.03,0.49,0.04,55.07,0.0,0.0,1,0.0,0.0,0.0,0.0,23.828670261288437,23.955072204350984,1.4713297387115638,-1.944927795649015
26,2023-06-28 12:39:40.803,0,0,0,0,9.27,9.26,25.3,25.7,25.7,25.9,0,0,24.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.38,22.5,26.17,24.77,24.1,1.03,1.03,0.49,0.04,54.91,0.0,0.0,1,0.0,0.0,0.0,0.0,23.9129716087333,23.955072204350984,1.3870283912666999,-1.944927795649015
27,2023-06-28 12:39:41.102,0,0,0,0,9.28,9.26,25.3,25.7,25.7,25.9,0,0,24.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.38,22.48,26.17,24.77,24.1,1.03,1.03,0.49,0.04,54.91,0.0,0.0,1,0.0,0.0,0.0,0.0,23.9129716087333,23.997139498517868,1.3870283912666999,-1.902860501482131
28,2023-06-28 12:39:41.303,0,0,0,0,9.28,9.26,25.3,25.7,25.7,25.9,0,0,24.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.38,22.48,26.15,24.78,24.1,1.03,1.03,0.49,0.04,54.91,0.0,0.0,1,0.0,0.0,0.0,0.0,23.9129716087333,23.997139498517868,1.3870283912666999,-1.902860501482131
29,2023-06-28 12:39:41.602,0,0,0,0,9.28,9.26,25.3,25.7,25.7,25.9,0,0,24.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.39,22.47,26.15,24.78,24.1,1.03,1.03,0.49,0.04,55.08,0.0,0.0,1,0.0,0.0,0.0,0.0,23.9129716087333,23.997139498517868,1.3870283912666999,-1.902860501482131
30,2023-06-28 12:39:41.902,0,0,0,0,9.27,9.27,25.3,25.7,25.7,25.9,0,0,24.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.39,22.47,26.16,24.8,24.1,1.03,1.03,0.49,0.04,55.08,0.0,0.0,1,0.0,0.0,0.0,0.0,23.955072204350984,23.955072204350984,1.344927795649017,-1.944927795649015
31,2023-06-28 12:39:42.102,0,0,0,0,9.27,9.25,25.3,25.7,25.7,25.9,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.39,22.48,26.16,24.8,24.1,1.03,1.03,0.61,0.04,55.08,0.0,0.0,1,0.0,0.0,0.0,0.0,23.87083764874768,23.955072204350984,1.4291623512523195,-1.944927795649015
32,2023-06-28 12:39:42.404,0,0,0,0,9.28,9.26,25.3,25.7,25.7,25.9,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.39,22.48,26.16,24.77,24.1,1.03,1.03,1.1,0.04,54.99,0.0,0.0,1,0.0,0.0,0.0,0.0,23.9129716087333,23.997139498517868,1.3870283912666999,-1.902860501482131
33,2023-06-28 12:39:42.602,0,0,0,0,9.28,9.25,25.3,25.7,25.7,25.9,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.38,22.49,26.16,24.77,24.1,1.03,1.03,1.1,0.04,54.99,0.0,0.0,1,0.0,0.0,0.0,0.0,23.87083764874768,23.997139498517868,1.4291623512523195,-1.902860501482131
34,2023-06-28 12:39:42.902,0,0,0,0,9.27,9.24,25.3,25.7,25.7,25.9,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.38,22.49,26.16,24.79,24.1,1.03,1.03,1.7,0.04,54.99,0.0,0.0,1,0.0,0.0,0.0,0.0,23.828670261288437,23.955072204350984,1.4713297387115638,-1.944927795649015
35,2023-06-28 12:39:43.302,0,0,0,0,9.27,9.25,25.3,25.7,25.7,25.9,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.4,22.49,26.16,24.79,24.1,1.03,1.03,2.28,0.04,54.91,0.0,0.0,1,0.0,0.0,0.0,0.0,23.87083764874768,23.955072204350984,1.4291623512523195,-1.944927795649015
36,2023-06-28 12:39:43.402,0,0,0,0,9.27,9.27,25.3,25.7,25.7,25.9,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.4,22.49,26.15,24.79,24.1,1.03,1.03,2.28,0.04,54.91,0.0,0.0,1,0.0,0.0,0.0,0.0,23.955072204350984,23.955072204350984,1.344927795649017,-1.944927795649015
37,2023-06-28 12:39:43.701,0,0,0,0,9.27,9.26,25.3,25.7,25.7,25.9,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.39,22.48,26.15,24.79,24.1,1.03,1.03,2.5,0.04,54.91,0.0,0.0,1,0.0,0.0,0.0,0.0,23.9129716087333,23.955072204350984,1.3870283912666999,-1.944927795649015
38,2023-06-28 12:39:44.001,0,0,0,0,9.27,9.26,25.3,25.7,25.7,25.9,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.39,22.48,26.15,24.79,24.1,1.03,1.03,2.99,0.04,55.07,0.0,0.0,1,0.0,0.0,0.0,0.0,23.9129716087333,23.955072204350984,1.3870283912666999,-1.944927795649015
39,2023-06-28 12:39:44.303,0,0,0,0,9.27,9.27,25.3,25.7,25.7,25.9,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.39,22.48,26.17,24.79,24.1,1.03,1.03,2.99,0.04,55.07,0.0,0.0,1,0.0,0.0,0.0,0.0,23.955072204350984,23.955072204350984,1.344927795649017,-1.944927795649015
40,2023-06-28 12:39:44.503,0,0,0,0,9.28,9.25,25.3,25.7,25.7,25.9,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.39,22.48,26.17,24.77,24.1,1.03,1.03,2.71,0.04,55.07,0.0,0.0,1,0.0,0.0,0.0,0.0,23.87083764874768,23.997139498517868,1.4291623512523195,-1.902860501482131
41,2023-06-28 12:39:44.801,0,0,0,0,9.27,9.26,25.3,25.7,25.7,25.9,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.39,22.5,26.15,24.77,24.1,1.03,1.03,2.62,0.04,54.92,0.0,0.0,1,0.0,0.0,0.0,0.0,23.9129716087333,23.955072204350984,1.3870283912666999,-1.944927795649015
42,2023-06-28 12:39:45.103,0,0,0,0,9.28,9.25,25.3,25.7,25.7,25.9,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.39,22.5,26.15,24.77,24.1,1.04,1.05,2.62,0.04,54.92,0.0,0.0,1,0.0,0.0,0.0,0.0,23.87083764874768,23.997139498517868,1.4291623512523195,-1.902860501482131
