TimeStamp,error_0,error_1,error_2,error_3,high_pressure,low_pressure,phe_out,cond_in,cond_out,cond_air,cmp_speed,cmp_status,cmp_input_voltage,cmp_input_current,cmp_inv_temp,cmp_phase_curr,cmp_hv_under_voltage,cmp_hv_over_voltage,cmp_lv_under_voltage,cmp_lv_over_voltage,cmp_over_heat,cmp_over_load,cmp_communication_error,cmp_temp_sensor,cmp_voltage_sensor,cmp_in_power,cmp_over_current,cmp_over_current_sensor,cmp_wire_unbalance,cmp_stall,cmp_temp_sensor_1_status,cmp_temp_sensor_2_status,cmp_voltage_sensor_1_status,cmp_voltage_sensor_2_status,cmp_current_sensor_status,cmp_inpower_sensor_status,t_glyc_in,t_glyc_out,t_amb_1,t_amb_2,u_dut,p_glyc_in,p_glyc_out,i_dut,v_glyc,rh_amb,l3_voltage,l3_power,fb_k1,phase_set_point,proportional_term,integral_term,derivative_term,t0,tc,superheat,sub_cooling
2023-06-15 16:33:36.203,0,0,0,0,9.51,9.47,26.0,26.6,26.6,26.4,0,0,0.5,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.44,19.25,26.15,26.9,24.1,1.03,1.03,0.23,0.04,55.93,0.0,0.0,1,0.0,0.0,0.0,0.0,24.790173136270937,24.955638011857786,1.209826863729063,1.6443619881422151
2023-06-15 16:33:36.302,0,0,0,0,9.46,9.43,26.0,26.6,26.6,26.4,0,0,0.5,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.44,19.25,26.17,26.91,24.1,1.03,1.03,0.23,0.04,55.93,0.0,0.0,1,0.0,0.0,0.0,0.0,24.62419495167711,24.748726860979673,1.3758050483228885,1.8512731390203285
2023-06-15 16:33:36.601,0,0,0,0,9.49,9.47,26.0,26.6,26.6,26.4,0,0,1.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.43,19.24,26.15,26.91,24.1,1.03,1.03,0.23,0.04,55.93,0.0,0.0,1,0.0,0.0,0.0,0.0,24.790173136270937,24.872969501189743,1.209826863729063,1.727030498810258
2023-06-15 16:33:36.901,0,0,0,0,9.49,9.47,26.0,26.6,26.5,26.4,0,1,1.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.43,19.24,26.15,26.9,24.1,1.03,1.03,0.3,0.04,56.14,0.0,0.0,1,0.0,0.0,0.0,0.0,24.790173136270937,24.872969501189743,1.209826863729063,1.6270304988102566
2023-06-15 16:33:37.102,0,0,0,0,9.49,9.46,26.0,26.6,26.5,26.4,0,1,1.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.44,19.24,26.15,26.9,24.1,1.03,1.03,0.41,0.04,56.14,0.0,0.0,1,0.0,0.0,0.0,0.0,24.748726860979673,24.872969501189743,1.251273139020327,1.6270304988102566
2023-06-15 16:33:37.401,0,0,0,0,9.46,9.47,26.0,26.6,26.5,26.4,0,1,1.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.43,19.24,26.15,26.9,24.1,1.03,1.03,0.42,0.04,55.91,0.0,0.0,1,0.0,0.0,0.0,0.0,24.790173136270937,24.748726860979673,1.209826863729063,1.751273139020327
2023-06-15 16:33:37.703,0,0,0,0,9.44,9.47,26.0,26.6,26.5,26.4,0,1,1.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.43,19.25,26.15,26.9,24.1,1.03,1.03,0.42,0.04,55.91,0.0,0.0,1,0.0,0.0,0.0,0.0,24.790173136270937,24.665737828242356,1.209826863729063,1.8342621717576435
2023-06-15 16:33:37.902,0,0,0,0,9.46,9.46,26.0,26.6,26.5,26.4,0,1,1.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.44,19.25,26.15,26.9,24.1,1.03,1.03,0.41,0.04,55.91,0.0,0.0,1,0.0,0.0,0.0,0.0,24.748726860979673,24.748726860979673,1.251273139020327,1.751273139020327
2023-06-15 16:33:38.204,0,0,0,0,9.46,9.47,26.0,26.6,26.5,26.4,0,1,1.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.44,19.24,26.17,26.9,24.1,1.03,1.03,0.41,0.04,55.95,0.0,0.0,1,0.0,0.0,0.0,0.0,24.790173136270937,24.748726860979673,1.209826863729063,1.751273139020327
2023-06-15 16:33:38.502,0,0,0,0,9.46,9.46,26.0,26.6,26.5,26.4,0,1,1.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.44,19.23,26.17,26.9,24.1,1.03,1.03,0.41,0.04,55.95,0.0,0.0,1,0.0,0.0,0.0,0.0,24.748726860979673,24.748726860979673,1.251273139020327,1.751273139020327
2023-06-15 16:33:38.803,0,0,0,0,9.46,9.47,26.0,26.6,26.5,26.4,0,1,1.5,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.44,19.23,26.16,26.91,24.1,1.03,1.03,0.41,0.04,55.95,0.0,0.0,1,0.0,0.0,0.0,0.0,24.790173136270937,24.748726860979673,1.209826863729063,1.751273139020327
2023-06-15 16:33:39.001,0,0,0,0,9.44,9.47,26.0,26.6,26.5,26.4,0,1,1.5,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.43,19.23,26.16,26.91,24.1,1.03,1.03,0.4,0.04,56.09,0.0,0.0,1,0.0,0.0,0.0,0.0,24.790173136270937,24.665737828242356,1.209826863729063,1.8342621717576435
2023-06-15 16:33:39.301,0,0,0,0,9.46,9.46,26.0,26.6,26.5,26.5,0,1,1.5,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.43,19.23,26.16,26.92,24.1,1.03,1.03,0.4,0.04,56.09,0.0,0.0,1,0.0,0.0,0.0,0.0,24.748726860979673,24.748726860979673,1.251273139020327,1.751273139020327
2023-06-15 16:33:39.603,0,0,0,0,9.49,9.47,26.0,26.6,26.5,26.5,0,1,1.5,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.45,19.24,26.15,26.92,24.1,1.03,1.03,0.4,0.04,56.09,0.0,0.0,1,0.0,0.0,0.0,0.0,24.790173136270937,24.872969501189743,1.209826863729063,1.6270304988102566
2023-06-15 16:33:39.902,0,0,0,0,9.46,9.47,26.0,26.6,26.5,26.5,0,1,1.5,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.45,19.24,26.15,26.92,24.1,1.03,1.03,0.42,0.04,55.91,0.0,0.0,1,0.0,0.0,0.0,0.0,24.790173136270937,24.748726860979673,1.209826863729063,1.751273139020327
2023-06-15 16:33:40.101,0,0,0,0,9.44,9.47,26.0,26.6,26.5,26.5,0,1,1.5,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.44,19.24,26.16,26.9,24.1,1.03,1.03,0.43,0.04,55.91,0.0,0.0,1,0.0,0.0,0.0,0.0,24.790173136270937,24.665737828242356,1.209826863729063,1.8342621717576435
2023-06-15 16:33:40.402,0,0,0,0,9.46,9.47,26.0,26.6,26.5,26.5,0,1,1.5,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.44,19.24,26.16,26.9,24.1,1.03,1.03,0.43,0.04,55.91,0.0,0.0,1,0.0,0.0,0.0,0.0,24.790173136270937,24.748726860979673,1.209826863729063,1.751273139020327
2023-06-15 16:33:40.702,0,0,0,0,9.46,9.47,26.0,26.6,26.5,26.5,0,1,1.5,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.44,19.23,26.17,26.92,24.1,1.03,1.03,0.42,0.04,56.11,0.0,0.0,1,0.0,0.0,0.0,0.0,24.790173136270937,24.748726860979673,1.209826863729063,1.751273139020327
2023-06-15 16:33:41.001,0,0,0,0,9.46,9.47,26.0,26.6,26.5,26.5,0,1,1.5,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.45,19.23,26.17,26.92,24.1,1.03,1.03,0.41,0.04,56.11,0.0,0.0,1,0.0,0.0,0.0,0.0,24.790173136270937,24.748726860979673,1.209826863729063,1.751273139020327
2023-06-15 16:33:41.403,0,0,0,0,9.46,9.47,26.0,26.6,26.5,26.5,0,1,2.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.45,19.24,26.16,26.92,24.1,1.03,1.03,0.41,0.04,56.11,0.0,0.0,1,0.0,0.0,0.0,0.0,24.790173136270937,24.748726860979673,1.209826863729063,1.751273139020327
2023-06-15 16:33:41.502,0,0,0,0,9.46,9.47,26.0,26.6,26.5,26.5,0,1,2.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.45,19.24,26.16,26.92,24.1,1.03,1.03,0.4,0.04,55.93,0.0,0.0,1,0.0,0.0,0.0,0.0,24.790173136270937,24.748726860979673,1.209826863729063,1.751273139020327
2023-06-15 16:33:41.802,0,0,0,0,9.46,9.47,26.0,26.6,26.5,26.5,0,0,20.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.45,19.24,26.15,26.93,24.1,1.03,1.03,0.4,0.04,55.93,0.0,0.0,1,0.0,0.0,0.0,0.0,24.790173136270937,24.748726860979673,1.209826863729063,1.751273139020327
2023-06-15 16:33:42.101,0,0,0,0,9.49,9.47,26.0,26.6,26.5,26.5,0,0,23.5,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.45,19.24,26.15,26.93,24.1,1.03,1.03,0.4,0.04,55.93,0.0,0.0,1,0.0,0.0,0.0,0.0,24.790173136270937,24.872969501189743,1.209826863729063,1.6270304988102566
2023-06-15 16:33:42.401,0,0,0,0,9.46,9.47,26.0,26.6,26.6,26.5,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.45,19.24,26.15,26.92,24.1,1.03,1.03,0.43,0.04,55.93,0.0,0.0,1,0.0,0.0,0.0,0.0,24.790173136270937,24.748726860979673,1.209826863729063,1.8512731390203285
2023-06-15 16:33:42.703,0,0,0,0,9.44,9.46,26.0,26.6,26.6,26.5,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.45,19.25,26.16,26.92,24.1,1.03,1.03,0.49,0.04,55.93,0.0,0.0,1,0.0,0.0,0.0,0.0,24.748726860979673,24.665737828242356,1.251273139020327,1.934262171757645
2023-06-15 16:33:42.902,0,0,0,0,9.42,9.47,26.0,26.6,26.6,26.5,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.45,19.25,26.16,26.92,24.1,1.03,1.03,0.49,0.04,55.95,0.0,0.0,1,0.0,0.0,0.0,0.0,24.790173136270937,24.58261975527637,1.209826863729063,2.0173802447236326
2023-06-15 16:33:43.201,0,0,0,0,9.46,9.47,26.0,26.6,26.6,26.5,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.45,19.24,26.14,26.92,24.1,1.03,1.03,0.49,0.04,55.95,0.0,0.0,1,0.0,0.0,0.0,0.0,24.790173136270937,24.748726860979673,1.209826863729063,1.8512731390203285
2023-06-15 16:33:43.502,0,0,0,0,9.49,9.46,26.0,26.6,26.6,26.5,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.45,19.23,26.14,26.92,24.1,1.03,1.03,0.49,0.04,55.95,0.0,0.0,1,0.0,0.0,0.0,0.0,24.748726860979673,24.872969501189743,1.251273139020327,1.727030498810258
2023-06-15 16:33:43.802,0,0,0,0,9.46,9.47,26.0,26.6,26.6,26.5,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.45,19.23,26.15,26.92,24.1,1.03,1.03,0.52,0.04,55.93,0.0,0.0,1,0.0,0.0,0.0,0.0,24.790173136270937,24.748726860979673,1.209826863729063,1.8512731390203285
2023-06-15 16:33:44.102,0,0,0,0,9.42,9.47,26.0,26.6,26.6,26.5,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.45,19.25,26.15,26.92,24.1,1.03,1.03,0.52,0.04,55.93,0.0,0.0,1,0.0,0.0,0.0,0.0,24.790173136270937,24.58261975527637,1.209826863729063,2.0173802447236326
2023-06-15 16:33:44.302,0,0,0,0,9.44,9.47,26.0,26.6,26.6,26.5,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.45,19.25,26.15,26.92,24.1,1.03,1.03,0.96,0.04,55.93,0.0,0.0,1,0.0,0.0,0.0,0.0,24.790173136270937,24.665737828242356,1.209826863729063,1.934262171757645
2023-06-15 16:33:44.601,0,0,0,0,9.42,9.47,26.0,26.6,26.6,26.5,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.45,19.24,26.15,26.92,24.1,1.03,1.03,1.83,0.04,56.1,0.0,0.0,1,0.0,0.0,0.0,0.0,24.790173136270937,24.58261975527637,1.209826863729063,2.0173802447236326
2023-06-15 16:33:44.902,0,0,0,0,9.46,9.46,26.0,26.6,26.5,26.5,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.45,19.24,26.15,26.91,24.1,1.03,1.03,1.83,0.04,56.1,0.0,0.0,1,0.0,0.0,0.0,0.0,24.748726860979673,24.748726860979673,1.251273139020327,1.751273139020327
2023-06-15 16:33:45.202,0,0,0,0,9.46,9.46,26.0,26.6,26.5,26.5,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.45,19.22,26.15,26.92,24.1,1.03,1.03,3.01,0.04,56.1,0.0,0.0,1,0.0,0.0,0.0,0.0,24.748726860979673,24.748726860979673,1.251273139020327,1.751273139020327
2023-06-15 16:33:45.502,0,0,0,0,9.46,9.47,26.0,26.6,26.5,26.5,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.46,19.22,26.15,26.92,24.1,1.03,1.03,3.94,0.04,55.91,0.0,0.0,1,0.0,0.0,0.0,0.0,24.790173136270937,24.748726860979673,1.209826863729063,1.751273139020327
2023-06-15 16:33:45.703,0,0,0,0,9.46,9.44,26.0,26.6,26.5,26.5,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.46,19.23,26.16,26.92,24.1,1.03,1.03,4.11,0.04,55.91,0.0,0.0,1,0.0,0.0,0.0,0.0,24.665737828242356,24.748726860979673,1.3342621717576435,1.751273139020327
2023-06-15 16:33:46.003,0,0,0,0,9.46,9.47,26.0,26.6,26.6,26.5,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.44,19.24,26.16,26.92,24.1,1.03,1.03,4.11,0.04,55.91,0.0,0.0,1,0.0,0.0,0.0,0.0,24.790173136270937,24.748726860979673,1.209826863729063,1.8512731390203285
2023-06-15 16:33:46.303,0,0,0,0,9.51,9.44,26.0,26.6,26.6,26.5,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.44,19.24,26.15,26.92,24.1,1.03,1.03,3.83,0.04,55.98,0.0,0.0,1,0.0,0.0,0.0,0.0,24.665737828242356,24.955638011857786,1.3342621717576435,1.6443619881422151
2023-06-15 16:33:46.503,0,0,0,0,9.44,9.46,26.0,26.6,26.6,26.5,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.47,19.25,26.15,26.92,24.1,1.03,1.03,2.04,0.04,55.98,0.0,0.0,1,0.0,0.0,0.0,0.0,24.748726860979673,24.665737828242356,1.251273139020327,1.934262171757645
2023-06-15 16:33:46.703,0,0,0,0,9.49,9.46,26.0,26.6,26.6,26.5,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.47,19.25,26.15,26.93,24.1,1.03,1.03,2.04,0.04,55.98,0.0,0.0,1,0.0,0.0,0.0,0.0,24.748726860979673,24.872969501189743,1.251273139020327,1.727030498810258
2023-06-15 16:33:47.102,0,0,0,0,9.46,9.47,26.0,26.6,26.6,26.5,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.47,19.23,26.15,26.93,24.1,1.03,1.03,1.36,0.04,56.06,0.0,0.0,1,0.0,0.0,0.0,0.0,24.790173136270937,24.748726860979673,1.209826863729063,1.8512731390203285
2023-06-15 16:33:47.403,0,0,0,0,9.44,9.44,26.0,26.6,26.6,26.5,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.47,19.23,26.15,26.9,24.1,1.03,1.03,1.21,0.04,56.06,0.0,0.0,1,0.0,0.0,0.0,0.0,24.665737828242356,24.665737828242356,1.3342621717576435,1.934262171757645
2023-06-15 16:33:47.602,0,0,0,0,9.44,9.46,26.0,26.6,26.6,26.5,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.47,19.24,26.14,26.93,24.1,1.03,1.03,1.21,0.04,56.06,0.0,0.0,1,0.0,0.0,0.0,0.0,24.748726860979673,24.665737828242356,1.251273139020327,1.934262171757645
2023-06-15 16:33:47.903,0,0,0,0,9.46,9.46,26.0,26.6,26.6,26.5,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.47,19.24,26.14,26.93,24.1,1.03,1.03,1.29,0.04,55.93,0.0,0.0,1,0.0,0.0,0.0,0.0,24.748726860979673,24.748726860979673,1.251273139020327,1.8512731390203285
2023-06-15 16:33:48.202,0,0,0,0,9.44,9.46,26.0,26.6,26.6,26.5,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.47,19.24,26.15,26.91,24.1,1.03,1.03,1.44,0.04,55.93,0.0,0.0,1,0.0,0.0,0.0,0.0,24.748726860979673,24.665737828242356,1.251273139020327,1.934262171757645
2023-06-15 16:33:48.503,0,0,0,0,9.49,9.48,26.0,26.6,26.6,26.5,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.46,19.25,26.15,26.91,24.1,1.03,1.03,1.44,0.04,55.93,0.0,0.0,1,0.0,0.0,0.0,0.0,24.831587329966283,24.872969501189743,1.1684126700337174,1.727030498810258
2023-06-15 16:33:48.702,0,0,0,0,9.49,9.44,26.0,26.6,26.6,26.5,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.46,19.25,26.14,26.92,24.1,1.03,1.03,1.64,0.04,56.12,0.0,0.0,1,0.0,0.0,0.0,0.0,24.665737828242356,24.872969501189743,1.3342621717576435,1.727030498810258
2023-06-15 16:33:49.002,0,0,0,0,9.46,9.47,26.0,26.5,26.6,26.5,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.46,19.24,26.14,26.92,24.1,1.03,1.03,1.84,0.04,56.12,0.0,0.0,1,0.0,0.0,0.0,0.0,24.790173136270937,24.748726860979673,1.209826863729063,1.8512731390203285
2023-06-15 16:33:49.402,0,0,0,0,9.46,9.47,26.0,26.5,26.5,26.5,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.46,19.24,26.15,26.92,24.1,1.03,1.03,2.06,0.04,55.95,0.0,0.0,1,0.0,0.0,0.0,0.0,24.790173136270937,24.748726860979673,1.209826863729063,1.751273139020327
2023-06-15 16:33:49.502,0,0,0,0,9.44,9.47,26.0,26.5,26.5,26.5,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.47,19.24,26.15,26.92,24.1,1.03,1.03,2.06,0.04,55.95,0.0,0.0,1,0.0,0.0,0.0,0.0,24.790173136270937,24.665737828242356,1.209826863729063,1.8342621717576435
2023-06-15 16:33:49.802,0,0,0,0,9.46,9.46,26.0,26.5,26.5,26.5,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.47,19.24,26.15,26.93,24.1,1.03,1.03,2.29,0.04,55.95,0.0,0.0,1,0.0,0.0,0.0,0.0,24.748726860979673,24.748726860979673,1.251273139020327,1.751273139020327
2023-06-15 16:33:50.102,0,0,0,0,9.46,9.47,26.0,26.5,26.5,26.5,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.46,19.22,26.14,26.93,24.1,1.03,1.03,2.37,0.04,56.12,0.0,0.0,1,0.0,0.0,0.0,0.0,24.790173136270937,24.748726860979673,1.209826863729063,1.751273139020327
2023-06-15 16:33:50.403,0,0,0,0,9.46,9.48,26.0,26.6,26.6,26.5,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.47,19.22,26.14,26.92,24.1,1.03,1.04,2.37,0.04,56.12,0.0,0.0,1,0.0,0.0,0.0,0.0,24.831587329966283,24.748726860979673,1.1684126700337174,1.8512731390203285
2023-06-15 16:33:50.703,0,0,0,0,9.46,9.47,26.0,26.6,26.6,26.5,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.47,19.23,26.15,26.92,24.1,1.03,1.04,1.34,0.04,56.12,0.0,0.0,1,0.0,0.0,0.0,0.0,24.790173136270937,24.748726860979673,1.209826863729063,1.8512731390203285
2023-06-15 16:33:50.902,0,0,0,0,9.46,9.46,26.0,26.6,26.6,26.5,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.46,19.23,26.15,26.92,24.1,1.03,1.04,0.99,0.04,55.93,0.0,0.0,1,0.0,0.0,0.0,0.0,24.748726860979673,24.748726860979673,1.251273139020327,1.8512731390203285
2023-06-15 16:33:51.204,0,0,0,0,9.44,9.46,26.0,26.6,26.6,26.5,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.46,19.23,26.15,26.91,24.1,1.03,1.04,0.99,0.04,55.93,0.0,0.0,1,0.0,0.0,0.0,0.0,24.748726860979673,24.665737828242356,1.251273139020327,1.934262171757645
2023-06-15 16:33:51.502,0,0,0,0,9.44,9.44,26.0,26.6,26.5,26.5,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.47,19.23,26.15,26.91,24.1,1.03,1.04,0.89,0.78,55.93,0.0,0.0,1,0.0,0.0,0.0,0.0,24.665737828242356,24.665737828242356,1.3342621717576435,1.8342621717576435
2023-06-15 16:33:51.802,0,0,0,0,9.46,9.35,26.0,26.6,26.5,26.5,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.47,19.23,26.14,26.92,24.1,1.03,1.05,1.03,0.78,55.93,0.0,0.0,1,0.0,0.0,0.0,0.0,24.290683362800337,24.748726860979673,1.709316637199663,1.751273139020327
2023-06-15 16:33:52.103,0,0,0,0,9.44,9.23,26.0,26.6,26.5,26.5,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.46,19.31,26.15,26.92,24.1,1.05,1.05,1.03,1.75,55.93,0.0,0.0,1,0.0,0.0,0.0,0.0,23.786469383060194,24.665737828242356,2.2135306169398064,1.8342621717576435
2023-06-15 16:33:52.301,0,0,0,0,9.44,9.15,26.0,26.6,26.5,26.5,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.46,19.31,26.15,26.93,24.1,1.04,1.05,1.26,2.47,55.93,0.0,0.0,1,0.0,0.0,0.0,0.0,23.44764903095347,24.665737828242356,2.552350969046529,1.8342621717576435
2023-06-15 16:33:52.601,0,0,0,0,9.44,9.03,26.0,26.6,26.5,26.5,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.43,19.45,26.14,26.93,24.1,1.04,1.05,1.13,3.41,56.11,0.0,0.0,1,0.0,0.0,0.0,0.0,22.93531957036913,24.665737828242356,3.0646804296308687,1.8342621717576435
2023-06-15 16:33:52.902,0,0,0,0,9.39,8.98,26.0,26.6,26.6,26.5,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.43,19.45,26.14,26.92,24.1,1.03,1.04,0.9,3.41,56.11,0.0,0.0,1,0.0,0.0,0.0,0.0,22.720373813782942,24.45769964618779,3.279626186217058,2.1423003538122103
2023-06-15 16:33:53.102,0,0,0,0,9.42,8.94,26.0,26.6,26.6,26.5,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.38,19.65,26.14,26.91,24.1,1.03,1.04,0.9,4.53,56.11,0.0,0.0,1,0.0,0.0,0.0,0.0,22.54778391298504,24.58261975527637,3.4522160870149605,2.0173802447236326
2023-06-15 16:33:53.301,0,0,0,0,9.44,8.89,26.0,26.6,26.6,26.5,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.34,19.65,26.14,26.91,24.1,1.03,1.05,0.78,4.79,55.93,0.0,0.0,1,0.0,0.0,0.0,0.0,22.331247668156436,24.665737828242356,3.6687523318435638,1.934262171757645
2023-06-15 16:33:53.701,0,0,0,0,9.42,8.8,26.0,26.6,26.6,26.5,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.34,19.89,26.15,26.92,24.1,1.04,1.06,0.77,4.79,55.93,0.0,0.0,1,0.0,0.0,0.0,0.0,21.939219025750617,24.58261975527637,4.060780974249383,2.0173802447236326
