TimeStamp,error_0,error_1,error_2,error_3,high_pressure,low_pressure,cond_in,cond_out,cond_air,phe_out,cmp_speed,cmp_status,cmp_input_voltage,cmp_input_current,cmp_inv_temp,cmp_phase_curr,cmp_hv_under_voltage,cmp_hv_over_voltage,cmp_lv_under_voltage,cmp_lv_over_voltage,cmp_over_heat,cmp_over_load,cmp_communication_error,cmp_temp_sensor,cmp_voltage_sensor,cmp_in_power,cmp_over_current,cmp_over_current_sensor,cmp_wire_unbalance,cmp_stall,cmp_temp_sensor_1_status,cmp_temp_sensor_2_status,cmp_voltage_sensor_1_status,cmp_voltage_sensor_2_status,cmp_current_sensor_status,cmp_inpower_sensor_status,t_glyc_in,t_glyc_out,t_amb_1,t_amb_2,u_dut,p_glyc_in,p_glyc_out,i_dut,v_glyc,rh_amb,l3_voltage,l3_power,fb_k1,phase_set_point,proportional_term,integral_term,derivative_term,t0,tc,superheat,sub_cooling
2023-06-16 10:41:23.404,0,0,0,0,9.34,9.36,27.0,27.1,26.7,25.6,0,0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.15,17.59,27.02,28.08,24.1,1.03,1.03,0.23,0.04,56.67,0.0,0.0,1,0.0,0.0,0.0,0.0,24.33248648797172,24.248847432810066,1.2675135120282803,2.851152567189935
2023-06-16 10:41:23.501,0,0,0,0,9.32,9.36,27.0,27.1,26.7,25.6,0,0,0.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.15,17.59,27.02,28.08,24.1,1.03,1.03,0.23,0.04,56.67,0.0,0.0,1,0.0,0.0,0.0,0.0,24.33248648797172,24.16507691245232,1.2675135120282803,2.9349230875476806
2023-06-16 10:41:23.701,0,0,0,0,9.34,9.38,27.0,27.1,26.7,25.6,0,0,0.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.16,17.59,27.02,28.08,24.1,1.03,1.03,0.24,0.04,56.67,0.0,0.0,1,0.0,0.0,0.0,0.0,24.41599456868471,24.248847432810066,1.184005431315292,2.851152567189935
2023-06-16 10:41:23.901,0,0,0,0,9.34,9.36,26.9,27.1,26.7,25.6,0,0,1.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.16,17.59,27.03,28.08,24.1,1.03,1.03,0.24,0.04,56.86,0.0,0.0,1,0.0,0.0,0.0,0.0,24.33248648797172,24.248847432810066,1.2675135120282803,2.851152567189935
2023-06-16 10:41:24.102,0,0,0,0,9.34,9.38,26.9,27.1,26.7,25.6,0,1,1.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.16,17.59,27.03,28.08,24.1,1.03,1.03,0.38,0.04,56.86,0.0,0.0,1,0.0,0.0,0.0,0.0,24.41599456868471,24.248847432810066,1.184005431315292,2.851152567189935
2023-06-16 10:41:24.501,0,0,0,0,9.32,9.36,26.9,27.1,26.7,25.6,0,1,1.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.16,17.59,27.02,28.06,24.1,1.03,1.03,0.43,0.04,56.86,0.0,0.0,1,0.0,0.0,0.0,0.0,24.33248648797172,24.16507691245232,1.2675135120282803,2.9349230875476806
2023-06-16 10:41:24.702,0,0,0,0,9.32,9.36,26.9,27.1,26.7,25.6,0,1,1.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.17,17.59,27.02,28.06,24.1,1.03,1.03,0.43,0.04,56.69,0.0,0.0,1,0.0,0.0,0.0,0.0,24.33248648797172,24.16507691245232,1.2675135120282803,2.9349230875476806
2023-06-16 10:41:24.902,0,0,0,0,9.32,9.38,26.9,27.1,26.7,25.6,0,1,1.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.17,17.58,27.02,28.06,24.1,1.03,1.03,0.42,0.04,56.69,0.0,0.0,1,0.0,0.0,0.0,0.0,24.41599456868471,24.16507691245232,1.184005431315292,2.9349230875476806
2023-06-16 10:41:25.202,0,0,0,0,9.32,9.36,26.9,27.1,26.7,25.6,0,1,1.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.16,17.58,27.02,28.06,24.1,1.03,1.03,0.41,0.04,56.69,0.0,0.0,1,0.0,0.0,0.0,0.0,24.33248648797172,24.16507691245232,1.2675135120282803,2.9349230875476806
2023-06-16 10:41:25.502,0,0,0,0,9.36,9.36,26.9,27.1,26.7,25.6,0,1,1.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.16,17.59,27.04,28.08,24.1,1.03,1.03,0.41,0.04,56.86,0.0,0.0,1,0.0,0.0,0.0,0.0,24.33248648797172,24.33248648797172,1.2675135120282803,2.7675135120282803
2023-06-16 10:41:25.702,0,0,0,0,9.34,9.36,26.9,27.1,26.7,25.6,0,1,1.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.16,17.59,27.04,28.08,24.1,1.03,1.03,0.43,0.04,56.86,0.0,0.0,1,0.0,0.0,0.0,0.0,24.33248648797172,24.248847432810066,1.2675135120282803,2.851152567189935
2023-06-16 10:41:26.001,0,0,0,0,9.32,9.36,26.9,27.1,26.7,25.6,0,1,1.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.16,17.58,27.02,28.06,24.1,1.03,1.03,0.43,0.04,56.86,0.0,0.0,1,0.0,0.0,0.0,0.0,24.33248648797172,24.16507691245232,1.2675135120282803,2.9349230875476806
2023-06-16 10:41:26.302,0,0,0,0,9.32,9.36,26.9,27.1,26.7,25.6,0,1,1.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.16,17.58,27.02,28.06,24.1,1.03,1.03,0.41,0.04,56.86,0.0,0.0,1,0.0,0.0,0.0,0.0,24.33248648797172,24.16507691245232,1.2675135120282803,2.9349230875476806
2023-06-16 10:41:26.501,0,0,0,0,9.36,9.35,26.9,27.1,26.7,25.6,0,1,1.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.16,17.6,27.03,28.05,24.1,1.03,1.03,0.4,0.04,56.69,0.0,0.0,1,0.0,0.0,0.0,0.0,24.290683362800337,24.33248648797172,1.3093166371996645,2.7675135120282803
2023-06-16 10:41:26.802,0,0,0,0,9.34,9.36,26.9,27.1,26.7,25.6,0,1,1.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.16,17.6,27.03,28.05,24.1,1.03,1.03,0.4,0.04,56.69,0.0,0.0,1,0.0,0.0,0.0,0.0,24.33248648797172,24.248847432810066,1.2675135120282803,2.851152567189935
2023-06-16 10:41:27.102,0,0,0,0,9.32,9.36,26.9,27.1,26.7,25.6,0,1,1.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.16,17.58,27.02,28.06,24.1,1.03,1.03,0.41,0.04,56.69,0.0,0.0,1,0.0,0.0,0.0,0.0,24.33248648797172,24.16507691245232,1.2675135120282803,2.9349230875476806
2023-06-16 10:41:27.302,0,0,0,0,9.34,9.36,26.9,27.1,26.7,25.6,0,1,1.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.17,17.59,27.02,28.06,24.1,1.03,1.03,0.43,0.04,56.7,0.0,0.0,1,0.0,0.0,0.0,0.0,24.33248648797172,24.248847432810066,1.2675135120282803,2.851152567189935
2023-06-16 10:41:27.601,0,0,0,0,9.34,9.35,26.9,27.1,26.7,25.6,0,1,1.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.17,17.59,27.03,28.05,24.1,1.03,1.03,0.43,0.04,56.7,0.0,0.0,1,0.0,0.0,0.0,0.0,24.290683362800337,24.248847432810066,1.3093166371996645,2.851152567189935
2023-06-16 10:41:27.902,0,0,0,0,9.32,9.35,26.9,27.1,26.7,25.6,0,1,1.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.16,17.58,27.03,28.05,24.1,1.03,1.03,0.43,0.04,56.87,0.0,0.0,1,0.0,0.0,0.0,0.0,24.290683362800337,24.16507691245232,1.3093166371996645,2.9349230875476806
2023-06-16 10:41:28.104,0,0,0,0,9.34,9.35,26.9,27.1,26.7,25.6,0,1,1.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.16,17.58,27.02,28.08,24.1,1.03,1.03,0.43,0.04,56.87,0.0,0.0,1,0.0,0.0,0.0,0.0,24.290683362800337,24.248847432810066,1.3093166371996645,2.851152567189935
2023-06-16 10:41:28.302,0,0,0,0,9.28,9.35,26.9,27.1,26.7,25.6,0,1,1.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.16,17.58,27.02,28.08,24.1,1.03,1.03,0.43,0.04,56.87,0.0,0.0,1,0.0,0.0,0.0,0.0,24.290683362800337,23.997139498517868,1.3093166371996645,3.1028605014821338
2023-06-16 10:41:28.601,0,0,0,0,9.32,9.36,27.0,27.1,26.7,25.6,0,1,1.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.16,17.58,27.03,28.05,24.1,1.03,1.03,0.41,0.04,56.87,0.0,0.0,1,0.0,0.0,0.0,0.0,24.33248648797172,24.16507691245232,1.2675135120282803,2.9349230875476806
2023-06-16 10:41:28.803,0,0,0,0,9.34,9.36,27.0,27.1,26.7,25.6,0,1,1.5,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.17,17.58,27.01,28.05,24.1,1.03,1.03,0.4,0.04,56.7,0.0,0.0,1,0.0,0.0,0.0,0.0,24.33248648797172,24.248847432810066,1.2675135120282803,2.851152567189935
2023-06-16 10:41:29.202,0,0,0,0,9.34,9.35,27.0,27.1,26.7,25.6,0,0,23.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.17,17.58,27.01,28.06,24.1,1.03,1.03,0.4,0.04,56.7,0.0,0.0,1,0.0,0.0,0.0,0.0,24.290683362800337,24.248847432810066,1.3093166371996645,2.851152567189935
2023-06-16 10:41:29.403,0,0,0,0,9.32,9.35,27.0,27.1,26.7,25.6,0,0,24.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.16,17.59,27.02,28.06,24.1,1.03,1.03,0.41,0.04,56.7,0.0,0.0,1,0.0,0.0,0.0,0.0,24.290683362800337,24.16507691245232,1.3093166371996645,2.9349230875476806
2023-06-16 10:41:29.602,0,0,0,0,9.34,9.36,27.0,27.1,26.7,25.6,0,0,24.0,0.0,25.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.16,17.59,27.02,28.06,24.1,1.03,1.03,0.47,0.04,56.89,0.0,0.0,1,0.0,0.0,0.0,0.0,24.33248648797172,24.248847432810066,1.2675135120282803,2.851152567189935
2023-06-16 10:41:29.901,0,0,0,0,9.34,9.35,27.0,27.1,26.7,25.6,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.17,17.6,27.02,28.06,24.1,1.03,1.03,0.47,0.04,56.89,0.0,0.0,1,0.0,0.0,0.0,0.0,24.290683362800337,24.248847432810066,1.3093166371996645,2.851152567189935
2023-06-16 10:41:30.102,0,0,0,0,9.34,9.35,27.0,27.1,26.7,25.6,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.17,17.6,27.02,28.06,24.1,1.03,1.03,0.49,0.04,56.89,0.0,0.0,1,0.0,0.0,0.0,0.0,24.290683362800337,24.248847432810066,1.3093166371996645,2.851152567189935
2023-06-16 10:41:30.402,0,0,0,0,9.36,9.36,27.0,27.1,26.7,25.6,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.16,17.6,27.02,28.06,24.1,1.03,1.03,0.48,0.04,56.69,0.0,0.0,1,0.0,0.0,0.0,0.0,24.33248648797172,24.33248648797172,1.2675135120282803,2.7675135120282803
2023-06-16 10:41:30.601,0,0,0,0,9.34,9.35,27.0,27.1,26.7,25.6,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.16,17.6,27.02,28.05,24.1,1.03,1.03,0.48,0.04,56.69,0.0,0.0,1,0.0,0.0,0.0,0.0,24.290683362800337,24.248847432810066,1.3093166371996645,2.851152567189935
2023-06-16 10:41:30.902,0,0,0,0,9.32,9.36,27.0,27.1,26.7,25.6,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.17,17.59,27.02,28.05,24.1,1.03,1.03,0.49,0.04,56.69,0.0,0.0,1,0.0,0.0,0.0,0.0,24.33248648797172,24.16507691245232,1.2675135120282803,2.9349230875476806
2023-06-16 10:41:31.102,0,0,0,0,9.34,9.35,27.0,27.1,26.7,25.6,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.17,17.59,27.02,28.05,24.1,1.03,1.03,0.59,0.04,56.7,0.0,0.0,1,0.0,0.0,0.0,0.0,24.290683362800337,24.248847432810066,1.3093166371996645,2.851152567189935
2023-06-16 10:41:31.402,0,0,0,0,9.28,9.35,27.0,27.1,26.7,25.6,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.19,17.59,27.01,28.05,24.1,1.03,1.03,0.59,0.04,56.7,0.0,0.0,1,0.0,0.0,0.0,0.0,24.290683362800337,23.997139498517868,1.3093166371996645,3.1028605014821338
2023-06-16 10:41:31.601,0,0,0,0,9.32,9.35,27.0,27.1,26.7,25.6,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.19,17.59,27.01,28.04,24.1,1.03,1.03,1.06,0.04,56.7,0.0,0.0,1,0.0,0.0,0.0,0.0,24.290683362800337,24.16507691245232,1.3093166371996645,2.9349230875476806
2023-06-16 10:41:31.902,0,0,0,0,9.32,9.36,27.0,27.1,26.7,25.6,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.18,17.6,27.03,28.04,24.1,1.03,1.03,1.06,0.04,56.88,0.0,0.0,1,0.0,0.0,0.0,0.0,24.33248648797172,24.16507691245232,1.2675135120282803,2.9349230875476806
2023-06-16 10:41:32.102,0,0,0,0,9.32,9.35,27.0,27.1,26.7,25.6,0,0,23.5,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.18,17.6,27.03,28.04,24.1,1.03,1.03,1.63,0.04,56.88,0.0,0.0,1,0.0,0.0,0.0,0.0,24.290683362800337,24.16507691245232,1.3093166371996645,2.9349230875476806
2023-06-16 10:41:32.501,0,0,0,0,9.32,9.36,27.0,27.2,26.7,25.6,0,0,23.5,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.18,17.59,27.02,28.04,24.1,1.03,1.03,2.25,0.04,56.88,0.0,0.0,1,0.0,0.0,0.0,0.0,24.33248648797172,24.16507691245232,1.2675135120282803,3.0349230875476785
2023-06-16 10:41:32.603,0,0,0,0,9.32,9.36,27.0,27.2,26.7,25.6,0,0,23.5,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.18,17.59,27.02,28.05,24.1,1.03,1.03,2.25,0.04,56.68,0.0,0.0,1,0.0,0.0,0.0,0.0,24.33248648797172,24.16507691245232,1.2675135120282803,3.0349230875476785
2023-06-16 10:41:32.902,0,0,0,0,9.32,9.36,27.0,27.2,26.7,25.6,0,0,23.5,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.18,17.59,27.02,28.05,24.1,1.03,1.03,2.57,0.04,56.68,0.0,0.0,1,0.0,0.0,0.0,0.0,24.33248648797172,24.16507691245232,1.2675135120282803,3.0349230875476785
2023-06-16 10:41:33.101,0,0,0,0,9.34,9.35,27.0,27.2,26.7,25.6,0,0,23.5,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.18,17.59,27.02,28.04,24.1,1.03,1.03,3.06,0.04,56.68,0.0,0.0,1,0.0,0.0,0.0,0.0,24.290683362800337,24.248847432810066,1.3093166371996645,2.951152567189933
2023-06-16 10:41:33.402,0,0,0,0,9.32,9.35,27.0,27.1,26.7,25.6,0,0,23.5,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.19,17.59,27.02,28.04,24.1,1.03,1.03,3.06,0.04,56.87,0.0,0.0,1,0.0,0.0,0.0,0.0,24.290683362800337,24.16507691245232,1.3093166371996645,2.9349230875476806
2023-06-16 10:41:33.702,0,0,0,0,9.34,9.35,27.0,27.1,26.7,25.6,0,0,23.5,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.19,17.59,27.02,28.04,24.1,1.03,1.03,2.94,0.04,56.87,0.0,0.0,1,0.0,0.0,0.0,0.0,24.290683362800337,24.248847432810066,1.3093166371996645,2.851152567189935
2023-06-16 10:41:33.902,0,0,0,0,9.36,9.36,27.0,27.1,26.7,25.6,0,0,23.5,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.17,17.6,27.03,28.04,24.1,1.03,1.04,2.78,0.04,56.87,0.0,0.0,1,0.0,0.0,0.0,0.0,24.33248648797172,24.33248648797172,1.2675135120282803,2.7675135120282803
2023-06-16 10:41:34.203,0,0,0,0,9.34,9.36,27.0,27.1,26.7,25.6,0,0,23.5,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.19,17.6,27.03,28.04,24.1,1.03,1.04,2.78,0.04,56.7,0.0,0.0,1,0.0,0.0,0.0,0.0,24.33248648797172,24.248847432810066,1.2675135120282803,2.851152567189935
2023-06-16 10:41:34.501,0,0,0,0,9.34,9.35,27.0,27.1,26.7,25.6,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.19,17.6,27.02,28.05,24.1,1.03,1.04,2.69,0.8,56.7,0.0,0.0,1,0.0,0.0,0.0,0.0,24.290683362800337,24.248847432810066,1.3093166371996645,2.851152567189935
2023-06-16 10:41:34.702,0,0,0,0,9.32,9.35,27.0,27.1,26.7,25.6,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.18,17.6,27.02,28.05,24.1,1.04,1.04,2.52,0.8,56.7,0.0,0.0,1,0.0,0.0,0.0,0.0,24.290683362800337,24.16507691245232,1.3093166371996645,2.9349230875476806
2023-06-16 10:41:35.003,0,0,0,0,9.32,9.32,27.0,27.1,26.7,25.6,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.18,17.64,27.03,28.05,24.1,1.02,1.04,2.52,1.97,56.72,0.0,0.0,1,0.0,0.0,0.0,0.0,24.16507691245232,24.16507691245232,1.4349230875476806,2.9349230875476806
2023-06-16 10:41:35.202,0,0,0,0,9.34,9.27,27.0,27.1,26.7,25.6,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.16,17.75,27.03,28.05,24.1,1.02,1.03,1.69,3.53,56.72,0.0,0.0,1,0.0,0.0,0.0,0.0,23.955072204350984,24.248847432810066,1.6449277956490178,2.851152567189935
2023-06-16 10:41:35.602,0,0,0,0,9.28,9.19,27.0,27.1,26.7,25.6,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.16,17.75,27.03,28.04,24.1,1.03,1.04,1.07,3.53,56.72,0.0,0.0,1,0.0,0.0,0.0,0.0,23.617329689875135,23.997139498517868,1.9826703101248668,3.1028605014821338
2023-06-16 10:41:35.803,0,0,0,0,9.28,9.18,27.0,27.1,26.7,25.6,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.12,17.92,27.03,28.04,24.1,1.02,1.03,1.07,4.15,56.87,0.0,0.0,1,0.0,0.0,0.0,0.0,23.574960401684677,23.997139498517868,2.025039598315324,3.1028605014821338
2023-06-16 10:41:36.001,0,0,0,0,9.32,9.15,27.0,27.1,26.7,25.6,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.12,17.92,27.02,28.05,24.1,1.02,1.03,0.84,4.07,56.87,0.0,0.0,1,0.0,0.0,0.0,0.0,23.44764903095347,24.16507691245232,2.1523509690465303,2.9349230875476806
2023-06-16 10:41:36.402,0,0,0,0,9.28,9.08,27.0,27.2,26.7,25.7,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.02,18.1,27.02,28.05,24.1,1.02,1.03,0.74,4.07,56.87,0.0,0.0,1,0.0,0.0,0.0,0.0,23.149393687447855,23.997139498517868,2.5506063125521443,3.2028605014821316
2023-06-16 10:41:36.602,0,0,0,0,9.28,9.06,27.0,27.2,26.7,25.7,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.02,18.1,27.01,28.03,24.1,1.03,1.04,0.74,3.14,56.71,0.0,0.0,1,0.0,0.0,0.0,0.0,23.063868098071453,23.997139498517868,2.6361319019285467,3.2028605014821316
2023-06-16 10:41:36.801,0,0,0,0,9.25,9.02,27.0,27.2,26.7,25.7,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,12.93,18.24,27.02,28.03,24.1,1.03,1.04,0.72,2.57,56.71,0.0,0.0,1,0.0,0.0,0.0,0.0,22.89240042068468,23.87083764874768,2.807599579315319,3.329162351252318
2023-06-16 10:41:37.201,0,0,0,0,9.27,9.01,27.0,27.2,26.7,25.7,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,12.93,18.24,27.02,28.05,24.1,1.03,1.05,0.73,2.57,56.71,0.0,0.0,1,0.0,0.0,0.0,0.0,22.849446338165592,23.955072204350984,2.8505536618344074,3.2449277956490157
2023-06-16 10:41:37.401,0,0,0,0,9.25,8.96,27.0,27.2,26.7,25.7,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,12.81,18.36,27.02,28.05,24.1,1.03,1.06,0.73,2.08,56.87,0.0,0.0,1,0.0,0.0,0.0,0.0,22.634149550004167,23.87083764874768,3.065850449995832,3.329162351252318
2023-06-16 10:41:37.602,0,0,0,0,9.22,8.94,27.0,27.2,26.7,25.7,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,12.7,18.36,27.02,28.06,24.1,1.03,1.06,0.76,2.2,56.87,0.0,0.0,1,0.0,0.0,0.0,0.0,22.54778391298504,23.74423495057738,3.15221608701496,3.45576504942262
2023-06-16 10:41:38.002,0,0,0,0,9.22,8.86,27.0,27.2,26.7,25.6,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,12.7,18.45,27.03,28.05,24.1,1.03,1.07,0.78,2.2,56.87,0.0,0.0,1,0.0,0.0,0.0,0.0,22.20089649987375,23.74423495057738,3.3991035001262517,3.45576504942262
2023-06-16 10:41:38.202,0,0,0,0,9.25,8.86,27.0,27.2,26.7,25.6,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,12.58,18.45,27.03,28.05,24.1,1.03,1.08,0.78,3.02,56.7,0.0,0.0,1,0.0,0.0,0.0,0.0,22.20089649987375,23.87083764874768,3.3991035001262517,3.329162351252318
2023-06-16 10:41:38.503,0,0,0,0,9.19,8.76,27.0,27.2,26.7,25.6,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,12.58,18.54,27.02,28.05,24.1,1.03,1.08,0.81,3.88,56.7,0.0,0.0,1,0.0,0.0,0.0,0.0,21.764038816020786,23.617329689875135,3.835961183979215,3.5826703101248647
2023-06-16 10:41:38.802,0,0,0,0,9.19,8.71,27.0,27.2,26.7,25.6,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,12.43,18.54,27.02,28.05,24.1,1.03,1.07,0.82,3.88,56.7,0.0,0.0,1,0.0,0.0,0.0,0.0,21.54423571276328,23.617329689875135,4.05576428723672,3.5826703101248647
2023-06-16 10:41:39.002,0,0,0,0,9.19,8.69,27.0,27.2,26.7,25.6,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,12.43,18.62,27.03,28.05,24.1,1.02,1.07,0.82,4.47,56.78,0.0,0.0,1,0.0,0.0,0.0,0.0,21.4560550222738,23.617329689875135,4.1439449777262,3.5826703101248647
2023-06-16 10:41:39.303,0,0,0,0,9.15,8.67,27.0,27.2,26.7,25.6,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,12.26,18.62,27.03,28.05,24.1,1.02,1.07,0.81,4.56,56.78,0.0,0.0,1,0.0,0.0,0.0,0.0,21.36772517822169,23.44764903095347,4.2322748217783115,3.752350969046528
2023-06-16 10:41:39.603,0,0,0,0,9.13,8.66,27.0,27.2,26.7,25.6,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,12.26,18.68,27.02,28.04,24.1,1.03,1.07,0.78,4.56,56.78,0.0,0.0,1,0.0,0.0,0.0,0.0,21.323504135264216,23.362604546438888,4.276495864735786,3.8373954535611112
2023-06-16 10:41:39.802,0,0,0,0,9.13,8.65,27.0,27.2,26.7,25.6,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,12.11,18.74,27.02,28.04,24.1,1.02,1.06,0.78,3.64,56.77,0.0,0.0,1,0.0,0.0,0.0,0.0,21.279245577417726,23.362604546438888,4.320754422582276,3.8373954535611112
