TimeStamp,error_0,error_1,error_2,error_3,high_pressure,low_pressure,cond_in,cond_out,phe_out,cond_air,cmp_speed,cmp_status,cmp_input_voltage,cmp_input_current,cmp_inv_temp,cmp_phase_curr,cmp_hv_under_voltage,cmp_hv_over_voltage,cmp_lv_under_voltage,cmp_lv_over_voltage,cmp_over_heat,cmp_over_load,cmp_communication_error,cmp_temp_sensor,cmp_voltage_sensor,cmp_in_power,cmp_over_current,cmp_over_current_sensor,cmp_wire_unbalance,cmp_stall,cmp_temp_sensor_1_status,cmp_temp_sensor_2_status,cmp_voltage_sensor_1_status,cmp_voltage_sensor_2_status,cmp_current_sensor_status,cmp_inpower_sensor_status,t_glyc_in,t_glyc_out,t_amb_1,t_amb_2,u_dut,p_glyc_in,p_glyc_out,i_dut,v_glyc,rh_amb,l3_voltage,l3_power,fb_k1,phase_set_point,proportional_term,integral_term,derivative_term,t0,tc,superheat,sub_cooling
2023-06-15 15:33:07.803,0.0,0.0,0.0,0.0,8.96,9.02,27.6,27.0,25.3,27.3,0,0,0.5,0.0,29.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,22.82,18.95,26.4,27.04,24.1,1.03,1.03,0.23,0.04,56.05,0.0,0.0,1,0.0,0.0,0.0,0.0,22.89240042068468,22.634149550004167,2.4075995793153204,4.365850449995833
2023-06-15 15:33:08.001,0.0,0.0,0.0,0.0,9.01,9.01,27.6,27.0,25.3,27.3,0,0,0.5,0.0,29.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,22.82,18.95,26.4,27.03,24.1,1.03,1.03,0.24,0.04,56.05,0.0,0.0,1,0.0,0.0,0.0,0.0,22.849446338165592,22.849446338165592,2.450553661834409,4.150553661834408
2023-06-15 15:33:08.201,0.0,0.0,0.0,0.0,8.98,9.01,27.6,27.0,25.3,27.3,0,0,0.5,0.0,30.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,22.84,18.94,26.41,27.03,24.1,1.03,1.03,0.24,0.04,56.05,0.0,0.0,1,0.0,0.0,0.0,0.0,22.849446338165592,22.720373813782942,2.450553661834409,4.279626186217058
2023-06-15 15:33:08.602,0.0,0.0,0.0,0.0,9.01,9.0,27.6,27.0,25.3,27.3,0,1,1.0,0.0,30.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,22.84,18.94,26.41,27.03,24.1,1.03,1.03,0.38,0.04,56.15,0.0,0.0,1,0.0,0.0,0.0,0.0,22.806457254935367,22.849446338165592,2.4935427450646337,4.150553661834408
2023-06-15 15:33:08.802,0.0,0.0,0.0,0.0,8.96,9.02,27.6,27.0,25.3,27.3,0,1,1.0,0.0,30.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,22.84,18.95,26.41,27.02,24.1,1.03,1.03,0.41,0.04,56.15,0.0,0.0,1,0.0,0.0,0.0,0.0,22.89240042068468,22.634149550004167,2.4075995793153204,4.365850449995833
2023-06-15 15:33:09.002,0.0,0.0,0.0,0.0,8.98,9.0,27.6,27.0,25.3,27.3,0,1,1.0,0.0,30.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,22.84,18.95,26.41,27.02,24.1,1.03,1.03,0.41,0.04,56.15,0.0,0.0,1,0.0,0.0,0.0,0.0,22.806457254935367,22.720373813782942,2.4935427450646337,4.279626186217058
2023-06-15 15:33:09.401,0.0,0.0,0.0,0.0,8.98,9.0,27.6,27.0,25.3,27.3,0,1,1.0,0.0,30.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,22.84,18.95,26.4,27.03,24.1,1.03,1.03,0.4,0.04,56.19,0.0,0.0,1,0.0,0.0,0.0,0.0,22.806457254935367,22.720373813782942,2.4935427450646337,4.279626186217058
2023-06-15 15:33:09.701,0.0,0.0,0.0,0.0,9.01,9.02,27.6,27.0,25.3,27.3,0,1,1.0,0.0,30.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,22.83,18.95,26.4,27.03,24.1,1.03,1.03,0.41,0.04,56.19,0.0,0.0,1,0.0,0.0,0.0,0.0,22.89240042068468,22.849446338165592,2.4075995793153204,4.150553661834408
2023-06-15 15:33:10.003,0.0,0.0,0.0,0.0,8.93,9.01,27.6,27.0,25.3,27.3,0,1,1.0,0.0,30.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,22.83,18.95,26.41,27.03,24.1,1.03,1.03,0.41,0.04,56.19,0.0,0.0,1,0.0,0.0,0.0,0.0,22.849446338165592,22.504547906508776,2.450553661834409,4.495452093491224
2023-06-15 15:33:10.201,0.0,0.0,0.0,0.0,8.96,9.01,27.6,27.0,25.3,27.3,0,1,1.0,0.0,30.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,22.84,18.96,26.41,27.03,24.1,1.03,1.03,0.41,0.04,56.05,0.0,0.0,1,0.0,0.0,0.0,0.0,22.849446338165592,22.634149550004167,2.450553661834409,4.365850449995833
2023-06-15 15:33:10.501,0.0,0.0,0.0,0.0,8.98,9.01,27.6,27.0,25.3,27.3,0,1,1.0,0.0,30.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,22.84,18.96,26.41,27.03,24.1,1.03,1.03,0.4,0.04,56.05,0.0,0.0,1,0.0,0.0,0.0,0.0,22.849446338165592,22.720373813782942,2.450553661834409,4.279626186217058
2023-06-15 15:33:10.803,0.0,0.0,0.0,0.0,8.96,9.02,27.6,27.0,25.3,27.3,0,1,1.5,0.0,30.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,22.84,18.94,26.39,27.03,24.1,1.03,1.03,0.4,0.04,56.05,0.0,0.0,1,0.0,0.0,0.0,0.0,22.89240042068468,22.634149550004167,2.4075995793153204,4.365850449995833
2023-06-15 15:33:11.003,0.0,0.0,0.0,0.0,8.96,9.01,27.6,27.0,25.3,27.3,0,1,1.5,0.0,30.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,22.84,18.94,26.39,27.04,24.1,1.03,1.03,0.39,0.04,56.24,0.0,0.0,1,0.0,0.0,0.0,0.0,22.849446338165592,22.634149550004167,2.450553661834409,4.365850449995833
2023-06-15 15:33:11.302,0.0,0.0,0.0,0.0,8.96,9.01,27.6,27.0,25.3,27.3,0,1,1.5,0.0,30.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,22.84,18.95,26.41,27.04,24.1,1.03,1.03,0.4,0.04,56.24,0.0,0.0,1,0.0,0.0,0.0,0.0,22.849446338165592,22.634149550004167,2.450553661834409,4.365850449995833
2023-06-15 15:33:11.602,0.0,0.0,0.0,0.0,8.96,9.02,27.6,27.0,25.3,27.3,0,1,1.5,0.0,30.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,22.84,18.95,26.41,27.03,24.1,1.03,1.03,0.4,0.04,56.24,0.0,0.0,1,0.0,0.0,0.0,0.0,22.89240042068468,22.634149550004167,2.4075995793153204,4.365850449995833
2023-06-15 15:33:11.801,0.0,0.0,0.0,0.0,8.98,9.02,27.6,27.0,25.3,27.3,0,1,1.5,0.0,30.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,22.85,18.96,26.4,27.03,24.1,1.03,1.03,0.42,0.04,56.05,0.0,0.0,1,0.0,0.0,0.0,0.0,22.89240042068468,22.720373813782942,2.4075995793153204,4.279626186217058
2023-06-15 15:33:12.103,0.0,0.0,0.0,0.0,9.01,9.01,27.6,27.0,25.3,27.3,0,1,1.5,0.0,30.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,22.85,18.96,26.4,27.03,24.1,1.03,1.03,0.41,0.04,56.05,0.0,0.0,1,0.0,0.0,0.0,0.0,22.849446338165592,22.849446338165592,2.450553661834409,4.150553661834408
2023-06-15 15:33:12.402,0.0,0.0,0.0,0.0,8.96,9.01,27.6,27.0,25.3,27.3,0,1,1.5,0.0,30.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,22.85,18.94,26.4,27.04,24.1,1.03,1.03,0.41,0.04,56.05,0.0,0.0,1,0.0,0.0,0.0,0.0,22.849446338165592,22.634149550004167,2.450553661834409,4.365850449995833
2023-06-15 15:33:12.601,0.0,0.0,0.0,0.0,8.96,9.02,27.6,27.0,25.3,27.3,0,1,1.5,0.0,30.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,22.85,18.94,26.4,27.04,24.1,1.03,1.03,0.41,0.04,56.22,0.0,0.0,1,0.0,0.0,0.0,0.0,22.89240042068468,22.634149550004167,2.4075995793153204,4.365850449995833
2023-06-15 15:33:13.001,0.0,0.0,0.0,0.0,8.96,9.0,27.6,27.0,25.3,27.3,0,1,1.5,0.0,30.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,22.85,18.95,26.41,27.01,24.1,1.03,1.03,0.39,0.04,56.22,0.0,0.0,1,0.0,0.0,0.0,0.0,22.806457254935367,22.634149550004167,2.4935427450646337,4.365850449995833
2023-06-15 15:33:13.101,0.0,0.0,0.0,0.0,9.01,9.01,27.6,27.0,25.3,27.3,0,1,1.5,0.0,30.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,22.84,18.95,26.41,27.01,24.1,1.03,1.03,0.39,0.04,56.22,0.0,0.0,1,0.0,0.0,0.0,0.0,22.849446338165592,22.849446338165592,2.450553661834409,4.150553661834408
2023-06-15 15:33:13.303,0.0,0.0,0.0,0.0,9.01,9.02,27.6,27.0,25.3,27.3,0,1,15.0,0.0,30.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,22.84,18.96,26.4,27.02,24.1,1.03,1.03,0.39,0.04,56.07,0.0,0.0,1,0.0,0.0,0.0,0.0,22.89240042068468,22.849446338165592,2.4075995793153204,4.150553661834408
2023-06-15 15:33:13.602,0.0,0.0,0.0,0.0,8.98,9.01,27.6,27.0,25.3,27.3,0,0,23.5,0.0,30.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,22.83,18.96,26.4,27.02,24.1,1.03,1.03,0.4,0.04,56.07,0.0,0.0,1,0.0,0.0,0.0,0.0,22.849446338165592,22.720373813782942,2.450553661834409,4.279626186217058
2023-06-15 15:33:13.901,0.0,0.0,0.0,0.0,8.96,9.01,27.6,27.0,25.3,27.3,0,0,23.5,0.0,30.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,22.83,18.95,26.4,27.02,24.1,1.03,1.03,0.4,0.04,56.07,0.0,0.0,1,0.0,0.0,0.0,0.0,22.849446338165592,22.634149550004167,2.450553661834409,4.365850449995833
2023-06-15 15:33:14.102,0.0,0.0,0.0,0.0,8.98,9.01,27.6,27.0,25.3,27.3,0,0,24.0,0.0,30.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,22.84,18.96,26.4,27.02,24.1,1.03,1.03,0.47,0.04,56.06,0.0,0.0,1,0.0,0.0,0.0,0.0,22.849446338165592,22.720373813782942,2.450553661834409,4.279626186217058
2023-06-15 15:33:14.402,0.0,0.0,0.0,0.0,8.98,9.02,27.6,27.0,25.3,27.3,0,0,24.0,0.0,30.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,22.84,18.96,26.4,27.04,24.1,1.03,1.03,0.48,0.04,56.06,0.0,0.0,1,0.0,0.0,0.0,0.0,22.89240042068468,22.720373813782942,2.4075995793153204,4.279626186217058
2023-06-15 15:33:14.702,0.0,0.0,0.0,0.0,8.96,8.99,27.6,27.0,25.3,27.3,0,0,24.0,0.0,30.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,22.84,18.94,26.4,27.04,24.1,1.03,1.03,0.48,0.04,56.06,0.0,0.0,1,0.0,0.0,0.0,0.0,22.76343310290673,22.634149550004167,2.5365668970932695,4.365850449995833
2023-06-15 15:33:14.902,0.0,0.0,0.0,0.0,8.96,9.02,27.6,27.0,25.3,27.3,0,0,24.0,0.0,30.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,22.84,18.94,26.4,27.02,24.1,1.03,1.03,0.47,0.04,56.24,0.0,0.0,1,0.0,0.0,0.0,0.0,22.89240042068468,22.634149550004167,2.4075995793153204,4.365850449995833
2023-06-15 15:33:15.202,0.0,0.0,0.0,0.0,8.96,8.99,27.6,27.0,25.3,27.3,0,0,24.0,0.0,30.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,22.85,18.95,26.4,27.02,24.1,1.03,1.03,0.49,0.04,56.24,0.0,0.0,1,0.0,0.0,0.0,0.0,22.76343310290673,22.634149550004167,2.5365668970932695,4.365850449995833
2023-06-15 15:33:15.502,0.0,0.0,0.0,0.0,8.93,9.01,27.6,27.0,25.3,27.3,0,0,24.0,0.0,30.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,22.85,18.95,26.4,27.05,24.1,1.03,1.03,0.49,0.04,56.24,0.0,0.0,1,0.0,0.0,0.0,0.0,22.849446338165592,22.504547906508776,2.450553661834409,4.495452093491224
2023-06-15 15:33:15.701,0.0,0.0,0.0,0.0,8.96,9.02,27.6,27.0,25.3,27.3,0,0,24.0,0.0,30.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,22.85,18.96,26.4,27.05,24.1,1.03,1.03,0.62,0.04,56.07,0.0,0.0,1,0.0,0.0,0.0,0.0,22.89240042068468,22.634149550004167,2.4075995793153204,4.365850449995833
2023-06-15 15:33:16.002,0.0,0.0,0.0,0.0,8.96,9.01,27.6,27.0,25.3,27.3,0,0,24.0,0.0,30.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,22.85,18.96,26.4,27.02,24.1,1.03,1.03,1.1,0.04,56.07,0.0,0.0,1,0.0,0.0,0.0,0.0,22.849446338165592,22.634149550004167,2.450553661834409,4.365850449995833
2023-06-15 15:33:16.202,0.0,0.0,0.0,0.0,8.98,9.02,27.6,27.0,25.3,27.3,0,0,24.0,0.0,30.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,22.83,18.96,26.4,27.02,24.1,1.03,1.03,1.1,0.04,56.07,0.0,0.0,1,0.0,0.0,0.0,0.0,22.89240042068468,22.720373813782942,2.4075995793153204,4.279626186217058
2023-06-15 15:33:16.502,0.0,0.0,0.0,0.0,8.98,9.01,27.6,27.0,25.3,27.3,0,0,23.5,0.0,30.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,22.83,18.96,26.4,27.04,24.1,1.03,1.03,1.74,0.04,56.24,0.0,0.0,1,0.0,0.0,0.0,0.0,22.849446338165592,22.720373813782942,2.450553661834409,4.279626186217058
2023-06-15 15:33:16.902,0.0,0.0,0.0,0.0,8.96,9.01,27.6,27.0,25.3,27.3,0,0,23.5,0.0,30.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,22.86,18.96,26.4,27.02,24.1,1.03,1.03,2.28,0.04,56.24,0.0,0.0,1,0.0,0.0,0.0,0.0,22.849446338165592,22.634149550004167,2.450553661834409,4.365850449995833
2023-06-15 15:33:17.002,0.0,0.0,0.0,0.0,9.01,9.02,27.6,27.0,25.3,27.3,0,0,23.5,0.0,30.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,22.85,18.96,26.4,27.02,24.1,1.03,1.03,2.28,0.04,56.24,0.0,0.0,1,0.0,0.0,0.0,0.0,22.89240042068468,22.849446338165592,2.4075995793153204,4.150553661834408
2023-06-15 15:33:17.302,0.0,0.0,0.0,0.0,8.96,9.02,27.6,27.0,25.3,27.3,0,0,23.5,0.0,30.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,22.85,18.95,26.4,27.02,24.1,1.03,1.03,2.62,0.04,56.07,0.0,0.0,1,0.0,0.0,0.0,0.0,22.89240042068468,22.634149550004167,2.4075995793153204,4.365850449995833
2023-06-15 15:33:17.601,0.0,0.0,0.0,0.0,8.96,9.01,27.6,27.0,25.3,27.3,0,0,23.5,0.0,30.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,22.84,18.95,26.4,27.02,24.1,1.03,1.03,3.06,0.04,56.07,0.0,0.0,1,0.0,0.0,0.0,0.0,22.849446338165592,22.634149550004167,2.450553661834409,4.365850449995833
2023-06-15 15:33:17.801,0.0,0.0,0.0,0.0,8.96,9.01,27.6,27.0,25.3,27.3,0,0,23.5,0.0,30.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,22.84,18.95,26.41,27.02,24.1,1.03,1.04,3.06,0.04,56.07,0.0,0.0,1,0.0,0.0,0.0,0.0,22.849446338165592,22.634149550004167,2.450553661834409,4.365850449995833
2023-06-15 15:33:18.101,0.0,0.0,0.0,0.0,8.96,9.01,27.6,27.0,25.3,27.3,0,0,23.5,0.0,30.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,22.86,18.95,26.41,27.02,24.1,1.04,1.04,2.83,0.04,56.07,0.0,0.0,1,0.0,0.0,0.0,0.0,22.849446338165592,22.634149550004167,2.450553661834409,4.365850449995833
2023-06-15 15:33:18.402,0.0,0.0,0.0,0.0,8.96,9.02,27.6,27.0,25.3,27.3,0,0,23.5,0.0,30.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,22.86,18.95,26.41,27.02,24.1,1.04,1.05,2.65,0.04,56.07,0.0,0.0,1,0.0,0.0,0.0,0.0,22.89240042068468,22.634149550004167,2.4075995793153204,4.365850449995833
2023-06-15 15:33:18.602,0.0,0.0,0.0,0.0,8.93,9.02,27.6,27.0,25.3,27.3,0,0,23.5,0.0,30.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,22.85,18.97,26.41,27.02,24.1,1.05,1.08,2.65,0.04,56.07,0.0,0.0,1,0.0,0.0,0.0,0.0,22.89240042068468,22.504547906508776,2.4075995793153204,4.495452093491224
2023-06-15 15:33:18.901,0.0,0.0,0.0,0.0,8.93,9.02,27.6,27.0,25.3,27.3,0,0,23.5,0.0,30.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,22.85,18.97,26.4,27.01,24.1,1.08,1.08,2.76,1.3,56.24,0.0,0.0,1,0.0,0.0,0.0,0.0,22.89240042068468,22.504547906508776,2.4075995793153204,4.495452093491224
2023-06-15 15:33:19.202,0.0,0.0,0.0,0.0,8.98,9.02,27.6,27.0,25.3,27.3,0,0,24.0,0.0,30.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,22.83,19.04,26.4,27.01,24.1,1.08,1.16,2.92,1.3,56.24,0.0,0.0,1,0.0,0.0,0.0,0.0,22.89240042068468,22.720373813782942,2.4075995793153204,4.279626186217058
2023-06-15 15:33:19.502,0.0,0.0,0.0,0.0,8.98,9.02,27.6,27.0,25.3,27.3,0,0,24.0,0.0,30.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,22.83,19.04,26.4,27.02,24.1,1.04,1.03,2.92,1.78,56.24,0.0,0.0,1,0.0,0.0,0.0,0.0,22.89240042068468,22.720373813782942,2.4075995793153204,4.279626186217058
2023-06-15 15:33:19.702,0.0,0.0,0.0,0.0,8.98,9.02,27.6,27.0,25.3,27.3,0,0,24.0,0.0,30.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,22.65,19.26,26.38,27.02,24.1,1.05,1.03,2.23,11.04,56.07,0.0,0.0,1,0.0,0.0,0.0,0.0,22.89240042068468,22.720373813782942,2.4075995793153204,4.279626186217058
2023-06-15 15:33:19.902,0.0,0.0,0.0,0.0,9.01,9.03,27.6,27.0,25.3,27.3,0,0,24.0,0.0,30.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,22.65,19.26,26.38,27.02,24.1,1.05,1.08,1.59,11.04,56.07,0.0,0.0,1,0.0,0.0,0.0,0.0,22.93531957036913,22.849446338165592,2.3646804296308694,4.150553661834408
2023-06-15 15:33:20.302,0.0,0.0,0.0,0.0,8.93,9.02,27.6,27.0,25.3,27.3,0,0,24.0,0.0,30.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,22.28,19.53,26.4,27.02,24.1,1.05,1.06,1.59,13.63,56.07,0.0,0.0,1,0.0,0.0,0.0,0.0,22.89240042068468,22.504547906508776,2.4075995793153204,4.495452093491224
2023-06-15 15:33:20.503,0.0,0.0,0.0,0.0,9.01,9.05,27.6,27.0,25.3,27.3,0,0,24.0,0.0,30.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,22.28,19.53,26.4,27.01,24.1,1.05,1.06,1.1,13.41,56.24,0.0,0.0,1,0.0,0.0,0.0,0.0,23.021053341704658,22.849446338165592,2.278946658295343,4.150553661834408
2023-06-15 15:33:20.701,0.0,0.0,0.0,0.0,9.01,9.02,27.6,27.0,25.3,27.3,0,0,24.0,0.0,30.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,21.76,19.78,26.38,27.01,24.1,1.05,1.08,0.95,13.41,56.24,0.0,0.0,1,0.0,0.0,0.0,0.0,22.89240042068468,22.849446338165592,2.4075995793153204,4.150553661834408
2023-06-15 15:33:21.102,0.0,0.0,0.0,0.0,9.01,8.98,27.6,27.0,25.3,27.3,0,0,24.0,0.0,30.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,21.14,19.78,26.38,27.01,24.1,1.05,1.07,0.95,12.96,56.24,0.0,0.0,1,0.0,0.0,0.0,0.0,22.720373813782942,22.849446338165592,2.579626186217059,4.150553661834408
2023-06-15 15:33:21.303,0.0,0.0,0.0,0.0,8.98,8.94,27.6,27.0,25.3,27.3,0,0,24.0,0.0,30.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,21.14,19.98,26.4,27.01,24.1,1.05,1.07,0.93,12.42,56.06,0.0,0.0,1,0.0,0.0,0.0,0.0,22.54778391298504,22.720373813782942,2.7522160870149612,4.279626186217058
2023-06-15 15:33:21.502,0.0,0.0,0.0,0.0,9.01,8.89,27.6,27.0,25.3,27.3,0,0,24.0,0.0,30.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,20.49,19.98,26.4,27.01,24.1,1.05,1.08,0.94,12.42,56.06,0.0,0.0,1,0.0,0.0,0.0,0.0,22.331247668156436,22.849446338165592,2.9687523318435645,4.150553661834408
2023-06-15 15:33:21.902,0.0,0.0,0.0,0.0,8.96,8.77,27.6,27.0,25.3,27.3,0,0,24.0,0.0,30.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,20.49,20.17,26.39,27.01,24.1,1.05,1.07,0.94,11.77,56.06,0.0,0.0,1,0.0,0.0,0.0,0.0,21.80788883734806,22.634149550004167,3.492111162651941,4.365850449995833
2023-06-15 15:33:22.102,0.0,0.0,0.0,0.0,8.98,8.67,27.6,27.0,25.3,27.3,0,0,24.0,0.0,30.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,19.89,20.33,26.39,27.01,24.1,1.05,1.07,0.94,11.51,56.06,0.0,0.0,1,0.0,0.0,0.0,0.0,21.36772517822169,22.720373813782942,3.932274821778311,4.279626186217058
2023-06-15 15:33:22.302,0.0,0.0,0.0,0.0,8.93,8.61,27.6,27.0,25.3,27.3,0,0,24.0,0.0,30.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,19.89,20.33,26.4,27.0,24.1,1.05,1.08,0.95,11.51,56.06,0.0,0.0,1,0.0,0.0,0.0,0.0,21.101834673389078,22.504547906508776,4.198165326610923,4.495452093491224
2023-06-15 15:33:22.603,0.0,0.0,0.0,0.0,8.91,8.51,27.6,27.0,25.3,27.3,0,0,24.0,0.0,30.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,19.42,20.48,26.4,27.0,24.1,1.05,1.08,0.95,11.49,56.06,0.0,0.0,1,0.0,0.0,0.0,0.0,20.655643692576177,22.41796916973567,4.644356307423823,4.58203083026433
2023-06-15 15:33:22.902,0.0,0.0,0.0,0.0,8.91,8.39,27.6,27.0,25.3,27.3,0,0,24.0,0.0,30.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,19.42,20.48,26.4,27.0,24.1,1.05,1.08,0.96,11.17,56.24,0.0,0.0,1,0.0,0.0,0.0,0.0,20.11510124874195,22.41796916973567,5.18489875125805,4.58203083026433
2023-06-15 15:33:23.102,0.0,0.0,0.0,0.0,8.89,8.32,27.6,27.0,25.3,27.3,0,0,24.0,0.0,30.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,19.1,20.64,26.4,27.0,24.1,1.05,1.08,0.96,11.17,56.24,0.0,0.0,1,0.0,0.0,0.0,0.0,19.797156721042086,22.331247668156436,5.502843278957915,4.668752331843564
2023-06-15 15:33:23.402,0.0,0.0,0.0,0.0,8.93,8.26,27.6,27.0,25.3,27.3,0,0,24.0,0.0,30.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,19.1,20.64,26.39,27.0,24.1,1.05,1.08,0.96,11.07,56.24,0.0,0.0,1,0.0,0.0,0.0,0.0,19.52306443653538,22.504547906508776,5.7769355634646224,4.495452093491224
2023-06-15 15:33:23.702,0.0,0.0,0.0,0.0,8.84,8.21,27.6,27.0,25.3,27.3,0,0,24.0,0.0,30.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,18.96,20.77,26.39,27.0,24.1,1.05,1.07,0.94,10.57,56.24,0.0,0.0,1,0.0,0.0,0.0,0.0,19.293534162544688,22.113815616684292,6.006465837455313,4.886184383315708
2023-06-15 15:33:23.901,0.0,0.0,0.0,0.0,8.86,8.18,27.6,27.0,25.3,27.3,0,0,24.0,0.0,30.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,18.96,20.77,26.39,27.0,24.1,1.05,1.07,0.94,10.57,56.06,0.0,0.0,1,0.0,0.0,0.0,0.0,19.15532238044932,22.20089649987375,6.144677619550681,4.79910350012625
2023-06-15 15:33:24.202,0.0,0.0,0.0,0.0,8.84,8.16,27.6,27.0,25.3,27.3,0,0,24.0,0.0,30.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,18.94,20.9,26.39,27.0,24.1,1.05,1.07,0.94,9.89,56.06,0.0,0.0,1,0.0,0.0,0.0,0.0,19.062974047957084,22.113815616684292,6.2370259520429165,4.886184383315708
