TimeStamp,error_0,error_1,error_2,error_3,high_pressure,low_pressure,temp_sensor_1,temp_sensor_2,temp_sensor_3,temp_sensor_4,cmp_speed,cmp_status,cmp_input_voltage,cmp_input_current,cmp_inv_temp,cmp_phase_curr,cmp_hv_under_voltage,cmp_hv_over_voltage,cmp_lv_under_voltage,cmp_lv_over_voltage,cmp_over_heat,cmp_over_load,cmp_communication_error,cmp_temp_sensor,cmp_voltage_sensor,cmp_in_power,cmp_over_current,cmp_over_current_sensor,cmp_wire_unbalance,cmp_stall,cmp_temp_sensor_1_status,cmp_temp_sensor_2_status,cmp_voltage_sensor_1_status,cmp_voltage_sensor_2_status,cmp_current_sensor_status,cmp_inpower_sensor_status,t_glyc_in,t_glyc_out,t_amb_1,t_amb_2,u_dut,p_glyc_in,p_glyc_out,i_dut,v_glyc,rh_amb,l3_voltage,l3_power,fb_k1,phase_set_point,proportional_term,integral_term,derivative_term
2023-06-28 10:57:00.103,0,0,0,0,10.02,10.11,32.4,28.3,34.5,41.7,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.16,25.31,26.52,24.79,24.1,1.02,1.07,0.67,7.54,55.14,226.28,2479.77,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:00.302,0,0,0,0,10.02,10.11,32.4,28.3,34.5,41.7,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.07,25.31,26.52,24.79,24.1,1.05,1.07,0.67,7.53,54.94,226.63,2328.96,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:00.603,0,0,0,0,10.03,10.14,32.4,28.3,34.5,41.7,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.07,25.45,26.52,24.78,24.1,1.05,1.05,0.67,7.58,54.94,226.8,2253.58,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:00.803,0,0,0,0,10.02,10.13,32.4,28.3,34.5,41.6,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.05,25.45,26.52,24.78,24.1,1.03,1.07,0.67,7.58,54.94,226.85,2227.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:01.103,0,0,0,0,10.03,10.13,32.4,28.3,34.5,41.6,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.05,25.6,26.51,24.79,24.1,1.07,1.07,0.66,7.64,54.96,226.82,2227.07,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:01.302,0,0,0,0,10.06,10.14,32.4,28.3,34.5,41.6,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.06,25.6,26.51,24.79,24.1,1.07,1.04,0.66,7.64,54.96,226.8,2227.25,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:01.601,0,0,0,0,10.06,10.14,32.4,28.3,34.5,41.6,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.06,25.74,26.52,24.78,24.1,1.02,1.07,0.66,7.59,54.96,226.8,2227.59,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:01.802,0,0,0,0,10.03,10.14,32.4,28.3,34.5,41.6,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.07,25.74,26.52,24.78,24.1,1.02,1.07,0.66,7.55,55.15,226.83,2228.19,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:02.103,0,0,0,0,10.06,10.15,32.4,28.3,34.5,41.6,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.07,25.9,26.52,24.77,24.1,1.05,1.06,0.66,7.55,55.15,226.86,2228.55,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:02.403,0,0,0,0,10.06,10.16,32.3,28.3,34.5,41.6,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.08,25.9,26.52,24.77,24.1,1.04,1.05,0.66,7.62,55.15,226.9,2229.2,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:02.601,0,0,0,0,10.09,10.16,32.3,28.3,34.5,41.6,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.08,26.06,26.51,24.76,24.1,1.04,1.05,0.68,7.78,54.96,226.9,2229.22,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:02.902,0,0,0,0,10.06,10.17,32.3,28.3,34.5,41.6,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.15,26.21,26.51,24.76,24.1,1.03,1.07,0.67,7.78,54.96,226.9,2229.23,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:03.101,0,0,0,0,10.09,10.16,32.3,28.3,34.5,41.6,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.15,26.21,26.52,24.77,24.1,1.06,1.04,0.67,7.74,54.96,226.89,2229.15,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:03.402,0,0,0,0,10.09,10.17,32.4,28.3,34.5,41.5,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.21,26.36,26.52,24.77,24.1,1.06,1.04,0.66,7.68,55.13,226.89,2229.34,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:03.602,0,0,0,0,10.09,10.17,32.4,28.3,34.5,41.5,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.21,26.36,26.52,24.78,24.1,1.03,1.06,0.66,7.68,55.13,226.9,2229.78,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:03.902,0,0,0,0,10.11,10.19,32.4,28.3,34.5,41.5,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.29,26.51,26.52,24.78,24.1,1.05,1.06,0.66,7.51,55.13,226.91,2229.92,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:04.102,0,0,0,0,10.11,10.19,32.4,28.3,34.5,41.5,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.29,26.51,26.51,24.75,24.1,1.05,1.06,0.66,7.54,54.95,226.9,2229.83,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:04.401,0,0,0,0,10.11,10.19,32.4,28.3,34.5,41.5,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.36,26.65,26.51,24.75,24.1,1.05,1.05,0.66,7.54,54.95,226.87,2229.17,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:04.601,0,0,0,0,10.11,10.21,32.4,28.3,34.5,41.5,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.36,26.65,26.5,24.74,24.1,1.04,1.05,0.67,7.44,54.95,226.83,2228.02,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:04.903,0,0,0,0,10.14,10.19,32.4,28.3,34.5,41.5,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.45,26.79,26.5,24.74,24.1,1.04,1.06,0.67,7.44,54.95,226.8,2227.23,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:05.201,0,0,0,0,10.14,10.24,32.4,28.3,34.5,41.5,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.45,26.79,26.51,24.75,24.1,1.05,1.05,0.67,7.54,54.95,226.74,2225.7,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:05.402,0,0,0,0,10.16,10.25,32.3,28.3,34.4,41.4,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.56,26.93,26.51,24.75,24.1,1.04,1.05,0.66,7.49,54.95,226.73,2225.35,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:05.701,0,0,0,0,10.16,10.26,32.3,28.3,34.4,41.4,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.56,26.93,26.49,24.75,24.1,1.04,1.08,0.66,7.49,54.95,226.73,2225.38,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:05.903,0,0,0,0,10.14,10.26,32.3,28.3,34.4,41.4,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.7,27.07,26.49,24.75,24.1,1.07,1.09,0.66,7.58,54.98,226.7,2224.91,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:06.202,0,0,0,0,10.23,10.26,32.3,28.3,34.4,41.4,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.7,27.07,26.49,24.74,24.1,1.07,1.09,0.74,7.88,54.98,226.69,2224.67,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:06.403,0,0,0,0,10.21,10.28,32.3,28.3,34.4,41.3,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.83,27.19,26.49,24.74,24.1,1.06,1.08,0.81,7.88,54.98,226.68,2224.63,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:06.702,0,0,0,0,10.21,10.29,32.3,28.3,34.4,41.3,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.83,27.19,26.51,24.73,24.1,1.06,1.08,0.81,8.51,54.95,226.68,2224.49,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:06.903,0,0,0,0,10.23,10.28,32.3,28.3,34.4,41.3,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.92,27.32,26.51,24.73,24.1,1.06,1.08,0.82,9.23,54.95,226.68,2224.58,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:07.202,0,0,0,0,10.21,10.3,32.3,28.3,34.4,41.3,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.92,27.32,26.5,24.74,24.1,1.06,1.08,0.82,9.23,54.95,226.7,2224.85,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:07.402,0,0,0,0,10.21,10.29,32.3,28.3,34.4,41.3,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.01,27.45,26.5,24.74,24.1,1.06,1.08,0.82,9.44,55.13,226.72,2225.05,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:07.703,0,0,0,0,10.21,10.31,32.3,28.3,34.4,41.3,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.01,27.45,26.5,24.72,24.1,1.06,1.08,0.81,9.44,55.13,226.74,2225.44,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:08.002,0,0,0,0,10.26,10.33,32.3,28.3,34.4,41.3,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.07,27.55,26.5,24.72,24.1,1.06,1.08,0.81,9.54,55.13,226.78,2226.28,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:08.203,0,0,0,0,10.26,10.33,32.3,28.3,34.4,41.3,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.07,27.55,26.5,24.73,24.1,1.06,1.08,0.81,9.57,54.96,226.8,2226.65,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:08.503,0,0,0,0,10.26,10.33,32.3,28.3,34.4,41.3,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.13,27.66,26.5,24.73,24.1,1.06,1.08,0.82,9.57,54.96,226.81,2226.92,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:08.703,0,0,0,0,10.28,10.35,32.3,28.3,34.4,41.3,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.13,27.66,26.5,24.72,24.1,1.05,1.08,0.82,9.94,54.96,226.82,2227.14,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:09.002,0,0,0,0,10.28,10.35,32.3,28.4,34.3,41.2,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.17,27.78,26.51,24.72,24.1,1.05,1.08,0.82,9.75,54.99,226.82,2227.06,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:09.201,0,0,0,0,10.26,10.35,32.3,28.4,34.3,41.2,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.17,27.78,26.51,24.74,24.1,1.06,1.07,0.82,9.75,54.99,226.81,2226.89,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:09.501,0,0,0,0,10.26,10.35,32.3,28.4,34.3,41.2,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.24,27.88,26.51,24.74,24.1,1.06,1.07,0.82,9.61,54.99,226.79,2226.38,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:09.702,0,0,0,0,10.28,10.38,32.3,28.4,34.3,41.2,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.24,27.88,26.51,24.75,24.1,1.06,1.07,0.82,9.59,54.95,226.72,2224.86,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:10.002,0,0,0,0,10.3,10.38,32.3,28.4,34.3,41.1,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.34,27.98,26.5,24.75,24.1,1.06,1.06,0.82,9.59,54.95,226.7,2224.58,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:10.202,0,0,0,0,10.3,10.39,32.3,28.4,34.3,41.1,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.34,27.98,26.5,24.75,24.1,1.05,1.06,0.82,9.88,54.95,226.69,2224.31,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:10.503,0,0,0,0,10.3,10.39,32.3,28.4,34.3,41.1,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.39,28.09,26.51,24.75,24.1,1.05,1.06,0.82,9.67,54.92,226.7,2224.69,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:10.803,0,0,0,0,10.33,10.41,32.3,28.4,34.3,41.1,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.39,28.09,26.51,24.74,24.1,1.05,1.07,0.82,9.67,54.92,226.76,2225.98,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:11.101,0,0,0,0,10.35,10.43,32.3,28.4,34.3,41.1,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.48,28.2,26.51,24.75,24.1,1.04,1.08,0.83,9.22,54.92,226.79,2226.61,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:11.303,0,0,0,0,10.35,10.43,32.3,28.4,34.3,41.1,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.54,28.2,26.51,24.75,24.1,1.04,1.08,0.82,9.04,55.1,227.11,2097.19,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:11.602,0,0,0,0,10.38,10.43,32.3,28.4,34.3,41.1,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.54,28.31,26.5,24.74,24.1,1.04,1.08,0.82,9.04,55.1,227.46,1953.2,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:11.803,0,0,0,0,10.38,10.43,32.3,28.4,34.3,41.0,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.64,28.31,26.5,24.74,24.1,1.05,1.08,0.82,9.52,55.1,227.81,1809.37,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:12.102,0,0,0,0,10.4,10.43,32.3,28.4,34.3,41.0,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.64,28.42,26.49,24.74,24.1,1.05,1.07,0.82,10.11,54.95,228.17,1665.66,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:12.403,0,0,0,0,10.4,10.44,32.3,28.4,34.3,41.0,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.73,28.42,26.49,24.74,24.1,1.05,1.07,0.82,10.11,54.95,228.53,1506.88,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:12.603,0,0,0,0,10.38,10.45,32.3,28.4,34.3,41.0,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.73,28.53,26.49,24.74,24.1,1.04,1.07,0.82,10.4,54.95,228.52,1506.98,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:12.902,0,0,0,0,10.38,10.45,32.3,28.4,34.3,41.0,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.82,28.65,26.49,24.74,24.1,1.04,1.07,0.83,10.45,55.07,228.51,1506.97,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:13.102,0,0,0,0,10.38,10.45,32.3,28.4,34.3,41.0,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.82,28.65,26.5,24.73,24.1,1.05,1.07,0.83,10.45,55.07,228.49,1506.95,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:13.402,0,0,0,0,10.4,10.46,32.3,28.4,34.1,41.0,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.9,28.78,26.5,24.73,24.1,1.05,1.07,0.83,10.31,55.07,228.5,1507.18,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:13.601,0,0,0,0,10.42,10.47,32.3,28.4,34.1,41.0,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.9,28.78,26.51,24.73,24.1,1.05,1.07,0.82,10.31,54.93,228.5,1507.08,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:13.904,0,0,0,0,10.4,10.46,32.3,28.4,34.1,41.0,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.98,28.88,26.51,24.73,24.1,1.05,1.07,0.82,9.93,54.93,228.48,1506.87,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:14.101,0,0,0,0,10.45,10.47,32.3,28.4,34.1,41.0,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.98,28.88,26.51,24.72,24.1,1.05,1.07,0.82,9.82,54.93,228.42,1506.14,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:14.402,0,0,0,0,10.4,10.47,32.3,28.4,34.1,41.0,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,31.04,28.99,26.51,24.72,24.1,1.05,1.07,0.82,9.82,54.93,228.42,1506.14,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:14.603,0,0,0,0,10.42,10.47,32.3,28.4,34.1,41.0,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,31.04,28.99,26.5,24.72,24.1,1.05,1.07,0.82,9.56,54.94,228.43,1506.23,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:14.901,0,0,0,0,10.4,10.48,32.3,28.4,34.1,41.0,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,31.1,29.09,26.5,24.72,24.1,1.05,1.07,0.83,9.59,54.94,228.44,1506.37,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:15.201,0,0,0,0,10.38,10.49,32.3,28.4,34.1,41.0,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,31.1,29.09,26.48,24.72,24.1,1.05,1.07,0.82,9.59,54.94,228.48,1507.13,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:15.502,0,0,0,0,10.45,10.51,32.3,28.5,34.0,40.9,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,31.19,29.2,26.49,24.72,24.1,1.05,1.08,0.82,9.69,55.1,228.47,1506.78,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:15.701,0,0,0,0,10.4,10.49,32.3,28.5,34.0,40.9,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,31.19,29.2,26.49,24.72,24.1,1.05,1.08,0.82,9.9,55.1,228.83,1369.59,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:16.001,0,0,0,0,10.42,10.51,32.3,28.5,34.0,40.9,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,31.25,29.3,26.51,24.72,24.1,1.06,1.08,0.9,9.9,55.1,229.24,1215.02,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:16.203,0,0,0,0,10.4,10.51,32.3,28.5,34.0,40.9,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,31.25,29.3,26.51,24.72,24.1,1.06,1.08,0.9,10.37,54.95,229.65,1060.8,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:16.502,0,0,0,0,10.45,10.51,32.3,28.5,34.0,40.9,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,31.27,29.39,26.5,24.72,24.1,1.06,1.09,1.01,10.72,54.95,230.06,906.21,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:16.803,0,0,0,0,10.45,10.53,32.3,28.5,33.9,40.8,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,31.27,29.39,26.5,24.72,24.1,1.05,1.09,1.04,10.72,54.95,230.54,733.16,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:17.002,0,0,0,0,10.42,10.52,32.3,28.5,33.9,40.8,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,31.35,29.47,26.5,24.72,24.1,1.06,1.09,1.04,11.35,55.13,230.53,732.47,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:17.303,0,0,0,0,10.42,10.54,32.3,28.5,33.9,40.8,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,31.35,29.47,26.5,24.72,24.1,1.06,1.08,1.06,11.9,55.13,230.54,731.3,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:17.503,0,0,0,0,10.45,10.54,32.3,28.5,33.9,40.8,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,31.4,29.59,26.5,24.72,24.1,1.06,1.09,1.06,11.9,55.13,230.55,730.53,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:17.902,0,0,0,0,10.45,10.55,32.3,28.5,33.8,40.8,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,31.44,29.7,26.5,24.71,24.1,1.06,1.09,1.04,12.21,54.93,230.55,730.81,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:18.103,0,0,0,0,10.47,10.54,32.3,28.5,33.8,40.8,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,31.44,29.7,26.51,24.72,24.1,1.06,1.09,1.04,12.22,54.93,230.65,703.09,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:18.402,0,0,0,0,10.5,10.55,32.3,28.5,33.8,40.8,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,31.47,29.8,26.51,24.72,24.1,1.06,1.1,1.03,12.22,54.92,230.74,675.13,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:18.602,0,0,0,0,10.5,10.55,32.3,28.5,33.8,40.8,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,31.47,29.8,26.49,24.72,24.1,1.08,1.11,1.03,12.25,54.92,230.81,647.52,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:18.902,0,0,0,0,10.45,10.55,32.3,28.5,33.7,40.8,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,31.48,29.89,26.49,24.72,24.1,1.08,1.11,1.04,12.01,54.92,230.88,620.04,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:19.202,0,0,0,0,10.47,10.55,32.3,28.5,33.7,40.8,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,31.48,29.89,26.5,24.73,24.1,1.09,1.12,1.04,12.01,54.92,230.95,593.21,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:19.502,0,0,0,0,10.45,10.56,32.3,28.5,33.7,40.8,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,31.5,29.99,26.51,24.73,24.1,1.1,1.12,1.02,11.78,55.1,230.94,593.81,1,0.0,0.0,0.0,0.0
2023-06-28 10:57:19.802,0,0,0,0,10.47,10.55,32.3,28.5,33.6,40.7,0,0,23.5,0.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,31.5,29.99,26.51,24.7,24.1,1.1,1.12,1.02,11.28,55.1,230.94,593.81,1,0.0,0.0,0.0,0.0
