TimeStamp,error_0,error_1,error_2,error_3,high_pressure,low_pressure,cond_air,cond_in,phe_out,cond_out,cmp_speed,cmp_status,cmp_input_voltage,cmp_input_current,cmp_inv_temp,cmp_phase_curr,cmp_hv_under_voltage,cmp_hv_over_voltage,cmp_lv_under_voltage,cmp_lv_over_voltage,cmp_over_heat,cmp_over_load,cmp_communication_error,cmp_temp_sensor,cmp_voltage_sensor,cmp_in_power,cmp_over_current,cmp_over_current_sensor,cmp_wire_unbalance,cmp_stall,cmp_temp_sensor_1_status,cmp_temp_sensor_2_status,cmp_voltage_sensor_1_status,cmp_voltage_sensor_2_status,cmp_current_sensor_status,cmp_inpower_sensor_status,t_glyc_in,t_glyc_out,t_amb_1,t_amb_2,u_dut,p_glyc_in,p_glyc_out,i_dut,v_glyc,rh_amb,l3_voltage,l3_power,fb_k1,phase_set_point,proportional_term,integral_term,derivative_term,t0,tc,superheat,sub_cooling
2023-06-16 08:55:16.502,0,0,0,0,9.08,9.07,25.3,26.2,24.6,25.9,0,0,0.5,0.0,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.18,24.2,25.17,26.55,24.1,1.03,1.03,0.23,0.03,54.9,0.0,0.0,1,0.0,0.0,0.0,0.0,23.106648191037834,23.149393687447855,1.4933518089621671,2.7506063125521436
2023-06-16 08:55:16.701,0,0,0,0,9.05,9.08,25.3,26.2,24.6,25.9,0,0,1.0,0.0,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.18,24.19,25.17,26.55,24.1,1.03,1.03,0.29,0.03,54.96,0.0,0.0,1,0.0,0.0,0.0,0.0,23.149393687447855,23.021053341704658,1.4506063125521464,2.878946658295341
2023-06-16 08:55:17.002,0,0,0,0,9.08,9.07,25.3,26.2,24.6,25.9,0,1,1.0,0.0,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.18,24.19,25.17,26.55,24.1,1.03,1.03,0.29,0.03,54.96,0.0,0.0,1,0.0,0.0,0.0,0.0,23.106648191037834,23.149393687447855,1.4933518089621671,2.7506063125521436
2023-06-16 08:55:17.202,0,0,0,0,9.08,9.07,25.3,26.2,24.6,25.9,0,1,1.0,0.0,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.17,24.2,25.18,26.55,24.1,1.03,1.03,0.43,0.03,54.96,0.0,0.0,1,0.0,0.0,0.0,0.0,23.106648191037834,23.149393687447855,1.4933518089621671,2.7506063125521436
2023-06-16 08:55:17.502,0,0,0,0,9.08,9.07,25.3,26.2,24.6,25.9,0,1,1.0,0.0,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.18,24.2,25.18,26.54,24.1,1.03,1.03,0.43,0.03,54.77,0.0,0.0,1,0.0,0.0,0.0,0.0,23.106648191037834,23.149393687447855,1.4933518089621671,2.7506063125521436
2023-06-16 08:55:17.701,0,0,0,0,9.08,9.07,25.3,26.2,24.6,25.9,0,1,1.0,0.0,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.18,24.2,25.18,26.53,24.1,1.03,1.03,0.44,0.03,54.77,0.0,0.0,1,0.0,0.0,0.0,0.0,23.106648191037834,23.149393687447855,1.4933518089621671,2.7506063125521436
2023-06-16 08:55:18.003,0,0,0,0,9.08,9.08,25.3,26.2,24.6,25.9,0,1,1.0,0.0,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.18,24.2,25.18,26.53,24.1,1.03,1.03,0.43,0.03,54.77,0.0,0.0,1,0.0,0.0,0.0,0.0,23.149393687447855,23.149393687447855,1.4506063125521464,2.7506063125521436
2023-06-16 08:55:18.202,0,0,0,0,9.08,9.06,25.3,26.2,24.6,25.9,0,1,1.0,0.0,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.18,24.2,25.18,26.56,24.1,1.03,1.03,0.43,0.03,54.93,0.0,0.0,1,0.0,0.0,0.0,0.0,23.063868098071453,23.149393687447855,1.5361319019285489,2.7506063125521436
2023-06-16 08:55:18.501,0,0,0,0,9.05,9.07,25.3,26.2,24.6,25.9,0,1,1.0,0.0,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.18,24.2,25.18,26.56,24.1,1.03,1.03,0.41,0.03,54.93,0.0,0.0,1,0.0,0.0,0.0,0.0,23.106648191037834,23.021053341704658,1.4933518089621671,2.878946658295341
2023-06-16 08:55:18.702,0,0,0,0,9.08,9.07,25.3,26.2,24.6,25.9,0,1,1.0,0.0,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.18,24.19,25.18,26.56,24.1,1.03,1.03,0.41,0.03,54.93,0.0,0.0,1,0.0,0.0,0.0,0.0,23.106648191037834,23.149393687447855,1.4933518089621671,2.7506063125521436
2023-06-16 08:55:18.902,0,0,0,0,9.08,9.07,25.3,26.2,24.6,25.9,0,1,1.0,0.0,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.18,24.19,25.18,26.56,24.1,1.03,1.03,0.41,0.03,54.83,0.0,0.0,1,0.0,0.0,0.0,0.0,23.106648191037834,23.149393687447855,1.4933518089621671,2.7506063125521436
2023-06-16 08:55:19.202,0,0,0,0,9.08,9.06,25.3,26.2,24.6,25.9,0,1,1.5,0.0,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.18,24.2,25.19,26.55,24.1,1.03,1.03,0.41,0.03,54.83,0.0,0.0,1,0.0,0.0,0.0,0.0,23.063868098071453,23.149393687447855,1.5361319019285489,2.7506063125521436
2023-06-16 08:55:19.502,0,0,0,0,9.08,9.07,25.3,26.2,24.6,25.9,0,1,1.5,0.0,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.19,24.2,25.19,26.55,24.1,1.03,1.03,0.43,0.03,54.83,0.0,0.0,1,0.0,0.0,0.0,0.0,23.106648191037834,23.149393687447855,1.4933518089621671,2.7506063125521436
2023-06-16 08:55:19.702,0,0,0,0,9.08,9.07,25.3,26.2,24.6,25.9,0,1,1.5,0.0,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.19,24.21,25.18,26.56,24.1,1.03,1.03,0.43,0.03,54.98,0.0,0.0,1,0.0,0.0,0.0,0.0,23.106648191037834,23.149393687447855,1.4933518089621671,2.7506063125521436
2023-06-16 08:55:20.002,0,0,0,0,9.02,9.07,25.3,26.2,24.6,25.9,0,1,1.5,0.0,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.18,24.21,25.18,26.56,24.1,1.03,1.03,0.43,0.03,54.98,0.0,0.0,1,0.0,0.0,0.0,0.0,23.106648191037834,22.89240042068468,1.4933518089621671,3.0075995793153183
2023-06-16 08:55:20.203,0,0,0,0,9.02,9.07,25.3,26.2,24.6,25.9,0,1,1.5,0.0,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.18,24.2,25.18,26.56,24.1,1.03,1.03,0.43,0.03,54.98,0.0,0.0,1,0.0,0.0,0.0,0.0,23.106648191037834,22.89240042068468,1.4933518089621671,3.0075995793153183
2023-06-16 08:55:20.502,0,0,0,0,9.08,9.07,25.3,26.2,24.6,25.9,0,1,1.5,0.0,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.18,24.2,25.18,26.56,24.1,1.03,1.03,0.41,0.03,54.98,0.0,0.0,1,0.0,0.0,0.0,0.0,23.106648191037834,23.149393687447855,1.4933518089621671,2.7506063125521436
2023-06-16 08:55:20.702,0,0,0,0,9.1,9.07,25.3,26.2,24.6,25.9,0,1,1.5,0.0,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.18,24.2,25.19,26.56,24.1,1.03,1.03,0.41,0.03,54.89,0.0,0.0,1,0.0,0.0,0.0,0.0,23.106648191037834,23.234781156953375,1.4933518089621671,2.665218843046624
2023-06-16 08:55:20.902,0,0,0,0,9.08,9.06,25.3,26.2,24.6,25.9,0,1,1.5,0.0,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.18,24.2,25.19,26.56,24.1,1.03,1.03,0.41,0.03,54.89,0.0,0.0,1,0.0,0.0,0.0,0.0,23.063868098071453,23.149393687447855,1.5361319019285489,2.7506063125521436
2023-06-16 08:55:21.202,0,0,0,0,9.02,9.07,25.3,26.1,24.6,25.9,0,1,1.5,0.0,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.18,24.21,25.16,26.55,24.1,1.03,1.03,0.41,0.03,54.89,0.0,0.0,1,0.0,0.0,0.0,0.0,23.106648191037834,22.89240042068468,1.4933518089621671,3.0075995793153183
2023-06-16 08:55:21.702,0,0,0,0,9.08,9.08,25.3,26.1,24.6,25.9,0,1,1.5,0.0,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.19,24.2,25.18,26.57,24.1,1.03,1.03,0.42,0.03,54.81,0.0,0.0,1,0.0,0.0,0.0,0.0,23.149393687447855,23.149393687447855,1.4506063125521464,2.7506063125521436
2023-06-16 08:55:22.002,0,0,0,0,9.08,9.07,25.3,26.2,24.6,25.9,0,1,2.0,0.0,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.18,24.2,25.18,26.57,24.1,1.03,1.03,0.42,0.03,54.81,0.0,0.0,1,0.0,0.0,0.0,0.0,23.106648191037834,23.149393687447855,1.4933518089621671,2.7506063125521436
2023-06-16 08:55:22.302,0,0,0,0,9.05,9.07,25.3,26.2,24.6,25.9,0,0,22.5,0.0,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.18,24.21,25.18,26.58,24.1,1.03,1.03,0.42,0.03,54.96,0.0,0.0,1,0.0,0.0,0.0,0.0,23.106648191037834,23.021053341704658,1.4933518089621671,2.878946658295341
2023-06-16 08:55:22.502,0,0,0,0,9.05,9.06,25.3,26.2,24.6,25.9,0,0,23.5,0.0,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.18,24.21,25.18,26.58,24.1,1.03,1.03,0.41,0.03,54.96,0.0,0.0,1,0.0,0.0,0.0,0.0,23.063868098071453,23.021053341704658,1.5361319019285489,2.878946658295341
2023-06-16 08:55:22.702,0,0,0,0,9.02,9.07,25.3,26.2,24.6,25.9,0,0,24.0,0.0,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.18,24.2,25.16,26.57,24.1,1.03,1.03,0.46,0.03,54.96,0.0,0.0,1,0.0,0.0,0.0,0.0,23.106648191037834,22.89240042068468,1.4933518089621671,3.0075995793153183
2023-06-16 08:55:23.001,0,0,0,0,9.05,9.07,25.3,26.2,24.6,25.9,0,0,24.0,0.0,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.19,24.2,25.16,26.57,24.1,1.03,1.03,0.46,0.03,54.82,0.0,0.0,1,0.0,0.0,0.0,0.0,23.106648191037834,23.021053341704658,1.4933518089621671,2.878946658295341
2023-06-16 08:55:23.302,0,0,0,0,9.08,9.07,25.3,26.2,24.6,25.9,0,0,24.0,0.0,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.19,24.2,25.18,26.58,24.1,1.03,1.03,0.49,0.03,54.82,0.0,0.0,1,0.0,0.0,0.0,0.0,23.106648191037834,23.149393687447855,1.4933518089621671,2.7506063125521436
2023-06-16 08:55:23.501,0,0,0,0,9.05,9.07,25.3,26.2,24.6,25.9,0,0,24.0,0.0,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.19,24.2,25.18,26.58,24.1,1.03,1.03,0.49,0.03,54.82,0.0,0.0,1,0.0,0.0,0.0,0.0,23.106648191037834,23.021053341704658,1.4933518089621671,2.878946658295341
2023-06-16 08:55:23.702,0,0,0,0,9.08,9.07,25.3,26.2,24.6,25.9,0,0,24.0,0.0,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.19,24.19,25.18,26.58,24.1,1.03,1.03,0.49,0.03,55.0,0.0,0.0,1,0.0,0.0,0.0,0.0,23.106648191037834,23.149393687447855,1.4933518089621671,2.7506063125521436
2023-06-16 08:55:24.001,0,0,0,0,9.05,9.07,25.3,26.2,24.6,25.9,0,0,24.0,0.0,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.19,24.19,25.18,26.58,24.1,1.03,1.03,0.51,0.03,55.0,0.0,0.0,1,0.0,0.0,0.0,0.0,23.106648191037834,23.021053341704658,1.4933518089621671,2.878946658295341
2023-06-16 08:55:24.302,0,0,0,0,9.08,9.06,25.3,26.2,24.6,25.9,0,0,24.0,0.0,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.19,24.19,25.18,26.58,24.1,1.03,1.03,0.76,0.03,55.0,0.0,0.0,1,0.0,0.0,0.0,0.0,23.063868098071453,23.149393687447855,1.5361319019285489,2.7506063125521436
2023-06-16 08:55:24.502,0,0,0,0,9.05,9.07,25.3,26.2,24.6,25.9,0,0,24.0,0.0,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.19,24.19,25.18,26.58,24.1,1.03,1.03,0.76,0.03,54.81,0.0,0.0,1,0.0,0.0,0.0,0.0,23.106648191037834,23.021053341704658,1.4933518089621671,2.878946658295341
2023-06-16 08:55:24.701,0,0,0,0,9.05,9.07,25.3,26.2,24.6,25.9,0,0,24.0,0.0,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.19,24.19,25.18,26.58,24.1,1.03,1.03,1.46,0.03,54.81,0.0,0.0,1,0.0,0.0,0.0,0.0,23.106648191037834,23.021053341704658,1.4933518089621671,2.878946658295341
2023-06-16 08:55:25.001,0,0,0,0,9.08,9.07,25.3,26.2,24.6,25.9,0,0,24.0,0.0,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.19,24.19,25.18,26.58,24.1,1.03,1.03,1.46,0.03,54.81,0.0,0.0,1,0.0,0.0,0.0,0.0,23.106648191037834,23.149393687447855,1.4933518089621671,2.7506063125521436
2023-06-16 08:55:25.303,0,0,0,0,9.08,9.07,25.3,26.2,24.6,25.9,0,0,24.0,0.0,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.19,24.21,25.17,26.58,24.1,1.03,1.03,2.44,0.03,54.81,0.0,0.0,1,0.0,0.0,0.0,0.0,23.106648191037834,23.149393687447855,1.4933518089621671,2.7506063125521436
2023-06-16 08:55:25.502,0,0,0,0,9.02,9.06,25.3,26.2,24.6,25.9,0,0,24.0,0.0,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.19,24.21,25.17,26.58,24.1,1.03,1.03,3.79,0.03,54.81,0.0,0.0,1,0.0,0.0,0.0,0.0,23.063868098071453,22.89240042068468,1.5361319019285489,3.0075995793153183
2023-06-16 08:55:25.703,0,0,0,0,9.08,9.07,25.3,26.2,24.7,25.9,0,0,24.0,0.0,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.19,24.2,25.18,26.57,24.1,1.03,1.03,3.79,0.03,54.81,0.0,0.0,1,0.0,0.0,0.0,0.0,23.106648191037834,23.149393687447855,1.593351808962165,2.7506063125521436
2023-06-16 08:55:26.002,0,0,0,0,9.05,9.07,25.3,26.2,24.7,25.9,0,0,24.0,0.0,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.19,24.2,25.18,26.57,24.1,1.03,1.03,4.18,0.03,54.81,0.0,0.0,1,0.0,0.0,0.0,0.0,23.106648191037834,23.021053341704658,1.593351808962165,2.878946658295341
2023-06-16 08:55:26.301,0,0,0,0,9.05,9.07,25.3,26.2,24.7,25.9,0,0,24.0,0.0,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.19,24.19,25.18,26.57,24.1,1.03,1.03,4.23,0.03,54.92,0.0,0.0,1,0.0,0.0,0.0,0.0,23.106648191037834,23.021053341704658,1.593351808962165,2.878946658295341
2023-06-16 08:55:26.503,0,0,0,0,9.08,9.06,25.3,26.2,24.7,25.9,0,0,24.0,0.0,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.19,24.19,25.18,26.57,24.1,1.03,1.03,4.23,0.03,54.92,0.0,0.0,1,0.0,0.0,0.0,0.0,23.063868098071453,23.149393687447855,1.6361319019285467,2.7506063125521436
2023-06-16 08:55:26.802,0,0,0,0,9.08,9.06,25.3,26.2,24.6,25.9,0,0,24.0,0.0,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.19,24.19,25.17,26.58,24.1,1.03,1.03,2.86,0.03,54.92,0.0,0.0,1,0.0,0.0,0.0,0.0,23.063868098071453,23.149393687447855,1.5361319019285489,2.7506063125521436
2023-06-16 08:55:27.001,0,0,0,0,9.05,9.07,25.3,26.2,24.6,25.9,0,0,24.0,0.0,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.18,24.19,25.17,26.58,24.1,1.03,1.03,2.86,0.03,54.8,0.0,0.0,1,0.0,0.0,0.0,0.0,23.106648191037834,23.021053341704658,1.4933518089621671,2.878946658295341
2023-06-16 08:55:27.302,0,0,0,0,9.05,9.07,25.3,26.2,24.6,25.9,0,0,24.0,0.0,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.18,24.19,25.18,26.56,24.1,1.03,1.03,1.52,0.03,54.8,0.0,0.0,1,0.0,0.0,0.0,0.0,23.106648191037834,23.021053341704658,1.4933518089621671,2.878946658295341
2023-06-16 08:55:27.501,0,0,0,0,9.08,9.07,25.3,26.2,24.6,25.9,0,0,24.0,0.0,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.18,24.19,25.18,26.56,24.1,1.03,1.03,1.21,0.03,54.8,0.0,0.0,1,0.0,0.0,0.0,0.0,23.106648191037834,23.149393687447855,1.4933518089621671,2.7506063125521436
2023-06-16 08:55:27.701,0,0,0,0,9.1,9.06,25.3,26.2,24.6,25.9,0,0,24.0,0.0,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.18,24.2,25.17,26.57,24.1,1.03,1.03,1.21,0.03,54.98,0.0,0.0,1,0.0,0.0,0.0,0.0,23.063868098071453,23.234781156953375,1.5361319019285489,2.665218843046624
2023-06-16 08:55:28.002,0,0,0,0,9.05,9.07,25.3,26.2,24.6,25.9,0,0,24.0,0.0,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.17,24.2,25.17,26.57,24.1,1.03,1.03,1.23,0.03,54.98,0.0,0.0,1,0.0,0.0,0.0,0.0,23.106648191037834,23.021053341704658,1.4933518089621671,2.878946658295341
2023-06-16 08:55:28.202,0,0,0,0,9.05,9.06,25.3,26.2,24.6,25.9,0,0,24.0,0.0,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.17,24.19,25.18,26.57,24.1,1.03,1.03,1.2,0.03,54.98,0.0,0.0,1,0.0,0.0,0.0,0.0,23.063868098071453,23.021053341704658,1.5361319019285489,2.878946658295341
2023-06-16 08:55:28.504,0,0,0,0,9.05,9.07,25.3,26.2,24.6,25.9,0,0,24.0,0.0,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.19,24.19,25.18,26.57,24.1,1.03,1.03,1.2,0.03,54.84,0.0,0.0,1,0.0,0.0,0.0,0.0,23.106648191037834,23.021053341704658,1.4933518089621671,2.878946658295341
2023-06-16 08:55:28.802,0,0,0,0,9.08,9.06,25.3,26.2,24.6,25.9,0,0,24.0,0.0,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.19,24.2,25.19,26.56,24.1,1.03,1.03,1.07,0.03,54.84,0.0,0.0,1,0.0,0.0,0.0,0.0,23.063868098071453,23.149393687447855,1.5361319019285489,2.7506063125521436
2023-06-16 08:55:29.002,0,0,0,0,9.05,9.07,25.3,26.2,24.6,25.9,0,0,24.0,0.0,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.19,24.2,25.19,26.56,24.1,1.03,1.03,1.06,0.03,54.84,0.0,0.0,1,0.0,0.0,0.0,0.0,23.106648191037834,23.021053341704658,1.4933518089621671,2.878946658295341
2023-06-16 08:55:29.302,0,0,0,0,9.02,9.07,25.3,26.2,24.6,25.9,0,0,24.0,0.0,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.19,24.19,25.19,26.56,24.1,1.03,1.03,1.06,0.03,54.81,0.0,0.0,1,0.0,0.0,0.0,0.0,23.106648191037834,22.89240042068468,1.4933518089621671,3.0075995793153183
2023-06-16 08:55:29.502,0,0,0,0,9.05,9.07,25.3,26.2,24.6,25.9,0,0,24.0,0.0,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.18,24.19,25.19,26.56,24.1,1.03,1.03,1.06,0.03,54.81,0.0,0.0,1,0.0,0.0,0.0,0.0,23.106648191037834,23.021053341704658,1.4933518089621671,2.878946658295341
2023-06-16 08:55:29.702,0,0,0,0,9.05,9.06,25.3,26.2,24.6,25.9,0,0,24.0,0.0,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.18,24.19,25.18,26.57,24.1,1.03,1.03,1.06,0.03,54.81,0.0,0.0,1,0.0,0.0,0.0,0.0,23.063868098071453,23.021053341704658,1.5361319019285489,2.878946658295341
2023-06-16 08:55:30.002,0,0,0,0,9.05,9.08,25.3,26.2,24.6,25.9,0,0,24.0,0.0,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.18,24.19,25.18,26.57,24.1,1.03,1.03,1.23,0.03,54.9,0.0,0.0,1,0.0,0.0,0.0,0.0,23.149393687447855,23.021053341704658,1.4506063125521464,2.878946658295341
2023-06-16 08:55:30.301,0,0,0,0,9.08,9.06,25.3,26.2,24.7,25.9,0,0,24.0,0.0,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.18,24.2,25.2,26.56,24.1,1.03,1.03,1.52,0.03,54.9,0.0,0.0,1,0.0,0.0,0.0,0.0,23.063868098071453,23.149393687447855,1.6361319019285467,2.7506063125521436
2023-06-16 08:55:30.501,0,0,0,0,9.05,9.07,25.3,26.2,24.7,25.9,0,0,24.0,0.0,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.19,24.2,25.2,26.56,24.1,1.03,1.03,1.52,0.03,54.9,0.0,0.0,1,0.0,0.0,0.0,0.0,23.106648191037834,23.021053341704658,1.593351808962165,2.878946658295341
2023-06-16 08:55:30.802,0,0,0,0,9.05,9.07,25.3,26.2,24.7,25.9,0,0,24.0,0.0,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.19,24.2,25.18,26.58,24.1,1.03,1.03,1.77,0.03,54.9,0.0,0.0,1,0.0,0.0,0.0,0.0,23.106648191037834,23.021053341704658,1.593351808962165,2.878946658295341
2023-06-16 08:55:31.002,0,0,0,0,9.02,9.06,25.3,26.2,24.7,25.9,0,0,24.0,0.0,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.2,24.2,25.18,26.58,24.1,1.03,1.03,1.98,0.03,54.83,0.0,0.0,1,0.0,0.0,0.0,0.0,23.063868098071453,22.89240042068468,1.6361319019285467,3.0075995793153183
2023-06-16 08:55:31.303,0,0,0,0,9.15,9.03,25.3,26.2,24.6,25.9,0,0,24.0,0.0,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.2,24.21,25.18,26.58,24.1,1.03,1.03,1.98,0.03,54.83,0.0,0.0,1,0.0,0.0,0.0,0.0,22.93531957036913,23.44764903095347,1.6646804296308702,2.4523509690465275
2023-06-16 08:55:31.602,0,0,0,0,9.05,9.07,25.3,26.2,24.6,25.9,0,0,24.0,0.0,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.19,24.21,25.18,26.58,24.1,1.03,1.03,2.15,0.03,54.83,0.0,0.0,1,0.0,0.0,0.0,0.0,23.106648191037834,23.021053341704658,1.4933518089621671,2.878946658295341
2023-06-16 08:55:31.801,0,0,0,0,9.05,9.06,25.3,26.2,24.6,25.9,0,0,24.0,0.0,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.19,24.2,25.17,26.57,24.1,1.03,1.03,2.15,0.03,54.99,0.0,0.0,1,0.0,0.0,0.0,0.0,23.063868098071453,23.021053341704658,1.5361319019285489,2.878946658295341
2023-06-16 08:55:32.003,0,0,0,0,9.05,9.07,25.3,26.2,24.6,25.9,0,0,24.0,0.0,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.2,24.2,25.17,26.57,24.1,1.03,1.03,2.39,0.03,54.99,0.0,0.0,1,0.0,0.0,0.0,0.0,23.106648191037834,23.021053341704658,1.4933518089621671,2.878946658295341
2023-06-16 08:55:32.302,0,0,0,0,9.05,9.07,25.3,26.2,24.6,25.9,0,0,24.0,0.0,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.2,24.21,25.17,26.58,24.1,1.03,1.03,2.37,0.03,54.99,0.0,0.0,1,0.0,0.0,0.0,0.0,23.106648191037834,23.021053341704658,1.4933518089621671,2.878946658295341
2023-06-16 08:55:32.501,0,0,0,0,9.05,9.06,25.3,26.2,24.6,25.9,0,0,24.0,0.0,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.19,24.21,25.17,26.58,24.1,1.03,1.04,2.37,0.03,54.82,0.0,0.0,1,0.0,0.0,0.0,0.0,23.063868098071453,23.021053341704658,1.5361319019285489,2.878946658295341
2023-06-16 08:55:32.801,0,0,0,0,9.17,9.06,25.3,26.2,24.7,25.9,0,0,24.0,0.0,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.19,24.2,25.17,26.57,24.1,1.03,1.04,1.54,0.03,54.82,0.0,0.0,1,0.0,0.0,0.0,0.0,23.063868098071453,23.5325572389296,1.6361319019285467,2.3674427610704
