,TimeStamp,error_0,error_1,error_2,error_3,high_pressure,low_pressure,cond_in,phe_out,cond_air,cond_out,cmp_speed,cmp_status,cmp_input_voltage,cmp_input_current,cmp_inv_temp,cmp_phase_curr,cmp_hv_under_voltage,cmp_hv_over_voltage,cmp_lv_under_voltage,cmp_lv_over_voltage,cmp_over_heat,cmp_over_load,cmp_communication_error,cmp_temp_sensor,cmp_voltage_sensor,cmp_in_power,cmp_over_current,cmp_over_current_sensor,cmp_wire_unbalance,cmp_stall,cmp_temp_sensor_1_status,cmp_temp_sensor_2_status,cmp_voltage_sensor_1_status,cmp_voltage_sensor_2_status,cmp_current_sensor_status,cmp_inpower_sensor_status,t_glyc_in,t_glyc_out,t_amb_1,t_amb_2,u_dut,p_glyc_in,p_glyc_out,i_dut,v_glyc,rh_amb,l3_voltage,l3_power,fb_k1,phase_set_point,proportional_term,integral_term,derivative_term,t0,tc,superheat,sub_cooling
0,2023-06-15 17:06:37.103,0,0,0,0,9.66,9.65,26.9,26.3,26.8,26.7,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,9.23,16.61,26.26,27.0,24.1,1.03,1.03,0.23,0.04,56.22,0.0,0.0,1,53.71490922234292,0.0,53.71490922234292,0.0,25.53077676869276,25.571623439209702,0.7692232313072402,-1.1283765607902971
1,2023-06-15 17:06:37.302,0,0,0,0,9.68,9.65,26.9,26.3,26.8,26.7,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,9.22,16.61,26.26,27.0,24.1,1.03,1.03,0.34,0.04,56.22,0.0,0.0,1,53.71490922234292,0.0,53.71490922234292,0.0,25.53077676869276,25.653223874860544,0.7692232313072402,-1.0467761251394556
2,2023-06-15 17:06:37.503,0,0,0,0,9.68,9.66,26.9,26.3,26.8,26.7,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,9.22,16.61,26.25,27.0,24.1,1.03,1.03,0.34,0.04,56.22,0.0,0.0,1,53.71490922234292,0.0,53.71490922234292,0.0,25.571623439209702,25.653223874860544,0.7283765607902986,-1.0467761251394556
3,2023-06-15 17:06:37.801,0,0,0,0,9.68,9.65,26.8,26.3,26.8,26.7,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,9.23,16.61,26.25,27.0,24.1,1.03,1.03,0.48,0.04,56.05,0.0,0.0,1,53.71490922234292,0.0,53.71490922234292,0.0,25.53077676869276,25.653223874860544,0.7692232313072402,-1.0467761251394556
4,2023-06-15 17:06:38.003,0,0,0,0,9.73,9.65,26.8,26.3,26.8,26.7,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,9.23,16.6,26.26,26.99,24.1,1.03,1.03,0.48,0.04,56.05,0.0,0.0,1,53.71490922234292,0.0,53.71490922234292,0.0,25.53077676869276,25.85668561606235,0.7692232313072402,-0.8433143839376491
5,2023-06-15 17:06:38.302,0,0,0,0,9.68,9.65,26.8,26.3,26.8,26.7,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,9.22,16.6,26.26,26.99,24.1,1.03,1.03,0.49,0.04,56.05,0.0,0.0,1,53.71490922234292,0.0,53.71490922234292,0.0,25.53077676869276,25.653223874860544,0.7692232313072402,-1.0467761251394556
6,2023-06-15 17:06:38.502,0,0,0,0,9.68,9.66,26.8,26.3,26.8,26.7,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,9.22,16.57,26.25,27.0,24.1,1.03,1.03,0.5,0.04,56.05,0.0,0.0,1,53.71490922234292,0.0,53.71490922234292,0.0,25.571623439209702,25.653223874860544,0.7283765607902986,-1.0467761251394556
7,2023-06-15 17:06:38.803,0,0,0,0,9.69,9.65,26.9,26.3,26.8,26.7,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,9.22,16.57,26.25,27.0,24.1,1.03,1.03,0.5,0.04,56.05,0.0,0.0,1,53.71490922234292,0.0,53.71490922234292,0.0,25.53077676869276,25.69397775174832,0.7692232313072402,-1.0060222482516785
8,2023-06-15 17:06:39.002,0,0,0,0,9.68,9.65,26.9,26.3,26.8,26.7,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,9.22,16.58,26.24,27.01,24.1,1.03,1.03,0.49,0.04,56.05,0.0,0.0,1,53.71490922234292,0.0,53.71490922234292,0.0,25.53077676869276,25.653223874860544,0.7692232313072402,-1.0467761251394556
9,2023-06-15 17:06:39.301,0,0,0,0,9.68,9.64,26.9,26.3,26.8,26.7,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,9.24,16.58,26.24,27.01,24.1,1.03,1.03,0.49,0.04,56.18,0.0,0.0,1,53.71490922234292,0.0,53.71490922234292,0.0,25.48989905494477,25.653223874860544,0.810100945055229,-1.0467761251394556
10,2023-06-15 17:06:39.502,0,0,0,0,9.69,9.64,26.9,26.3,26.8,26.7,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,9.24,16.57,26.26,27.01,24.1,1.03,1.03,0.49,0.04,56.18,0.0,0.0,1,53.71490922234292,0.0,53.71490922234292,0.0,25.48989905494477,25.69397775174832,0.810100945055229,-1.0060222482516785
11,2023-06-15 17:06:39.802,0,0,0,0,9.68,9.66,26.8,26.3,26.8,26.7,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,9.25,16.57,26.26,27.01,24.1,1.03,1.03,0.5,0.04,56.18,0.0,0.0,1,53.71490922234292,0.0,53.71490922234292,0.0,25.571623439209702,25.653223874860544,0.7283765607902986,-1.0467761251394556
12,2023-06-15 17:06:40.002,0,0,0,0,9.66,9.65,26.8,26.3,26.8,26.7,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,9.25,16.55,26.25,27.03,24.1,1.03,1.03,0.5,0.04,56.05,0.0,0.0,1,53.71490922234292,0.0,53.71490922234292,0.0,25.53077676869276,25.571623439209702,0.7692232313072402,-1.1283765607902971
13,2023-06-15 17:06:40.302,0,0,0,0,9.69,9.63,26.8,26.3,26.7,26.7,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,9.24,16.55,26.25,27.03,24.1,1.03,1.03,0.5,0.04,56.05,0.0,0.0,1,53.71490922234292,0.0,53.71490922234292,0.0,25.4489902416866,25.69397775174832,0.8510097583133991,-1.0060222482516785
14,2023-06-15 17:06:40.502,0,0,0,0,9.68,9.65,26.8,26.3,26.7,26.7,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,9.24,16.54,26.25,27.01,24.1,1.03,1.03,0.5,0.04,56.05,0.0,0.0,1,53.71490922234292,0.0,53.71490922234292,0.0,25.53077676869276,25.653223874860544,0.7692232313072402,-1.0467761251394556
15,2023-06-15 17:06:40.803,0,0,0,0,9.68,9.65,26.9,26.3,26.7,26.7,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,9.24,16.54,26.25,27.01,24.1,1.03,1.03,0.5,0.04,56.21,0.0,0.0,1,53.71490922234292,0.0,53.71490922234292,0.0,25.53077676869276,25.653223874860544,0.7692232313072402,-1.0467761251394556
16,2023-06-15 17:06:41.002,0,0,0,0,9.68,9.66,26.9,26.3,26.7,26.7,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,9.24,16.55,26.26,27.01,24.1,1.03,1.03,0.51,0.04,56.21,0.0,0.0,1,53.71490922234292,0.0,53.71490922234292,0.0,25.571623439209702,25.653223874860544,0.7283765607902986,-1.0467761251394556
17,2023-06-15 17:06:41.302,0,0,0,0,9.66,9.66,26.9,26.3,26.8,26.8,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,9.25,16.55,26.26,27.01,24.1,1.03,1.03,0.66,0.04,56.21,0.0,0.0,1,53.71490922234292,0.0,53.71490922234292,0.0,25.571623439209702,25.571623439209702,0.7283765607902986,-1.2283765607902986
18,2023-06-15 17:06:41.605,0,0,0,0,9.66,9.65,26.9,26.3,26.8,26.8,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,9.25,16.55,26.26,27.02,24.1,1.03,1.03,0.66,0.04,56.03,0.0,0.0,1,53.71490922234292,0.0,53.71490922234292,0.0,25.53077676869276,25.571623439209702,0.7692232313072402,-1.2283765607902986
19,2023-06-15 17:06:41.803,0,0,0,0,9.68,9.66,26.9,26.3,26.8,26.8,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,9.25,16.53,26.26,27.02,24.1,1.03,1.03,1.16,0.04,56.03,0.0,0.0,1,53.71490922234292,0.0,53.71490922234292,0.0,25.571623439209702,25.653223874860544,0.7283765607902986,-1.146776125139457
20,2023-06-15 17:06:42.101,0,0,0,0,9.66,9.66,26.9,26.3,26.8,26.8,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,9.25,16.53,26.23,27.01,24.1,1.03,1.03,1.86,0.04,56.03,0.0,0.0,1,53.71490922234292,0.0,53.71490922234292,0.0,25.571623439209702,25.571623439209702,0.7283765607902986,-1.2283765607902986
21,2023-06-15 17:06:42.402,0,0,0,0,9.68,9.65,26.9,26.3,26.8,26.7,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,9.25,16.52,26.23,27.01,24.1,1.03,1.03,1.86,0.04,56.19,0.0,0.0,1,53.71490922234292,0.0,53.71490922234292,0.0,25.53077676869276,25.653223874860544,0.7692232313072402,-1.0467761251394556
22,2023-06-15 17:06:42.603,0,0,0,0,9.73,9.65,26.9,26.3,26.8,26.7,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,9.25,16.52,26.26,27.02,24.1,1.03,1.03,2.32,0.04,56.19,0.0,0.0,1,53.71490922234292,0.0,53.71490922234292,0.0,25.53077676869276,25.85668561606235,0.7692232313072402,-0.8433143839376491
23,2023-06-15 17:06:42.903,0,0,0,0,9.68,9.65,26.9,26.3,26.8,26.7,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,9.25,16.52,26.26,27.02,24.1,1.03,1.03,2.7,0.04,56.19,0.0,0.0,1,53.71490922234292,0.0,53.71490922234292,0.0,25.53077676869276,25.653223874860544,0.7692232313072402,-1.0467761251394556
24,2023-06-15 17:06:43.203,0,0,0,0,9.69,9.65,26.9,26.3,26.8,26.7,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,9.25,16.52,26.24,27.02,24.1,1.03,1.03,2.7,0.04,56.03,0.0,0.0,1,53.71490922234292,0.0,53.71490922234292,0.0,25.53077676869276,25.69397775174832,0.7692232313072402,-1.0060222482516785
25,2023-06-15 17:06:43.403,0,0,0,0,9.66,9.64,26.9,26.3,26.8,26.7,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,9.26,16.5,26.25,27.02,24.1,1.03,1.03,3.07,0.04,56.03,0.0,0.0,1,53.71490922234292,0.0,53.71490922234292,0.0,25.48989905494477,25.571623439209702,0.810100945055229,-1.1283765607902971
26,2023-06-15 17:06:43.702,0,0,0,0,9.68,9.65,26.9,26.3,26.8,26.7,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,9.26,16.5,26.25,27.02,24.1,1.03,1.03,2.69,0.04,56.03,0.0,0.0,1,53.71490922234292,0.0,53.71490922234292,0.0,25.53077676869276,25.653223874860544,0.7692232313072402,-1.0467761251394556
27,2023-06-15 17:06:43.903,0,0,0,0,9.73,9.65,26.9,26.3,26.8,26.7,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,9.26,16.5,26.24,27.02,24.1,1.03,1.03,2.69,0.04,56.03,0.0,0.0,1,53.71490922234292,0.0,53.71490922234292,0.0,25.53077676869276,25.85668561606235,0.7692232313072402,-0.8433143839376491
28,2023-06-15 17:06:44.202,0,0,0,0,9.68,9.64,26.9,26.3,26.8,26.7,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,9.26,16.5,26.24,27.0,24.1,1.03,1.03,2.66,0.04,56.04,0.0,0.0,1,53.71490922234292,0.0,53.71490922234292,0.0,25.48989905494477,25.653223874860544,0.810100945055229,-1.0467761251394556
29,2023-06-15 17:06:44.501,0,0,0,0,9.63,9.65,26.9,26.3,26.8,26.7,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,9.27,16.48,26.25,27.0,24.1,1.03,1.03,2.69,0.04,56.04,0.0,0.0,1,53.71490922234292,0.0,53.71490922234292,0.0,25.53077676869276,25.4489902416866,0.7692232313072402,-1.2510097583133977
30,2023-06-15 17:06:44.704,0,0,0,0,9.68,9.63,26.9,26.3,26.8,26.7,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,9.27,16.48,26.25,27.02,24.1,1.03,1.03,2.69,0.04,56.04,0.0,0.0,1,53.71490922234292,0.0,53.71490922234292,0.0,25.4489902416866,25.653223874860544,0.8510097583133991,-1.0467761251394556
31,2023-06-15 17:06:45.002,0,0,0,0,9.66,9.64,26.9,26.3,26.8,26.7,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,9.26,16.48,26.24,27.0,24.1,1.03,1.03,2.23,0.04,56.1,0.0,0.0,1,53.71490922234292,0.0,53.71490922234292,0.0,25.48989905494477,25.571623439209702,0.810100945055229,-1.1283765607902971
32,2023-06-15 17:06:45.301,0,0,0,0,9.69,9.64,26.9,26.3,26.8,26.7,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,9.27,16.48,26.24,27.0,24.1,1.03,1.03,1.43,0.04,56.1,0.0,0.0,1,53.71490922234292,0.0,53.71490922234292,0.0,25.48989905494477,25.69397775174832,0.810100945055229,-1.0060222482516785
33,2023-06-15 17:06:45.503,0,0,0,0,9.66,9.64,26.9,26.3,26.8,26.7,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,9.27,16.47,26.26,27.01,24.1,1.03,1.03,1.43,0.04,56.1,0.0,0.0,1,53.71490922234292,0.0,53.71490922234292,0.0,25.48989905494477,25.571623439209702,0.810100945055229,-1.1283765607902971
34,2023-06-15 17:06:45.801,0,0,0,0,9.68,9.64,26.9,26.3,26.8,26.7,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,9.28,16.47,26.26,27.01,24.1,1.03,1.03,1.21,0.04,56.03,0.0,0.0,1,53.71490922234292,0.0,53.71490922234292,0.0,25.48989905494477,25.653223874860544,0.810100945055229,-1.0467761251394556
35,2023-06-15 17:06:46.102,0,0,0,0,9.68,9.66,26.9,26.3,26.8,26.7,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,9.28,16.46,26.25,27.01,24.1,1.03,1.03,1.18,0.04,56.03,0.0,0.0,1,53.71490922234292,0.0,53.71490922234292,0.0,25.571623439209702,25.653223874860544,0.7283765607902986,-1.0467761251394556
36,2023-06-15 17:06:46.302,0,0,0,0,9.68,9.65,26.9,26.3,26.8,26.7,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,9.27,16.46,26.25,27.01,24.1,1.03,1.03,1.18,0.04,56.2,0.0,0.0,1,53.71490922234292,0.0,53.71490922234292,0.0,25.53077676869276,25.653223874860544,0.7692232313072402,-1.0467761251394556
37,2023-06-15 17:06:46.603,0,0,0,0,9.68,9.64,26.9,26.3,26.8,26.7,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,9.27,16.44,26.25,27.0,24.1,1.03,1.03,1.15,0.04,56.2,0.0,0.0,1,53.71490922234292,0.0,53.71490922234292,0.0,25.48989905494477,25.653223874860544,0.810100945055229,-1.0467761251394556
38,2023-06-15 17:06:46.803,0,0,0,0,9.66,9.63,26.9,26.3,26.8,26.7,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,9.27,16.44,26.25,27.0,24.1,1.03,1.03,1.15,0.04,56.2,0.0,0.0,1,53.71490922234292,0.0,53.71490922234292,0.0,25.4489902416866,25.571623439209702,0.8510097583133991,-1.1283765607902971
39,2023-06-15 17:06:47.102,0,0,0,0,9.66,9.64,26.9,26.3,26.8,26.7,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,9.27,16.46,26.24,27.0,24.1,1.03,1.03,1.06,0.04,56.2,0.0,0.0,1,53.71490922234292,0.0,53.71490922234292,0.0,25.48989905494477,25.571623439209702,0.810100945055229,-1.1283765607902971
40,2023-06-15 17:06:47.303,0,0,0,0,9.68,9.64,26.9,26.3,26.8,26.7,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,9.26,16.46,26.24,27.0,24.1,1.03,1.03,1.06,0.04,56.08,0.0,0.0,1,53.71490922234292,0.0,53.71490922234292,0.0,25.48989905494477,25.653223874860544,0.810100945055229,-1.0467761251394556
41,2023-06-15 17:06:47.602,0,0,0,0,9.66,9.66,26.9,26.3,26.8,26.7,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,9.26,16.43,26.26,27.02,24.1,1.03,1.03,1.06,0.04,56.08,0.0,0.0,1,53.71490922234292,0.0,53.71490922234292,0.0,25.571623439209702,25.571623439209702,0.7283765607902986,-1.1283765607902971
42,2023-06-15 17:06:47.902,0,0,0,0,9.66,9.65,26.9,26.3,26.8,26.8,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,9.28,16.43,26.26,27.02,24.1,1.03,1.03,1.08,0.04,56.08,0.0,0.0,1,53.71490922234292,0.0,53.71490922234292,0.0,25.53077676869276,25.571623439209702,0.7692232313072402,-1.2283765607902986
43,2023-06-15 17:06:48.102,0,0,0,0,9.63,9.64,26.9,26.3,26.8,26.8,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,9.28,16.45,26.24,27.01,24.1,1.03,1.03,1.14,0.04,56.06,0.0,0.0,1,53.71490922234292,0.0,53.71490922234292,0.0,25.48989905494477,25.4489902416866,0.810100945055229,-1.351009758313399
44,2023-06-15 17:06:48.402,0,0,0,0,9.66,9.64,26.9,26.3,26.8,26.8,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,9.29,16.41,26.24,27.01,24.1,1.03,1.03,1.14,0.04,56.06,0.0,0.0,1,53.71490922234292,0.0,53.71490922234292,0.0,25.48989905494477,25.571623439209702,0.810100945055229,-1.2283765607902986
45,2023-06-15 17:06:48.702,0,0,0,0,9.69,9.65,26.9,26.3,26.8,26.8,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,9.29,16.41,26.25,27.0,24.1,1.03,1.03,1.54,0.04,56.06,0.0,0.0,1,53.71490922234292,0.0,53.71490922234292,0.0,25.53077676869276,25.69397775174832,0.7692232313072402,-1.10602224825168
46,2023-06-15 17:06:48.902,0,0,0,0,9.68,9.64,26.9,26.3,26.8,26.7,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,9.29,16.43,26.25,27.0,24.1,1.03,1.03,1.86,0.04,56.22,0.0,0.0,1,53.71490922234292,0.0,53.71490922234292,0.0,25.48989905494477,25.653223874860544,0.810100945055229,-1.0467761251394556
47,2023-06-15 17:06:49.102,0,0,0,0,9.66,9.65,26.9,26.3,26.8,26.7,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,9.29,16.43,26.25,27.01,24.1,1.03,1.03,1.86,0.04,56.22,0.0,0.0,1,53.71490922234292,0.0,53.71490922234292,0.0,25.53077676869276,25.571623439209702,0.7692232313072402,-1.1283765607902971
48,2023-06-15 17:06:49.403,0,0,0,0,9.68,9.63,26.9,26.3,26.8,26.7,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,9.29,16.4,26.25,27.01,24.1,1.03,1.03,2.02,0.04,56.22,0.0,0.0,1,53.71490922234292,0.0,53.71490922234292,0.0,25.4489902416866,25.653223874860544,0.8510097583133991,-1.0467761251394556
49,2023-06-15 17:06:49.702,0,0,0,0,9.68,9.64,26.9,26.3,26.8,26.7,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,9.29,16.4,26.25,27.01,24.1,1.03,1.03,2.18,0.04,56.05,0.0,0.0,1,53.71490922234292,0.0,53.71490922234292,0.0,25.48989905494477,25.653223874860544,0.810100945055229,-1.0467761251394556
50,2023-06-15 17:06:49.903,0,0,0,0,9.69,9.64,26.9,26.3,26.8,26.7,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,9.29,16.4,26.25,27.01,24.1,1.03,1.03,2.18,0.04,56.05,0.0,0.0,1,53.71490922234292,0.0,53.71490922234292,0.0,25.48989905494477,25.69397775174832,0.810100945055229,-1.0060222482516785
51,2023-06-15 17:06:50.201,0,0,0,0,9.68,9.64,26.9,26.3,26.8,26.7,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,9.29,16.4,26.25,27.01,24.1,1.03,1.03,2.4,0.04,56.05,0.0,0.0,1,53.71490922234292,0.0,53.71490922234292,0.0,25.48989905494477,25.653223874860544,0.810100945055229,-1.0467761251394556
52,2023-06-15 17:06:50.403,0,0,0,0,9.68,9.65,26.9,26.3,26.8,26.7,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,9.29,16.39,26.24,27.01,24.1,1.03,1.03,2.09,0.04,56.24,0.0,0.0,1,53.71490922234292,0.0,53.71490922234292,0.0,25.53077676869276,25.653223874860544,0.7692232313072402,-1.0467761251394556
53,2023-06-15 17:06:50.702,0,0,0,0,9.68,9.64,26.9,26.3,26.8,26.7,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,9.29,16.39,26.24,27.0,24.1,1.03,1.04,2.09,0.04,56.24,0.0,0.0,1,53.71490922234292,0.0,53.71490922234292,0.0,25.48989905494477,25.653223874860544,0.810100945055229,-1.0467761251394556
54,2023-06-15 17:06:51.002,0,0,0,0,9.66,9.65,26.9,26.3,26.8,26.7,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,9.3,16.39,26.26,27.0,24.1,1.03,1.04,1.21,0.04,56.24,0.0,0.0,1,53.71490922234292,0.0,53.71490922234292,0.0,25.53077676869276,25.571623439209702,0.7692232313072402,-1.1283765607902971
55,2023-06-15 17:06:51.203,0,0,0,0,9.68,9.64,26.9,26.3,26.8,26.7,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,9.3,16.39,26.26,27.01,24.1,1.04,1.04,0.93,0.04,56.04,0.0,0.0,1,53.71490922234292,0.0,53.71490922234292,0.0,25.48989905494477,25.653223874860544,0.810100945055229,-1.0467761251394556
56,2023-06-15 17:06:51.502,0,0,0,0,9.68,9.64,26.9,26.3,26.8,26.7,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,9.3,16.38,26.25,27.0,24.1,1.03,1.04,0.93,0.04,56.04,0.0,0.0,1,53.71490922234292,0.0,53.71490922234292,0.0,25.48989905494477,25.653223874860544,0.810100945055229,-1.0467761251394556
57,2023-06-15 17:06:51.802,0,0,0,0,9.68,9.64,26.9,26.3,26.8,26.7,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,9.3,16.38,26.25,27.0,24.1,1.03,1.04,0.9,1.05,56.04,0.0,0.0,1,53.71490922234292,0.0,53.71490922234292,0.0,25.48989905494477,25.653223874860544,0.810100945055229,-1.0467761251394556
58,2023-06-15 17:06:52.003,0,0,0,0,9.66,9.61,26.9,26.3,26.8,26.7,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,9.3,16.37,26.25,27.01,24.1,1.04,1.03,1.09,1.05,56.06,0.0,0.0,1,53.71490922234292,0.0,53.71490922234292,0.0,25.36707909071049,25.571623439209702,0.9329209092895105,-1.1283765607902971
59,2023-06-15 17:06:52.301,0,0,0,0,9.68,9.53,26.9,26.3,26.8,26.8,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,9.32,16.37,26.25,27.01,24.1,1.03,1.02,1.09,1.93,56.06,0.0,0.0,1,53.71490922234292,0.0,53.71490922234292,0.0,25.03817913782916,25.653223874860544,1.2618208621708398,-1.146776125139457
60,2023-06-15 17:06:52.501,0,0,0,0,9.66,9.47,26.9,26.3,26.8,26.8,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,9.32,16.41,26.25,27.01,24.1,1.03,1.02,1.1,2.99,56.06,0.0,0.0,1,53.71490922234292,0.0,53.71490922234292,0.0,24.790173136270937,25.571623439209702,1.5098268637290637,-1.2283765607902986
61,2023-06-15 17:06:52.802,0,0,0,0,9.63,9.36,26.9,26.3,26.8,26.8,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,9.33,16.41,26.25,27.01,24.1,1.04,1.04,0.95,2.99,56.24,0.0,0.0,1,53.71490922234292,0.0,53.71490922234292,0.0,24.33248648797172,25.4489902416866,1.9675135120282796,-1.351009758313399
